Run	Real_ratio	Feature	Breakpoint_region_bp	Non_breakpoint_region_bp	Feature_bp_inside	%Inside	Feature_bp_outside	%Outside	Shuffled_ratio	Above	Same	Below
0	0.1465	open_chromatin_state_9	44441	30315280	575	1.29	2676625	8.83	0.1465	0	0	0	
1	1.0492	CDS	44659	30314812	12941	28.98	8863393	29.24	0.9911	0	0	1	*****
1	1.4856	DNAseI_hypersensitive_site	44659	30314812	5103	11.43	3972223	13.10	0.8720	0	0	1	*****
1	0.9341	DNA_replication_origin	44659	30314812	1037	2.32	1059353	3.49	0.6645	0	0	1	
1	1.0783	exon	44659	30314812	20852	46.69	12584031	41.51	1.1248	1	0	0	
1	1.1814	five_prime_UTR	44659	30314812	769	1.72	848358	2.80	0.6153	0	0	1	*****
1	1.1448	gene	44659	30314812	23142	51.82	15980627	52.72	0.9830	0	0	1	*****
1	1.0977	mRNA	44659	30314812	27991	62.68	17550434	57.89	1.0826	0	0	1	*****
1	0.0000	miRNA	44659	30314812	0	0.00	9336	0.03	0.0000	0	1	0	
1	0.0000	ncRNA	44659	30314812	0	0.00	183696	0.61	0.0000	0	1	0	
1	1.0810	protein	44659	30314812	20168	45.16	13579611	44.80	1.0081	0	0	1	*****
1	0.0000	pseudogene	44659	30314812	0	0.00	225503	0.74	0.0000	0	1	0	
1	0.0000	pseudogenic_exon	44659	30314812	0	0.00	207487	0.68	0.0000	0	1	0	
1	0.0000	pseudogenic_transcript	44659	30314812	0	0.00	225503	0.74	0.0000	0	1	0	
1	0.7636	satellite	44659	30314812	2364	5.29	1901558	6.27	0.8439	1	0	0	*****
1	0.0000	snoRNA	44659	30314812	0	0.00	2174	0.01	0.0000	0	1	0	
1	3.2168	tRNA	44659	30314812	0	0.00	15340	0.05	0.0000	0	0	1	*****
1	2.0030	three_prime_UTR	44659	30314812	2845	6.37	1314899	4.34	1.4687	0	0	1	*****
1	0.5546	transposable_element	44659	30314812	11928	26.71	5059317	16.69	1.6004	1	0	0	*****
1	0.6030	transposable_element_gene	44659	30314812	4849	10.86	1693561	5.59	1.9436	1	0	0	*****
1	0.5138	transposon_fragment	44659	30314812	11785	26.39	4930592	16.26	1.6225	1	0	0	*****
1	1.2631	open_chromatin_state_1	44659	30314812	3961	8.87	3443639	11.36	0.7808	0	0	1	*****
1	1.9899	open_chromatin_state_2	44659	30314812	5109	11.44	3089205	10.19	1.1226	0	0	1	*****
1	1.2230	open_chromatin_state_3	44659	30314812	5512	12.34	3114638	10.27	1.2013	0	0	1	*****
1	0.9918	open_chromatin_state_4	44659	30314812	6448	14.44	4759502	15.70	0.9196	0	0	1	
1	0.6656	open_chromatin_state_5	44659	30314812	6256	14.01	4412144	14.55	0.9625	1	0	0	*****
1	0.9770	open_chromatin_state_6	44659	30314812	2824	6.32	3304526	10.90	0.5801	0	0	1	
1	0.7049	open_chromatin_state_7	44659	30314812	3642	8.16	3124308	10.31	0.7913	1	0	0	*****
1	0.9744	open_chromatin_state_8	44659	30314812	3140	7.03	2397310	7.91	0.8891	0	0	1	
1	0.1465	open_chromatin_state_9	44659	30314812	7767	17.39	2669433	8.81	1.9751	1	0	0	*****
2	1.0492	CDS	45000	30314471	11867	26.37	8864467	29.24	0.9018	0	0	2	*****
2	1.4856	DNAseI_hypersensitive_site	45000	30314471	5176	11.50	3972150	13.10	0.8778	0	0	2	*****
2	0.9341	DNA_replication_origin	45000	30314471	1830	4.07	1058560	3.49	1.1646	1	0	1	
2	1.0783	exon	45000	30314471	17417	38.70	12587466	41.52	0.9321	1	0	1	
2	1.1814	five_prime_UTR	45000	30314471	751	1.67	848376	2.80	0.5963	0	0	2	*****
2	1.1448	gene	45000	30314471	24197	53.77	15979572	52.71	1.0201	0	0	2	*****
2	1.0977	mRNA	45000	30314471	26053	57.90	17552372	57.90	0.9999	0	0	2	*****
2	0.0000	miRNA	45000	30314471	0	0.00	9336	0.03	0.0000	0	2	0	
2	0.0000	ncRNA	45000	30314471	0	0.00	183696	0.61	0.0000	0	2	0	
2	1.0810	protein	45000	30314471	20559	45.69	13579220	44.79	1.0199	0	0	2	*****
2	0.0000	pseudogene	45000	30314471	848	1.88	224655	0.74	2.5428	1	1	0	
2	0.0000	pseudogenic_exon	45000	30314471	694	1.54	206793	0.68	2.2608	1	1	0	
2	0.0000	pseudogenic_transcript	45000	30314471	848	1.88	224655	0.74	2.5428	1	1	0	
2	0.7636	satellite	45000	30314471	3372	7.49	1900550	6.27	1.1952	2	0	0	*****
2	0.0000	snoRNA	45000	30314471	0	0.00	2174	0.01	0.0000	0	2	0	
2	3.2168	tRNA	45000	30314471	0	0.00	15340	0.05	0.0000	0	0	2	*****
2	2.0030	three_prime_UTR	45000	30314471	2943	6.54	1314801	4.34	1.5079	0	0	2	*****
2	0.5546	transposable_element	45000	30314471	9550	21.22	5061695	16.70	1.2710	2	0	0	*****
2	0.6030	transposable_element_gene	45000	30314471	1856	4.12	1696554	5.60	0.7370	2	0	0	*****
2	0.5138	transposon_fragment	45000	30314471	9145	20.32	4933232	16.27	1.2488	2	0	0	*****
2	1.2631	open_chromatin_state_1	45000	30314471	5845	12.99	3441755	11.35	1.1440	0	0	2	*****
2	1.9899	open_chromatin_state_2	45000	30314471	5353	11.90	3088961	10.19	1.1674	0	0	2	*****
2	1.2230	open_chromatin_state_3	45000	30314471	4974	11.05	3115176	10.28	1.0756	0	0	2	*****
2	0.9918	open_chromatin_state_4	45000	30314471	4362	9.69	4761588	15.71	0.6171	0	0	2	
2	0.6656	open_chromatin_state_5	45000	30314471	3507	7.79	4414893	14.56	0.5351	1	0	1	
2	0.9770	open_chromatin_state_6	45000	30314471	7834	17.41	3299516	10.88	1.5995	1	0	1	
2	0.7049	open_chromatin_state_7	45000	30314471	4106	9.12	3123844	10.30	0.8855	2	0	0	*****
2	0.9744	open_chromatin_state_8	45000	30314471	4064	9.03	2396386	7.91	1.1424	1	0	1	
2	0.1465	open_chromatin_state_9	45000	30314471	4955	11.01	2672245	8.82	1.2491	2	0	0	*****
3	1.0492	CDS	45000	30314471	12044	26.76	8864290	29.24	0.9153	0	0	3	*****
3	1.4856	DNAseI_hypersensitive_site	45000	30314471	3821	8.49	3973505	13.11	0.6478	0	0	3	*****
3	0.9341	DNA_replication_origin	45000	30314471	1220	2.71	1059170	3.49	0.7759	1	0	2	
3	1.0783	exon	45000	30314471	19842	44.09	12585041	41.51	1.0621	1	0	2	
3	1.1814	five_prime_UTR	45000	30314471	1508	3.35	847619	2.80	1.1985	1	0	2	
3	1.1448	gene	45000	30314471	22069	49.04	15981700	52.72	0.9302	0	0	3	*****
3	1.0977	mRNA	45000	30314471	26240	58.31	17552185	57.90	1.0071	0	0	3	*****
3	0.0000	miRNA	45000	30314471	0	0.00	9336	0.03	0.0000	0	3	0	
3	0.0000	ncRNA	45000	30314471	326	0.72	183370	0.60	1.1976	1	2	0	
3	1.0810	protein	45000	30314471	18370	40.82	13581409	44.80	0.9112	0	0	3	*****
3	0.0000	pseudogene	45000	30314471	897	1.99	224606	0.74	2.6903	2	1	0	
3	0.0000	pseudogenic_exon	45000	30314471	897	1.99	206590	0.68	2.9250	2	1	0	
3	0.0000	pseudogenic_transcript	45000	30314471	897	1.99	224606	0.74	2.6903	2	1	0	
3	0.7636	satellite	45000	30314471	3542	7.87	1900380	6.27	1.2556	3	0	0	*****
3	0.0000	snoRNA	45000	30314471	0	0.00	2174	0.01	0.0000	0	3	0	
3	3.2168	tRNA	45000	30314471	0	0.00	15340	0.05	0.0000	0	0	3	*****
3	2.0030	three_prime_UTR	45000	30314471	2161	4.80	1315583	4.34	1.1066	0	0	3	*****
3	0.5546	transposable_element	45000	30314471	9561	21.25	5061684	16.70	1.2725	3	0	0	*****
3	0.6030	transposable_element_gene	45000	30314471	4497	9.99	1693913	5.59	1.7884	3	0	0	*****
3	0.5138	transposon_fragment	45000	30314471	9561	21.25	4932816	16.27	1.3057	3	0	0	*****
3	1.2631	open_chromatin_state_1	45000	30314471	5337	11.86	3442263	11.36	1.0445	0	0	3	*****
3	1.9899	open_chromatin_state_2	45000	30314471	4859	10.80	3089455	10.19	1.0595	0	0	3	*****
3	1.2230	open_chromatin_state_3	45000	30314471	3909	8.69	3116241	10.28	0.8450	0	0	3	*****
3	0.9918	open_chromatin_state_4	45000	30314471	6673	14.83	4759277	15.70	0.9445	0	0	3	
3	0.6656	open_chromatin_state_5	45000	30314471	4895	10.88	4413505	14.56	0.7471	2	0	1	
3	0.9770	open_chromatin_state_6	45000	30314471	3270	7.27	3304080	10.90	0.6667	1	0	2	
3	0.7049	open_chromatin_state_7	45000	30314471	3441	7.65	3124509	10.31	0.7419	3	0	0	*****
3	0.9744	open_chromatin_state_8	45000	30314471	4040	8.98	2396410	7.91	1.1357	2	0	1	
3	0.1465	open_chromatin_state_9	45000	30314471	8576	19.06	2668624	8.80	2.1649	3	0	0	*****
4	1.0492	CDS	45000	30314471	12879	28.62	8863455	29.24	0.9789	0	0	4	*****
4	1.4856	DNAseI_hypersensitive_site	45000	30314471	4330	9.62	3972996	13.11	0.7342	0	0	4	*****
4	0.9341	DNA_replication_origin	45000	30314471	4133	9.18	1056257	3.48	2.6359	2	0	2	
4	1.0783	exon	45000	30314471	21738	48.31	12583145	41.51	1.1638	2	0	2	
4	1.1814	five_prime_UTR	45000	30314471	1001	2.22	848126	2.80	0.7951	1	0	3	
4	1.1448	gene	45000	30314471	21473	47.72	15982296	52.72	0.9051	0	0	4	*****
4	1.0977	mRNA	45000	30314471	27441	60.98	17550984	57.90	1.0533	0	0	4	*****
4	0.0000	miRNA	45000	30314471	0	0.00	9336	0.03	0.0000	0	4	0	
4	0.0000	ncRNA	45000	30314471	0	0.00	183696	0.61	0.0000	1	3	0	
4	1.0810	protein	45000	30314471	18252	40.56	13581527	44.80	0.9053	0	0	4	*****
4	0.0000	pseudogene	45000	30314471	0	0.00	225503	0.74	0.0000	2	2	0	
4	0.0000	pseudogenic_exon	45000	30314471	0	0.00	207487	0.68	0.0000	2	2	0	
4	0.0000	pseudogenic_transcript	45000	30314471	0	0.00	225503	0.74	0.0000	2	2	0	
4	0.7636	satellite	45000	30314471	4334	9.63	1899588	6.27	1.5370	4	0	0	*****
4	0.0000	snoRNA	45000	30314471	0	0.00	2174	0.01	0.0000	0	4	0	
4	3.2168	tRNA	45000	30314471	0	0.00	15340	0.05	0.0000	0	0	4	*****
4	2.0030	three_prime_UTR	45000	30314471	2913	6.47	1314831	4.34	1.4925	0	0	4	*****
4	0.5546	transposable_element	45000	30314471	9991	22.20	5061254	16.70	1.3298	4	0	0	*****
4	0.6030	transposable_element_gene	45000	30314471	5968	13.26	1692442	5.58	2.3755	4	0	0	*****
4	0.5138	transposon_fragment	45000	30314471	9986	22.19	4932391	16.27	1.3639	4	0	0	*****
4	1.2631	open_chromatin_state_1	45000	30314471	6051	13.45	3441549	11.35	1.1844	0	0	4	*****
4	1.9899	open_chromatin_state_2	45000	30314471	4425	9.83	3089889	10.19	0.9647	0	0	4	*****
4	1.2230	open_chromatin_state_3	45000	30314471	4184	9.30	3115966	10.28	0.9046	0	0	4	*****
4	0.9918	open_chromatin_state_4	45000	30314471	6120	13.60	4759830	15.70	0.8662	0	0	4	
4	0.6656	open_chromatin_state_5	45000	30314471	3118	6.93	4415282	14.56	0.4757	2	0	2	
4	0.9770	open_chromatin_state_6	45000	30314471	4408	9.80	3302942	10.90	0.8990	1	0	3	
4	0.7049	open_chromatin_state_7	45000	30314471	4099	9.11	3123851	10.30	0.8839	4	0	0	*****
4	0.9744	open_chromatin_state_8	45000	30314471	5559	12.35	2394891	7.90	1.5637	3	0	1	
4	0.1465	open_chromatin_state_9	45000	30314471	7036	15.64	2670164	8.81	1.7751	4	0	0	*****
5	1.0492	CDS	45000	30314471	12218	27.15	8864116	29.24	0.9285	0	0	5	*****
5	1.4856	DNAseI_hypersensitive_site	45000	30314471	7370	16.38	3969956	13.10	1.2506	0	0	5	*****
5	0.9341	DNA_replication_origin	45000	30314471	2269	5.04	1058121	3.49	1.4446	3	0	2	
5	1.0783	exon	45000	30314471	20035	44.52	12584848	41.51	1.0725	2	0	3	
5	1.1814	five_prime_UTR	45000	30314471	1276	2.84	847851	2.80	1.0138	1	0	4	
5	1.1448	gene	45000	30314471	24172	53.72	15979597	52.71	1.0190	0	0	5	*****
5	1.0977	mRNA	45000	30314471	28670	63.71	17549755	57.89	1.1005	1	0	4	
5	0.0000	miRNA	45000	30314471	0	0.00	9336	0.03	0.0000	0	5	0	
5	0.0000	ncRNA	45000	30314471	500	1.11	183196	0.60	1.8386	2	3	0	
5	1.0810	protein	45000	30314471	19995	44.43	13579784	44.80	0.9919	0	0	5	*****
5	0.0000	pseudogene	45000	30314471	0	0.00	225503	0.74	0.0000	2	3	0	
5	0.0000	pseudogenic_exon	45000	30314471	0	0.00	207487	0.68	0.0000	2	3	0	
5	0.0000	pseudogenic_transcript	45000	30314471	0	0.00	225503	0.74	0.0000	2	3	0	
5	0.7636	satellite	45000	30314471	2236	4.97	1901686	6.27	0.7921	5	0	0	*****
5	0.0000	snoRNA	45000	30314471	0	0.00	2174	0.01	0.0000	0	5	0	
5	3.2168	tRNA	45000	30314471	0	0.00	15340	0.05	0.0000	0	0	5	*****
5	2.0030	three_prime_UTR	45000	30314471	2185	4.86	1315559	4.34	1.1189	0	0	5	*****
5	0.5546	transposable_element	45000	30314471	9379	20.84	5061866	16.70	1.2482	5	0	0	*****
5	0.6030	transposable_element_gene	45000	30314471	4498	10.00	1693912	5.59	1.7888	5	0	0	*****
5	0.5138	transposon_fragment	45000	30314471	8777	19.50	4933600	16.27	1.1984	5	0	0	*****
5	1.2631	open_chromatin_state_1	45000	30314471	4404	9.79	3443196	11.36	0.8616	0	0	5	*****
5	1.9899	open_chromatin_state_2	45000	30314471	6326	14.06	3087988	10.19	1.3800	0	0	5	*****
5	1.2230	open_chromatin_state_3	45000	30314471	7147	15.88	3113003	10.27	1.5466	1	0	4	
5	0.9918	open_chromatin_state_4	45000	30314471	3862	8.58	4762088	15.71	0.5463	0	0	5	
5	0.6656	open_chromatin_state_5	45000	30314471	3226	7.17	4415174	14.56	0.4922	2	0	3	
5	0.9770	open_chromatin_state_6	45000	30314471	5899	13.11	3301451	10.89	1.2037	2	0	3	
5	0.7049	open_chromatin_state_7	45000	30314471	5024	11.16	3122926	10.30	1.0837	5	0	0	*****
5	0.9744	open_chromatin_state_8	45000	30314471	2611	5.80	2397839	7.91	0.7335	3	0	2	
5	0.1465	open_chromatin_state_9	45000	30314471	6501	14.45	2670699	8.81	1.6398	5	0	0	*****
6	1.0492	CDS	45000	30314471	14049	31.22	8862285	29.23	1.0679	1	0	5	
6	1.4856	DNAseI_hypersensitive_site	45000	30314471	5341	11.87	3971985	13.10	0.9058	0	0	6	*****
6	0.9341	DNA_replication_origin	45000	30314471	500	1.11	1059890	3.50	0.3178	3	0	3	
6	1.0783	exon	45000	30314471	20670	45.93	12584213	41.51	1.1065	3	0	3	
6	1.1814	five_prime_UTR	45000	30314471	1404	3.12	847723	2.80	1.1157	1	0	5	
6	1.1448	gene	45000	30314471	22621	50.27	15981148	52.72	0.9535	0	0	6	*****
6	1.0977	mRNA	45000	30314471	27241	60.54	17551184	57.90	1.0456	1	0	5	
6	0.0000	miRNA	45000	30314471	0	0.00	9336	0.03	0.0000	0	6	0	
6	0.0000	ncRNA	45000	30314471	500	1.11	183196	0.60	1.8386	3	3	0	
6	1.0810	protein	45000	30314471	19888	44.20	13579891	44.80	0.9866	0	0	6	*****
6	0.0000	pseudogene	45000	30314471	229	0.51	225274	0.74	0.6848	3	3	0	
6	0.0000	pseudogenic_exon	45000	30314471	229	0.51	207258	0.68	0.7443	3	3	0	
6	0.0000	pseudogenic_transcript	45000	30314471	229	0.51	225274	0.74	0.6848	3	3	0	
6	0.7636	satellite	45000	30314471	2873	6.38	1901049	6.27	1.0181	6	0	0	*****
6	0.0000	snoRNA	45000	30314471	0	0.00	2174	0.01	0.0000	0	6	0	
6	3.2168	tRNA	45000	30314471	0	0.00	15340	0.05	0.0000	0	0	6	*****
6	2.0030	three_prime_UTR	45000	30314471	809	1.80	1316935	4.34	0.4138	0	0	6	*****
6	0.5546	transposable_element	45000	30314471	8331	18.51	5062914	16.70	1.1085	6	0	0	*****
6	0.6030	transposable_element_gene	45000	30314471	4684	10.41	1693726	5.59	1.8630	6	0	0	*****
6	0.5138	transposon_fragment	45000	30314471	8314	18.48	4934063	16.28	1.1351	6	0	0	*****
6	1.2631	open_chromatin_state_1	45000	30314471	4615	10.26	3442985	11.36	0.9030	0	0	6	*****
6	1.9899	open_chromatin_state_2	45000	30314471	3818	8.48	3090496	10.19	0.8322	0	0	6	*****
6	1.2230	open_chromatin_state_3	45000	30314471	4879	10.84	3115271	10.28	1.0550	1	0	5	
6	0.9918	open_chromatin_state_4	45000	30314471	6755	15.01	4759195	15.70	0.9562	0	0	6	
6	0.6656	open_chromatin_state_5	45000	30314471	6109	13.58	4412291	14.56	0.9327	3	0	3	
6	0.9770	open_chromatin_state_6	45000	30314471	6199	13.78	3301151	10.89	1.2650	3	0	3	
6	0.7049	open_chromatin_state_7	45000	30314471	3865	8.59	3124085	10.31	0.8334	6	0	0	*****
6	0.9744	open_chromatin_state_8	45000	30314471	1951	4.34	2398499	7.91	0.5480	3	0	3	
6	0.1465	open_chromatin_state_9	45000	30314471	6809	15.13	2670391	8.81	1.7177	6	0	0	*****
7	1.0492	CDS	45000	30314471	15236	33.86	8861098	29.23	1.1583	2	0	5	
7	1.4856	DNAseI_hypersensitive_site	45000	30314471	6592	14.65	3970734	13.10	1.1184	0	0	7	*****
7	0.9341	DNA_replication_origin	45000	30314471	2119	4.71	1058271	3.49	1.3489	4	0	3	
7	1.0783	exon	45000	30314471	20971	46.60	12583912	41.51	1.1226	4	0	3	
7	1.1814	five_prime_UTR	45000	30314471	2275	5.06	846852	2.79	1.8097	2	0	5	
7	1.1448	gene	45000	30314471	26887	59.75	15976882	52.70	1.1337	0	0	7	*****
7	1.0977	mRNA	45000	30314471	28504	63.34	17549921	57.89	1.0941	1	0	6	
7	0.0000	miRNA	45000	30314471	0	0.00	9336	0.03	0.0000	0	7	0	
7	0.0000	ncRNA	45000	30314471	0	0.00	183696	0.61	0.0000	3	4	0	
7	1.0810	protein	45000	30314471	22998	51.11	13576781	44.79	1.1411	1	0	6	
7	0.0000	pseudogene	45000	30314471	0	0.00	225503	0.74	0.0000	3	4	0	
7	0.0000	pseudogenic_exon	45000	30314471	0	0.00	207487	0.68	0.0000	3	4	0	
7	0.0000	pseudogenic_transcript	45000	30314471	0	0.00	225503	0.74	0.0000	3	4	0	
7	0.7636	satellite	45000	30314471	2811	6.25	1901111	6.27	0.9961	7	0	0	*****
7	0.0000	snoRNA	45000	30314471	0	0.00	2174	0.01	0.0000	0	7	0	
7	3.2168	tRNA	45000	30314471	0	0.00	15340	0.05	0.0000	0	0	7	*****
7	2.0030	three_prime_UTR	45000	30314471	2489	5.53	1315255	4.34	1.2748	0	0	7	*****
7	0.5546	transposable_element	45000	30314471	6793	15.10	5064452	16.71	0.9036	7	0	0	*****
7	0.6030	transposable_element_gene	45000	30314471	1617	3.59	1696793	5.60	0.6420	7	0	0	*****
7	0.5138	transposon_fragment	45000	30314471	6787	15.08	4935590	16.28	0.9264	7	0	0	*****
7	1.2631	open_chromatin_state_1	45000	30314471	6720	14.93	3440880	11.35	1.3156	1	0	6	
7	1.9899	open_chromatin_state_2	45000	30314471	3639	8.09	3090675	10.20	0.7932	0	0	7	*****
7	1.2230	open_chromatin_state_3	45000	30314471	5608	12.46	3114542	10.27	1.2130	1	0	6	
7	0.9918	open_chromatin_state_4	45000	30314471	4612	10.25	4761338	15.71	0.6525	0	0	7	
7	0.6656	open_chromatin_state_5	45000	30314471	2713	6.03	4415687	14.57	0.4139	3	0	4	
7	0.9770	open_chromatin_state_6	45000	30314471	8460	18.80	3298890	10.88	1.7276	4	0	3	
7	0.7049	open_chromatin_state_7	45000	30314471	4803	10.67	3123147	10.30	1.0360	7	0	0	*****
7	0.9744	open_chromatin_state_8	45000	30314471	2854	6.34	2397596	7.91	0.8019	3	0	4	
7	0.1465	open_chromatin_state_9	45000	30314471	5591	12.42	2671609	8.81	1.4098	7	0	0	*****
8	1.0492	CDS	45000	30314471	15568	34.60	8860766	29.23	1.1836	3	0	5	
8	1.4856	DNAseI_hypersensitive_site	45000	30314471	5569	12.38	3971757	13.10	0.9446	0	0	8	*****
8	0.9341	DNA_replication_origin	45000	30314471	1850	4.11	1058540	3.49	1.1773	5	0	3	
8	1.0783	exon	45000	30314471	20920	46.49	12583963	41.51	1.1199	5	0	3	
8	1.1814	five_prime_UTR	45000	30314471	1154	2.56	847973	2.80	0.9168	2	0	6	
8	1.1448	gene	45000	30314471	23497	52.22	15980272	52.71	0.9905	0	0	8	*****
8	1.0977	mRNA	45000	30314471	26886	59.75	17551539	57.90	1.0319	1	0	7	
8	0.0000	miRNA	45000	30314471	0	0.00	9336	0.03	0.0000	0	8	0	
8	0.0000	ncRNA	45000	30314471	0	0.00	183696	0.61	0.0000	3	5	0	
8	1.0810	protein	45000	30314471	21322	47.38	13578457	44.79	1.0578	1	0	7	
8	0.0000	pseudogene	45000	30314471	0	0.00	225503	0.74	0.0000	3	5	0	
8	0.0000	pseudogenic_exon	45000	30314471	0	0.00	207487	0.68	0.0000	3	5	0	
8	0.0000	pseudogenic_transcript	45000	30314471	0	0.00	225503	0.74	0.0000	3	5	0	
8	0.7636	satellite	45000	30314471	3481	7.74	1900441	6.27	1.2339	8	0	0	*****
8	0.0000	snoRNA	45000	30314471	0	0.00	2174	0.01	0.0000	0	8	0	
8	3.2168	tRNA	45000	30314471	0	0.00	15340	0.05	0.0000	0	0	8	*****
8	2.0030	three_prime_UTR	45000	30314471	1036	2.30	1316708	4.34	0.5300	0	0	8	*****
8	0.5546	transposable_element	45000	30314471	8953	19.90	5062292	16.70	1.1914	8	0	0	*****
8	0.6030	transposable_element_gene	45000	30314471	3389	7.53	1695021	5.59	1.3469	8	0	0	*****
8	0.5138	transposon_fragment	45000	30314471	8949	19.89	4933428	16.27	1.2220	8	0	0	*****
8	1.2631	open_chromatin_state_1	45000	30314471	4324	9.61	3443276	11.36	0.8460	1	0	7	
8	1.9899	open_chromatin_state_2	45000	30314471	4511	10.02	3089803	10.19	0.9835	0	0	8	*****
8	1.2230	open_chromatin_state_3	45000	30314471	5713	12.70	3114437	10.27	1.2357	2	0	6	
8	0.9918	open_chromatin_state_4	45000	30314471	5524	12.28	4760426	15.70	0.7817	0	0	8	
8	0.6656	open_chromatin_state_5	45000	30314471	4825	10.72	4413575	14.56	0.7365	4	0	4	
8	0.9770	open_chromatin_state_6	45000	30314471	3112	6.92	3304238	10.90	0.6345	4	0	4	
8	0.7049	open_chromatin_state_7	45000	30314471	5491	12.20	3122459	10.30	1.1847	8	0	0	*****
8	0.9744	open_chromatin_state_8	45000	30314471	4967	11.04	2395483	7.90	1.3968	4	0	4	
8	0.1465	open_chromatin_state_9	45000	30314471	6533	14.52	2670667	8.81	1.6479	8	0	0	*****
9	1.0492	CDS	44999	30314472	14509	32.24	8861825	29.23	1.1030	4	0	5	
9	1.4856	DNAseI_hypersensitive_site	44999	30314472	5060	11.24	3972266	13.10	0.8581	0	0	9	*****
9	0.9341	DNA_replication_origin	44999	30314472	1500	3.33	1058890	3.49	0.9543	6	0	3	
9	1.0783	exon	44999	30314472	19581	43.51	12585302	41.52	1.0481	5	0	4	
9	1.1814	five_prime_UTR	44999	30314472	873	1.94	848254	2.80	0.6933	2	0	7	
9	1.1448	gene	44999	30314472	27301	60.67	15976468	52.70	1.1512	1	0	8	
9	1.0977	mRNA	44999	30314472	28961	64.36	17549464	57.89	1.1117	2	0	7	
9	0.0000	miRNA	44999	30314472	0	0.00	9336	0.03	0.0000	0	9	0	
9	0.0000	ncRNA	44999	30314472	771	1.71	182925	0.60	2.8394	4	5	0	
9	1.0810	protein	44999	30314472	24267	53.93	13575512	44.78	1.2042	2	0	7	
9	0.0000	pseudogene	44999	30314472	205	0.46	225298	0.74	0.6130	4	5	0	
9	0.0000	pseudogenic_exon	44999	30314472	205	0.46	207282	0.68	0.6663	4	5	0	
9	0.0000	pseudogenic_transcript	44999	30314472	205	0.46	225298	0.74	0.6130	4	5	0	
9	0.7636	satellite	44999	30314472	2527	5.62	1901395	6.27	0.8953	9	0	0	*****
9	0.0000	snoRNA	44999	30314472	0	0.00	2174	0.01	0.0000	0	9	0	
9	3.2168	tRNA	44999	30314472	0	0.00	15340	0.05	0.0000	0	0	9	*****
9	2.0030	three_prime_UTR	44999	30314472	1285	2.86	1316459	4.34	0.6576	0	0	9	*****
9	0.5546	transposable_element	44999	30314472	5371	11.94	5065874	16.71	0.7142	9	0	0	*****
9	0.6030	transposable_element_gene	44999	30314472	2431	5.40	1695979	5.59	0.9656	9	0	0	*****
