Run	Real_ratio	Feature	Breakpoint_region_bp	Non_breakpoint_region_bp	Feature_bp_inside	%Inside	Feature_bp_outside	%Outside	Shuffled_ratio	Above	Same	Below
3	0.7181	satellite	861508	29497963	61749	7.17	1842173	6.25	1.1477	3	0	0	*****
3	0.0000	snoRNA	861508	29497963	81	0.01	2093	0.01	1.3251	2	1	0	
3	0.1837	tRNA	861508	29497963	372	0.04	14968	0.05	0.8510	3	0	0	*****
3	1.1495	three_prime_UTR	861508	29497963	32178	3.74	1285566	4.36	0.8570	0	0	3	*****
3	0.6048	transposable_element	861508	29497963	191133	22.19	4880112	16.54	1.3410	3	0	0	*****
3	0.4205	transposable_element_gene	861508	29497963	80505	9.34	1617905	5.48	1.7037	3	0	0	*****
3	0.6098	transposon_fragment	861508	29497963	181784	21.10	4760593	16.14	1.3075	3	0	0	*****
3	1.0382	open_chromatin_state_1	861508	29497963	80805	9.38	3366795	11.41	0.8218	0	0	3	*****
3	1.2968	open_chromatin_state_2	861508	29497963	82575	9.58	3011739	10.21	0.9388	0	0	3	*****
3	1.2202	open_chromatin_state_3	861508	29497963	67662	7.85	3052488	10.35	0.7590	0	0	3	*****
3	1.0334	open_chromatin_state_4	861508	29497963	140157	16.27	4625793	15.68	1.0374	1	0	2	
3	1.0076	open_chromatin_state_5	861508	29497963	116874	13.57	4301526	14.58	0.9303	0	0	3	*****
3	1.0748	open_chromatin_state_6	861508	29497963	99280	11.52	3208070	10.88	1.0596	0	0	3	*****
3	1.1448	open_chromatin_state_7	861508	29497963	75361	8.75	3052589	10.35	0.8453	0	0	3	*****
3	0.7367	open_chromatin_state_8	861508	29497963	54410	6.32	2346040	7.95	0.7941	3	0	0	*****
3	0.2011	open_chromatin_state_9	861508	29497963	144384	16.76	2532816	8.59	1.9519	3	0	0	*****
4	1.1276	CDS	857767	29501704	227082	26.47	8649252	29.32	0.9030	0	0	4	*****
4	1.0771	DNAseI_hypersensitive_site	857767	29501704	120491	14.05	3856835	13.07	1.0745	0	0	4	*****
4	1.2774	DNA_replication_origin	857767	29501704	25827	3.01	1034563	3.51	0.8586	1	0	3	
4	1.0223	exon	857767	29501704	353387	41.20	12251496	41.53	0.9921	1	0	3	
4	1.0341	five_prime_UTR	857767	29501704	20754	2.42	828373	2.81	0.8617	0	0	4	*****
4	1.1447	gene	857767	29501704	412154	48.05	15591615	52.85	0.9092	0	0	4	*****
4	1.0783	mRNA	857767	29501704	486832	56.76	17091593	57.93	0.9797	0	0	4	*****
4	1.2578	miRNA	857767	29501704	0	0.00	9336	0.03	0.0000	1	0	3	
4	0.5390	ncRNA	857767	29501704	3959	0.46	179737	0.61	0.7576	2	0	2	
4	1.1566	protein	857767	29501704	345300	40.26	13254479	44.93	0.8960	0	0	4	*****
4	0.8835	pseudogene	857767	29501704	9512	1.11	215991	0.73	1.5147	2	0	2	
4	0.9621	pseudogenic_exon	857767	29501704	8744	1.02	198743	0.67	1.5132	2	0	2	
4	0.8835	pseudogenic_transcript	857767	29501704	9512	1.11	215991	0.73	1.5147	2	0	2	
4	0.7181	satellite	857767	29501704	44774	5.22	1859148	6.30	0.8283	4	0	0	*****
4	0.0000	snoRNA	857767	29501704	0	0.00	2174	0.01	0.0000	2	2	0	
4	0.1837	tRNA	857767	29501704	436	0.05	14904	0.05	1.0061	4	0	0	*****
4	1.1495	three_prime_UTR	857767	29501704	32899	3.84	1284845	4.36	0.8807	0	0	4	*****
4	0.6048	transposable_element	857767	29501704	181633	21.18	4889612	16.57	1.2776	4	0	0	*****
4	0.4205	transposable_element_gene	857767	29501704	75714	8.83	1622696	5.50	1.6048	4	0	0	*****
4	0.6098	transposon_fragment	857767	29501704	177410	20.68	4764967	16.15	1.2805	4	0	0	*****
4	1.0382	open_chromatin_state_1	857767	29501704	98308	11.46	3349292	11.35	1.0095	0	0	4	*****
4	1.2968	open_chromatin_state_2	857767	29501704	79907	9.32	3014407	10.22	0.9117	0	0	4	*****
4	1.2202	open_chromatin_state_3	857767	29501704	74371	8.67	3045779	10.32	0.8398	0	0	4	*****
4	1.0334	open_chromatin_state_4	857767	29501704	131964	15.38	4633986	15.71	0.9794	1	0	3	
4	1.0076	open_chromatin_state_5	857767	29501704	93539	10.90	4324861	14.66	0.7439	0	0	4	*****
4	1.0748	open_chromatin_state_6	857767	29501704	95576	11.14	3211774	10.89	1.0235	0	0	4	*****
4	1.1448	open_chromatin_state_7	857767	29501704	103903	12.11	3024047	10.25	1.1817	1	0	3	
4	0.7367	open_chromatin_state_8	857767	29501704	69650	8.12	2330800	7.90	1.0278	4	0	0	*****
4	0.2011	open_chromatin_state_9	857767	29501704	110549	12.89	2566651	8.70	1.4814	4	0	0	*****
5	1.1276	CDS	898603	29460868	239275	26.63	8637059	29.32	0.9083	0	0	5	*****
5	1.0771	DNAseI_hypersensitive_site	898603	29460868	115601	12.86	3861725	13.11	0.9814	0	0	5	*****
5	1.2774	DNA_replication_origin	898603	29460868	44926	5.00	1015464	3.45	1.4505	2	0	3	
5	1.0223	exon	898603	29460868	353442	39.33	12251441	41.59	0.9458	1	0	4	
5	1.0341	five_prime_UTR	898603	29460868	28610	3.18	820517	2.79	1.1432	1	0	4	
5	1.1447	gene	898603	29460868	434539	48.36	15569230	52.85	0.9150	0	0	5	*****
5	1.0783	mRNA	898603	29460868	481618	53.60	17096807	58.03	0.9236	0	0	5	*****
5	1.2578	miRNA	898603	29460868	0	0.00	9336	0.03	0.0000	1	0	4	
5	0.5390	ncRNA	898603	29460868	15271	1.70	168425	0.57	2.9726	3	0	2	
5	1.1566	protein	898603	29460868	362021	40.29	13237758	44.93	0.8966	0	0	5	*****
5	0.8835	pseudogene	898603	29460868	4644	0.52	220859	0.75	0.6894	2	0	3	
5	0.9621	pseudogenic_exon	898603	29460868	4644	0.52	202843	0.69	0.7506	2	0	3	
5	0.8835	pseudogenic_transcript	898603	29460868	4644	0.52	220859	0.75	0.6894	2	0	3	
5	0.7181	satellite	898603	29460868	74355	8.27	1829567	6.21	1.3324	5	0	0	*****
5	0.0000	snoRNA	898603	29460868	89	0.01	2085	0.01	1.3995	3	2	0	
5	0.1837	tRNA	898603	29460868	806	0.09	14534	0.05	1.8181	5	0	0	*****
5	1.1495	three_prime_UTR	898603	29460868	37111	4.13	1280633	4.35	0.9501	0	0	5	*****
5	0.6048	transposable_element	898603	29460868	187279	20.84	4883966	16.58	1.2572	5	0	0	*****
5	0.4205	transposable_element_gene	898603	29460868	52400	5.83	1646010	5.59	1.0437	5	0	0	*****
5	0.6098	transposon_fragment	898603	29460868	179654	19.99	4762723	16.17	1.2367	5	0	0	*****
5	1.0382	open_chromatin_state_1	898603	29460868	106721	11.88	3340879	11.34	1.0473	1	0	4	
5	1.2968	open_chromatin_state_2	898603	29460868	106303	11.83	2988011	10.14	1.1664	0	0	5	*****
5	1.2202	open_chromatin_state_3	898603	29460868	83649	9.31	3036501	10.31	0.9032	0	0	5	*****
5	1.0334	open_chromatin_state_4	898603	29460868	122985	13.69	4642965	15.76	0.8684	1	0	4	
5	1.0076	open_chromatin_state_5	898603	29460868	98676	10.98	4319724	14.66	0.7489	0	0	5	*****
5	1.0748	open_chromatin_state_6	898603	29460868	107964	12.01	3199386	10.86	1.1063	1	0	4	
5	1.1448	open_chromatin_state_7	898603	29460868	57996	6.45	3069954	10.42	0.6194	1	0	4	
5	0.7367	open_chromatin_state_8	898603	29460868	93987	10.46	2306463	7.83	1.3360	5	0	0	*****
5	0.2011	open_chromatin_state_9	898603	29460868	120322	13.39	2556878	8.68	1.5428	5	0	0	*****
6	1.1276	CDS	890974	29468497	252469	28.34	8623865	29.26	0.9683	0	0	6	*****
6	1.0771	DNAseI_hypersensitive_site	890974	29468497	110727	12.43	3866599	13.12	0.9471	0	0	6	*****
6	1.2774	DNA_replication_origin	890974	29468497	39991	4.49	1020399	3.46	1.2962	3	0	3	
6	1.0223	exon	890974	29468497	393491	44.16	12211392	41.44	1.0658	2	0	4	
6	1.0341	five_prime_UTR	890974	29468497	28657	3.22	820470	2.78	1.1552	2	0	4	
6	1.1447	gene	890974	29468497	461874	51.84	15541895	52.74	0.9829	0	0	6	*****
6	1.0783	mRNA	890974	29468497	540671	60.68	17037754	57.82	1.0496	0	0	6	*****
6	1.2578	miRNA	890974	29468497	322	0.04	9014	0.03	1.1815	1	0	5	
6	0.5390	ncRNA	890974	29468497	2360	0.26	181336	0.62	0.4304	3	0	3	
6	1.1566	protein	890974	29468497	393970	44.22	13205809	44.81	0.9867	0	0	6	*****
6	0.8835	pseudogene	890974	29468497	2573	0.29	222930	0.76	0.3817	2	0	4	
6	0.9621	pseudogenic_exon	890974	29468497	2573	0.29	204914	0.70	0.4153	2	0	4	
6	0.8835	pseudogenic_transcript	890974	29468497	2573	0.29	222930	0.76	0.3817	2	0	4	
6	0.7181	satellite	890974	29468497	62912	7.06	1841010	6.25	1.1302	6	0	0	*****
6	0.0000	snoRNA	890974	29468497	166	0.02	2008	0.01	2.7342	4	2	0	
6	0.1837	tRNA	890974	29468497	217	0.02	15123	0.05	0.4746	6	0	0	*****
6	1.1495	three_prime_UTR	890974	29468497	38079	4.27	1279665	4.34	0.9842	0	0	6	*****
6	0.6048	transposable_element	890974	29468497	167481	18.80	4903764	16.64	1.1296	6	0	0	*****
6	0.4205	transposable_element_gene	890974	29468497	80551	9.04	1617859	5.49	1.6467	6	0	0	*****
6	0.6098	transposon_fragment	890974	29468497	164639	18.48	4777738	16.21	1.1397	6	0	0	*****
6	1.0382	open_chromatin_state_1	890974	29468497	102193	11.47	3345407	11.35	1.0103	1	0	5	
6	1.2968	open_chromatin_state_2	890974	29468497	81603	9.16	3012711	10.22	0.8959	0	0	6	*****
6	1.2202	open_chromatin_state_3	890974	29468497	96010	10.78	3024140	10.26	1.0500	0	0	6	*****
6	1.0334	open_chromatin_state_4	890974	29468497	92256	10.35	4673694	15.86	0.6529	1	0	5	
6	1.0076	open_chromatin_state_5	890974	29468497	108349	12.16	4310051	14.63	0.8314	0	0	6	*****
6	1.0748	open_chromatin_state_6	890974	29468497	103388	11.60	3203962	10.87	1.0673	1	0	5	
6	1.1448	open_chromatin_state_7	890974	29468497	111923	12.56	3016027	10.23	1.2274	2	0	4	
6	0.7367	open_chromatin_state_8	890974	29468497	59230	6.65	2341220	7.94	0.8367	6	0	0	*****
6	0.2011	open_chromatin_state_9	890974	29468497	136022	15.27	2541178	8.62	1.7704	6	0	0	*****
7	1.1276	CDS	868392	29491079	265202	30.54	8611132	29.20	1.0459	0	0	7	*****
7	1.0771	DNAseI_hypersensitive_site	868392	29491079	138451	15.94	3838875	13.02	1.2248	1	0	6	
7	1.2774	DNA_replication_origin	868392	29491079	27654	3.18	1032736	3.50	0.9094	3	0	4	
7	1.0223	exon	868392	29491079	373188	42.97	12231695	41.48	1.0361	3	0	4	
7	1.0341	five_prime_UTR	868392	29491079	24251	2.79	824876	2.80	0.9984	2	0	5	
7	1.1447	gene	868392	29491079	481381	55.43	15522388	52.63	1.0532	0	0	7	*****
7	1.0783	mRNA	868392	29491079	520521	59.94	17057904	57.84	1.0363	0	0	7	*****
7	1.2578	miRNA	868392	29491079	0	0.00	9336	0.03	0.0000	1	0	6	
7	0.5390	ncRNA	868392	29491079	3731	0.43	179965	0.61	0.7041	4	0	3	
7	1.1566	protein	868392	29491079	403190	46.43	13196589	44.75	1.0376	0	0	7	*****
7	0.8835	pseudogene	868392	29491079	2471	0.28	223032	0.76	0.3763	2	0	5	
7	0.9621	pseudogenic_exon	868392	29491079	2291	0.26	205196	0.70	0.3792	2	0	5	
7	0.8835	pseudogenic_transcript	868392	29491079	2471	0.28	223032	0.76	0.3763	2	0	5	
7	0.7181	satellite	868392	29491079	59775	6.88	1844147	6.25	1.1008	7	0	0	*****
7	0.0000	snoRNA	868392	29491079	0	0.00	2174	0.01	0.0000	4	3	0	
7	0.1837	tRNA	868392	29491079	148	0.02	15192	0.05	0.3308	7	0	0	*****
7	1.1495	three_prime_UTR	868392	29491079	42604	4.91	1275140	4.32	1.1347	0	0	7	*****
7	0.6048	transposable_element	868392	29491079	109867	12.65	4961378	16.82	0.7520	7	0	0	*****
7	0.4205	transposable_element_gene	868392	29491079	45038	5.19	1653372	5.61	0.9251	7	0	0	*****
7	0.6098	transposon_fragment	868392	29491079	107321	12.36	4835056	16.39	0.7538	7	0	0	*****
7	1.0382	open_chromatin_state_1	868392	29491079	114228	13.15	3333372	11.30	1.1638	2	0	5	
7	1.2968	open_chromatin_state_2	868392	29491079	81461	9.38	3012853	10.22	0.9182	0	0	7	*****
7	1.2202	open_chromatin_state_3	868392	29491079	92716	10.68	3027434	10.27	1.0401	0	0	7	*****
7	1.0334	open_chromatin_state_4	868392	29491079	123994	14.28	4641956	15.74	0.9071	1	0	6	
7	1.0076	open_chromatin_state_5	868392	29491079	126747	14.60	4291653	14.55	1.0030	0	0	7	*****
7	1.0748	open_chromatin_state_6	868392	29491079	88249	10.16	3219101	10.92	0.9310	1	0	6	
7	1.1448	open_chromatin_state_7	868392	29491079	110639	12.74	3017311	10.23	1.2453	3	0	4	
7	0.7367	open_chromatin_state_8	868392	29491079	61550	7.09	2338900	7.93	0.8937	7	0	0	*****
7	0.2011	open_chromatin_state_9	868392	29491079	68808	7.92	2608392	8.84	0.8959	7	0	0	*****
8	1.1276	CDS	873789	29485682	267478	30.61	8608856	29.20	1.0484	0	0	8	*****
8	1.0771	DNAseI_hypersensitive_site	873789	29485682	111020	12.71	3866306	13.11	0.9690	1	0	7	
8	1.2774	DNA_replication_origin	873789	29485682	39746	4.55	1020644	3.46	1.3141	4	0	4	
8	1.0223	exon	873789	29485682	379275	43.41	12225608	41.46	1.0469	4	0	4	
8	1.0341	five_prime_UTR	873789	29485682	25373	2.90	823754	2.79	1.0394	3	0	5	
8	1.1447	gene	873789	29485682	485730	55.59	15518039	52.63	1.0562	0	0	8	*****
8	1.0783	mRNA	873789	29485682	536107	61.35	17042318	57.80	1.0615	0	0	8	*****
8	1.2578	miRNA	873789	29485682	207	0.02	9129	0.03	0.7652	1	0	7	
8	0.5390	ncRNA	873789	29485682	4634	0.53	179062	0.61	0.8733	5	0	3	
8	1.1566	protein	873789	29485682	415737	47.58	13184042	44.71	1.0641	0	0	8	*****
8	0.8835	pseudogene	873789	29485682	6053	0.69	219450	0.74	0.9308	3	0	5	
8	0.9621	pseudogenic_exon	873789	29485682	6053	0.69	201434	0.68	1.0140	3	0	5	
8	0.8835	pseudogenic_transcript	873789	29485682	6053	0.69	219450	0.74	0.9308	3	0	5	
8	0.7181	satellite	873789	29485682	68827	7.88	1835095	6.22	1.2656	8	0	0	*****
8	0.0000	snoRNA	873789	29485682	0	0.00	2174	0.01	0.0000	4	4	0	
8	0.1837	tRNA	873789	29485682	218	0.02	15122	0.05	0.4865	8	0	0	*****
8	1.1495	three_prime_UTR	873789	29485682	39090	4.47	1278654	4.34	1.0316	0	0	8	*****
8	0.6048	transposable_element	873789	29485682	138935	15.90	4932310	16.73	0.9505	8	0	0	*****
8	0.4205	transposable_element_gene	873789	29485682	51300	5.87	1647110	5.59	1.0510	8	0	0	*****
8	0.6098	transposon_fragment	873789	29485682	134148	15.35	4808229	16.31	0.9415	8	0	0	*****
8	1.0382	open_chromatin_state_1	873789	29485682	109208	12.50	3338392	11.32	1.1039	3	0	5	
8	1.2968	open_chromatin_state_2	873789	29485682	76337	8.74	3017977	10.24	0.8535	0	0	8	*****
8	1.2202	open_chromatin_state_3	873789	29485682	113800	13.02	3006350	10.20	1.2773	1	0	7	
8	1.0334	open_chromatin_state_4	873789	29485682	113037	12.94	4652913	15.78	0.8198	1	0	7	
8	1.0076	open_chromatin_state_5	873789	29485682	100006	11.45	4318394	14.65	0.7815	0	0	8	*****
8	1.0748	open_chromatin_state_6	873789	29485682	95129	10.89	3212221	10.89	0.9993	1	0	7	
8	1.1448	open_chromatin_state_7	873789	29485682	110804	12.68	3017146	10.23	1.2393	4	0	4	
8	0.7367	open_chromatin_state_8	873789	29485682	69194	7.92	2331256	7.91	1.0016	8	0	0	*****
8	0.2011	open_chromatin_state_9	873789	29485682	86274	9.87	2590926	8.79	1.1236	8	0	0	*****
9	1.1276	CDS	898964	29460507	263443	29.31	8612891	29.24	1.0024	0	0	9	*****
9	1.0771	DNAseI_hypersensitive_site	898964	29460507	117216	13.04	3860110	13.10	0.9951	1	0	8	
9	1.2774	DNA_replication_origin	898964	29460507	25006	2.78	1035384	3.51	0.7915	4	0	5	
9	1.0223	exon	898964	29460507	386874	43.04	12218009	41.47	1.0377	5	0	4	
9	1.0341	five_prime_UTR	898964	29460507	26735	2.97	822392	2.79	1.0654	4	0	5	
9	1.1447	gene	898964	29460507	475535	52.90	15528234	52.71	1.0036	0	0	9	*****
9	1.0783	mRNA	898964	29460507	529515	58.90	17048910	57.87	1.0178	0	0	9	*****
9	1.2578	miRNA	898964	29460507	1605	0.18	7731	0.03	6.8036	2	0	7	
9	0.5390	ncRNA	898964	29460507	4116	0.46	179580	0.61	0.7511	6	0	3	
9	1.1566	protein	898964	29460507	394091	43.84	13205688	44.83	0.9780	0	0	9	*****
9	0.8835	pseudogene	898964	29460507	3802	0.42	221701	0.75	0.5620	3	0	6	
9	0.9621	pseudogenic_exon	898964	29460507	3802	0.42	203685	0.69	0.6117	3	0	6	
9	0.8835	pseudogenic_transcript	898964	29460507	3802	0.42	221701	0.75	0.5620	3	0	6	
9	0.7181	satellite	898964	29460507	60173	6.69	1843749	6.26	1.0695	9	0	0	*****
9	0.0000	snoRNA	898964	29460507	135	0.02	2039	0.01	2.1698	5	4	0	
9	0.1837	tRNA	898964	29460507	654	0.07	14686	0.05	1.4594	9	0	0	*****
