Run	Real_ratio	Feature	Breakpoint_region_bp	Non_breakpoint_region_bp	Feature_bp_inside	%Inside	Feature_bp_outside	%Outside	Shuffled_ratio	Above	Same	Below
1	1.2344	open_chromatin_state_4	596790	29762681	58244	9.76	4707706	15.82	0.6170	0	0	1	*****
1	1.2426	open_chromatin_state_5	596790	29762681	48381	8.11	4370019	14.68	0.5521	0	0	1	*****
1	0.7556	open_chromatin_state_6	596790	29762681	53154	8.91	3254196	10.93	0.8146	1	0	0	*****
1	0.8430	open_chromatin_state_7	596790	29762681	59489	9.97	3068461	10.31	0.9669	1	0	0	*****
1	0.5099	open_chromatin_state_8	596790	29762681	56887	9.53	2343563	7.87	1.2106	1	0	0	*****
1	0.2946	open_chromatin_state_9	596790	29762681	166730	27.94	2510470	8.43	3.3121	1	0	0	*****
2	1.0255	CDS	593653	29765818	145517	24.51	8730817	29.33	0.8357	0	0	2	*****
2	1.3588	DNAseI_hypersensitive_site	593653	29765818	74712	12.59	3902614	13.11	0.9599	0	0	2	*****
2	1.3162	DNA_replication_origin	593653	29765818	7701	1.30	1052689	3.54	0.3668	0	0	2	*****
2	0.9675	exon	593653	29765818	237241	39.96	12367642	41.55	0.9618	1	0	1	
2	1.3104	five_prime_UTR	593653	29765818	16360	2.76	832767	2.80	0.9850	0	0	2	*****
2	1.0709	gene	593653	29765818	265436	44.71	15738333	52.87	0.8456	0	0	2	*****
2	1.0103	mRNA	593653	29765818	319914	53.89	17258511	57.98	0.9294	1	0	1	
2	0.0000	miRNA	593653	29765818	207	0.03	9129	0.03	1.1369	2	0	0	
2	2.6881	ncRNA	593653	29765818	5363	0.90	178333	0.60	1.5079	0	0	2	*****
2	1.0552	protein	593653	29765818	221056	37.24	13378723	44.95	0.8285	0	0	2	*****
2	0.0000	pseudogene	593653	29765818	3792	0.64	221711	0.74	0.8576	2	0	0	
2	0.0000	pseudogenic_exon	593653	29765818	3792	0.64	203695	0.68	0.9334	2	0	0	
2	0.0000	pseudogenic_transcript	593653	29765818	3792	0.64	221711	0.74	0.8576	2	0	0	
2	0.8454	satellite	593653	29765818	55953	9.43	1847969	6.21	1.5181	1	0	1	
2	0.0000	snoRNA	593653	29765818	0	0.00	2174	0.01	0.0000	0	2	0	
2	0.0000	tRNA	593653	29765818	652	0.11	14688	0.05	2.2257	2	0	0	
2	1.1155	three_prime_UTR	593653	29765818	20134	3.39	1297610	4.36	0.7780	0	0	2	*****
2	0.5804	transposable_element	593653	29765818	137146	23.10	4934099	16.58	1.3937	2	0	0	*****
2	0.4075	transposable_element_gene	593653	29765818	59054	9.95	1639356	5.51	1.8062	2	0	0	*****
2	0.5919	transposon_fragment	593653	29765818	133228	22.44	4809149	16.16	1.3890	2	0	0	*****
2	1.1089	open_chromatin_state_1	593653	29765818	61679	10.39	3385921	11.38	0.9134	0	0	2	*****
2	1.3993	open_chromatin_state_2	593653	29765818	45276	7.63	3049038	10.24	0.7445	0	0	2	*****
2	1.2021	open_chromatin_state_3	593653	29765818	50430	8.49	3069720	10.31	0.8237	0	0	2	*****
2	1.2344	open_chromatin_state_4	593653	29765818	79503	13.39	4686447	15.74	0.8506	0	0	2	*****
2	1.2426	open_chromatin_state_5	593653	29765818	82137	13.84	4336263	14.57	0.9497	0	0	2	*****
2	0.7556	open_chromatin_state_6	593653	29765818	59255	9.98	3248095	10.91	0.9147	2	0	0	*****
2	0.8430	open_chromatin_state_7	593653	29765818	62332	10.50	3065618	10.30	1.0195	2	0	0	*****
2	0.5099	open_chromatin_state_8	593653	29765818	64236	10.82	2336214	7.85	1.3786	2	0	0	*****
2	0.2946	open_chromatin_state_9	593653	29765818	88805	14.96	2588395	8.70	1.7203	2	0	0	*****
3	1.0255	CDS	599181	29760290	162812	27.17	8713522	29.28	0.9281	0	0	3	*****
3	1.3588	DNAseI_hypersensitive_site	599181	29760290	80575	13.45	3896751	13.09	1.0270	0	0	3	*****
3	1.3162	DNA_replication_origin	599181	29760290	6820	1.14	1053570	3.54	0.3215	0	0	3	*****
3	0.9675	exon	599181	29760290	260195	43.43	12344688	41.48	1.0469	2	0	1	
3	1.3104	five_prime_UTR	599181	29760290	21463	3.58	827664	2.78	1.2880	0	0	3	*****
3	1.0709	gene	599181	29760290	312501	52.15	15691268	52.73	0.9892	0	0	3	*****
3	1.0103	mRNA	599181	29760290	361080	60.26	17217345	57.85	1.0416	2	0	1	
3	0.0000	miRNA	599181	29760290	0	0.00	9336	0.03	0.0000	2	1	0	
3	2.6881	ncRNA	599181	29760290	3586	0.60	180110	0.61	0.9889	0	0	3	*****
3	1.0552	protein	599181	29760290	253057	42.23	13346722	44.85	0.9417	0	0	3	*****
3	0.0000	pseudogene	599181	29760290	1504	0.25	223999	0.75	0.3335	3	0	0	
3	0.0000	pseudogenic_exon	599181	29760290	1504	0.25	205983	0.69	0.3627	3	0	0	
3	0.0000	pseudogenic_transcript	599181	29760290	1504	0.25	223999	0.75	0.3335	3	0	0	
3	0.8454	satellite	599181	29760290	56549	9.44	1847373	6.21	1.5204	2	0	1	
3	0.0000	snoRNA	599181	29760290	0	0.00	2174	0.01	0.0000	0	3	0	
3	0.0000	tRNA	599181	29760290	73	0.01	15267	0.05	0.2375	3	0	0	
3	1.1155	three_prime_UTR	599181	29760290	25117	4.19	1292627	4.34	0.9651	0	0	3	*****
3	0.5804	transposable_element	599181	29760290	109816	18.33	4961429	16.67	1.0994	3	0	0	*****
3	0.4075	transposable_element_gene	599181	29760290	52131	8.70	1646279	5.53	1.5728	3	0	0	*****
3	0.5919	transposon_fragment	599181	29760290	106816	17.83	4835561	16.25	1.0972	3	0	0	*****
3	1.1089	open_chromatin_state_1	599181	29760290	77140	12.87	3370460	11.33	1.1368	1	0	2	
3	1.3993	open_chromatin_state_2	599181	29760290	59645	9.95	3034669	10.20	0.9762	0	0	3	*****
3	1.2021	open_chromatin_state_3	599181	29760290	79632	13.29	3040518	10.22	1.3008	1	0	2	
3	1.2344	open_chromatin_state_4	599181	29760290	65170	10.88	4700780	15.80	0.6886	0	0	3	*****
3	1.2426	open_chromatin_state_5	599181	29760290	52277	8.72	4366123	14.67	0.5947	0	0	3	*****
3	0.7556	open_chromatin_state_6	599181	29760290	54629	9.12	3252721	10.93	0.8342	3	0	0	*****
3	0.8430	open_chromatin_state_7	599181	29760290	66676	11.13	3061274	10.29	1.0818	3	0	0	*****
3	0.5099	open_chromatin_state_8	599181	29760290	34225	5.71	2366225	7.95	0.7184	3	0	0	*****
3	0.2946	open_chromatin_state_9	599181	29760290	109787	18.32	2567413	8.63	2.1239	3	0	0	*****
4	1.0255	CDS	600000	29759471	177748	29.62	8698586	29.23	1.0135	0	0	4	*****
4	1.3588	DNAseI_hypersensitive_site	600000	29759471	69006	11.50	3908320	13.13	0.8757	0	0	4	*****
4	1.3162	DNA_replication_origin	600000	29759471	10319	1.72	1050071	3.53	0.4874	0	0	4	*****
4	0.9675	exon	600000	29759471	262574	43.76	12342309	41.47	1.0552	3	0	1	
4	1.3104	five_prime_UTR	600000	29759471	16248	2.71	832879	2.80	0.9676	0	0	4	*****
4	1.0709	gene	600000	29759471	308113	51.35	15695656	52.74	0.9737	0	0	4	*****
4	1.0103	mRNA	600000	29759471	354071	59.01	17224354	57.88	1.0196	3	0	1	
4	0.0000	miRNA	600000	29759471	271	0.05	9065	0.03	1.4828	3	1	0	
4	2.6881	ncRNA	600000	29759471	5163	0.86	178533	0.60	1.4344	0	0	4	*****
4	1.0552	protein	600000	29759471	262297	43.72	13337482	44.82	0.9754	0	0	4	*****
4	0.0000	pseudogene	600000	29759471	2172	0.36	223331	0.75	0.4824	4	0	0	
4	0.0000	pseudogenic_exon	600000	29759471	2172	0.36	205315	0.69	0.5247	4	0	0	
4	0.0000	pseudogenic_transcript	600000	29759471	2172	0.36	223331	0.75	0.4824	4	0	0	
4	0.8454	satellite	600000	29759471	38928	6.49	1864994	6.27	1.0353	3	0	1	
4	0.0000	snoRNA	600000	29759471	0	0.00	2174	0.01	0.0000	0	4	0	
4	0.0000	tRNA	600000	29759471	0	0.00	15340	0.05	0.0000	3	1	0	
4	1.1155	three_prime_UTR	600000	29759471	24065	4.01	1293679	4.35	0.9226	0	0	4	*****
4	0.5804	transposable_element	600000	29759471	125322	20.89	4945923	16.62	1.2568	4	0	0	*****
4	0.4075	transposable_element_gene	600000	29759471	49888	8.31	1648522	5.54	1.5010	4	0	0	*****
4	0.5919	transposon_fragment	600000	29759471	124848	20.81	4817529	16.19	1.2854	4	0	0	*****
4	1.1089	open_chromatin_state_1	600000	29759471	62413	10.40	3385187	11.38	0.9145	1	0	3	
4	1.3993	open_chromatin_state_2	600000	29759471	52894	8.82	3041420	10.22	0.8626	0	0	4	*****
4	1.2021	open_chromatin_state_3	600000	29759471	68148	11.36	3052002	10.26	1.1075	1	0	3	
4	1.2344	open_chromatin_state_4	600000	29759471	64878	10.81	4701072	15.80	0.6845	0	0	4	*****
4	1.2426	open_chromatin_state_5	600000	29759471	72700	12.12	4345700	14.60	0.8298	0	0	4	*****
4	0.7556	open_chromatin_state_6	600000	29759471	86476	14.41	3220874	10.82	1.3317	4	0	0	*****
4	0.8430	open_chromatin_state_7	600000	29759471	58933	9.82	3069017	10.31	0.9524	4	0	0	*****
4	0.5099	open_chromatin_state_8	600000	29759471	65659	10.94	2334791	7.85	1.3948	4	0	0	*****
4	0.2946	open_chromatin_state_9	600000	29759471	67899	11.32	2609301	8.77	1.2907	4	0	0	*****
5	1.0255	CDS	600000	29759471	183061	30.51	8693273	29.21	1.0444	1	0	4	
5	1.3588	DNAseI_hypersensitive_site	600000	29759471	74318	12.39	3903008	13.12	0.9444	0	0	5	*****
5	1.3162	DNA_replication_origin	600000	29759471	15616	2.60	1044774	3.51	0.7413	0	0	5	*****
5	0.9675	exon	600000	29759471	259757	43.29	12345126	41.48	1.0436	4	0	1	
5	1.3104	five_prime_UTR	600000	29759471	18280	3.05	830847	2.79	1.0913	0	0	5	*****
5	1.0709	gene	600000	29759471	320018	53.34	15683751	52.70	1.0120	0	0	5	*****
5	1.0103	mRNA	600000	29759471	352565	58.76	17225860	57.88	1.0152	4	0	1	
5	0.0000	miRNA	600000	29759471	0	0.00	9336	0.03	0.0000	3	2	0	
5	2.6881	ncRNA	600000	29759471	7156	1.19	176540	0.59	2.0105	0	0	5	*****
5	1.0552	protein	600000	29759471	271984	45.33	13327795	44.79	1.0122	0	0	5	*****
5	0.0000	pseudogene	600000	29759471	4954	0.83	220549	0.74	1.1141	5	0	0	
5	0.0000	pseudogenic_exon	600000	29759471	4335	0.72	203152	0.68	1.0584	5	0	0	
5	0.0000	pseudogenic_transcript	600000	29759471	4954	0.83	220549	0.74	1.1141	5	0	0	
5	0.8454	satellite	600000	29759471	57001	9.50	1846921	6.21	1.5308	4	0	1	
5	0.0000	snoRNA	600000	29759471	0	0.00	2174	0.01	0.0000	0	5	0	
5	0.0000	tRNA	600000	29759471	225	0.04	15115	0.05	0.7383	4	1	0	
5	1.1155	three_prime_UTR	600000	29759471	27390	4.57	1290354	4.34	1.0528	0	0	5	*****
5	0.5804	transposable_element	600000	29759471	98987	16.50	4972258	16.71	0.9874	5	0	0	*****
5	0.4075	transposable_element_gene	600000	29759471	33443	5.57	1664967	5.59	0.9963	5	0	0	*****
5	0.5919	transposon_fragment	600000	29759471	98606	16.43	4843771	16.28	1.0097	5	0	0	*****
5	1.1089	open_chromatin_state_1	600000	29759471	69397	11.57	3378203	11.35	1.0189	1	0	4	
5	1.3993	open_chromatin_state_2	600000	29759471	59911	9.99	3034403	10.20	0.9793	0	0	5	*****
5	1.2021	open_chromatin_state_3	600000	29759471	59951	9.99	3060199	10.28	0.9717	1	0	4	
5	1.2344	open_chromatin_state_4	600000	29759471	60646	10.11	4705304	15.81	0.6393	0	0	5	*****
5	1.2426	open_chromatin_state_5	600000	29759471	67276	11.21	4351124	14.62	0.7669	0	0	5	*****
5	0.7556	open_chromatin_state_6	600000	29759471	65645	10.94	3241705	10.89	1.0044	5	0	0	*****
5	0.8430	open_chromatin_state_7	600000	29759471	77123	12.85	3050827	10.25	1.2538	5	0	0	*****
5	0.5099	open_chromatin_state_8	600000	29759471	72304	12.05	2328146	7.82	1.5404	5	0	0	*****
5	0.2946	open_chromatin_state_9	600000	29759471	67747	11.29	2609453	8.77	1.2877	5	0	0	*****
6	1.0255	CDS	588600	29770871	163264	27.74	8713070	29.27	0.9477	1	0	5	
6	1.3588	DNAseI_hypersensitive_site	588600	29770871	82030	13.94	3895296	13.08	1.0651	0	0	6	*****
6	1.3162	DNA_replication_origin	588600	29770871	19958	3.39	1040432	3.49	0.9702	0	0	6	*****
6	0.9675	exon	588600	29770871	245364	41.69	12359519	41.52	1.0041	5	0	1	
6	1.3104	five_prime_UTR	588600	29770871	15452	2.63	833675	2.80	0.9375	0	0	6	*****
6	1.0709	gene	588600	29770871	301494	51.22	15702275	52.74	0.9712	0	0	6	*****
6	1.0103	mRNA	588600	29770871	342912	58.26	17235513	57.89	1.0063	4	0	2	
6	0.0000	miRNA	588600	29770871	0	0.00	9336	0.03	0.0000	3	3	0	
6	2.6881	ncRNA	588600	29770871	9245	1.57	174451	0.59	2.6804	0	0	6	*****
6	1.0552	protein	588600	29770871	259968	44.17	13339811	44.81	0.9857	0	0	6	*****
6	0.0000	pseudogene	588600	29770871	2302	0.39	223201	0.75	0.5217	6	0	0	
6	0.0000	pseudogenic_exon	588600	29770871	1262	0.21	206225	0.69	0.3095	6	0	0	
6	0.0000	pseudogenic_transcript	588600	29770871	2302	0.39	223201	0.75	0.5217	6	0	0	
6	0.8454	satellite	588600	29770871	51451	8.74	1852471	6.22	1.4048	5	0	1	
6	0.0000	snoRNA	588600	29770871	0	0.00	2174	0.01	0.0000	0	6	0	
6	0.0000	tRNA	588600	29770871	364	0.06	14976	0.05	1.2294	5	1	0	
6	1.1155	three_prime_UTR	588600	29770871	21402	3.64	1296342	4.35	0.8350	0	0	6	*****
6	0.5804	transposable_element	588600	29770871	126043	21.41	4945202	16.61	1.2892	6	0	0	*****
6	0.4075	transposable_element_gene	588600	29770871	44179	7.51	1654231	5.56	1.3508	6	0	0	*****
6	0.5919	transposon_fragment	588600	29770871	124114	21.09	4818263	16.18	1.3029	6	0	0	*****
6	1.1089	open_chromatin_state_1	588600	29770871	71717	12.18	3375883	11.34	1.0745	1	0	5	
6	1.3993	open_chromatin_state_2	588600	29770871	58201	9.89	3036113	10.20	0.9696	0	0	6	*****
6	1.2021	open_chromatin_state_3	588600	29770871	60627	10.30	3059523	10.28	1.0023	1	0	5	
6	1.2344	open_chromatin_state_4	588600	29770871	74357	12.63	4691593	15.76	0.8016	0	0	6	*****
6	1.2426	open_chromatin_state_5	588600	29770871	72516	12.32	4345884	14.60	0.8440	0	0	6	*****
6	0.7556	open_chromatin_state_6	588600	29770871	51506	8.75	3255844	10.94	0.8001	6	0	0	*****
6	0.8430	open_chromatin_state_7	588600	29770871	56933	9.67	3071017	10.32	0.9377	6	0	0	*****
6	0.5099	open_chromatin_state_8	588600	29770871	49069	8.34	2351381	7.90	1.0555	6	0	0	*****
6	0.2946	open_chromatin_state_9	588600	29770871	93674	15.91	2583526	8.68	1.8339	6	0	0	*****
7	1.0255	CDS	600000	29759471	188922	31.49	8687412	29.19	1.0786	2	0	5	
7	1.3588	DNAseI_hypersensitive_site	600000	29759471	73735	12.29	3903591	13.12	0.9369	0	0	7	*****
7	1.3162	DNA_replication_origin	600000	29759471	49585	8.26	1010805	3.40	2.4331	1	0	6	
7	0.9675	exon	600000	29759471	273972	45.66	12330911	41.44	1.1020	6	0	1	
7	1.3104	five_prime_UTR	600000	29759471	16401	2.73	832726	2.80	0.9769	0	0	7	*****
7	1.0709	gene	600000	29759471	340768	56.79	15663001	52.63	1.0791	1	0	6	
7	1.0103	mRNA	600000	29759471	379828	63.30	17198597	57.79	1.0954	5	0	2	
7	0.0000	miRNA	600000	29759471	0	0.00	9336	0.03	0.0000	3	4	0	
7	2.6881	ncRNA	600000	29759471	2677	0.45	181019	0.61	0.7335	0	0	7	*****
7	1.0552	protein	600000	29759471	293109	48.85	13306670	44.71	1.0925	1	0	6	
7	0.0000	pseudogene	600000	29759471	6001	1.00	219502	0.74	1.3560	7	0	0	
7	0.0000	pseudogenic_exon	600000	29759471	5474	0.91	202013	0.68	1.3440	7	0	0	
7	0.0000	pseudogenic_transcript	600000	29759471	6001	1.00	219502	0.74	1.3560	7	0	0	
7	0.8454	satellite	600000	29759471	33998	5.67	1869924	6.28	0.9018	6	0	1	
7	0.0000	snoRNA	600000	29759471	0	0.00	2174	0.01	0.0000	0	7	0	
7	0.0000	tRNA	600000	29759471	154	0.03	15186	0.05	0.5030	6	1	0	
7	1.1155	three_prime_UTR	600000	29759471	27436	4.57	1290308	4.34	1.0546	0	0	7	*****
7	0.5804	transposable_element	600000	29759471	96836	16.14	4974409	16.72	0.9655	7	0	0	*****
7	0.4075	transposable_element_gene	600000	29759471	41249	6.87	1657161	5.57	1.2346	7	0	0	*****
7	0.5919	transposon_fragment	600000	29759471	93605	15.60	4848772	16.29	0.9575	7	0	0	*****
7	1.1089	open_chromatin_state_1	600000	29759471	63647	10.61	3383953	11.37	0.9329	1	0	6	
7	1.3993	open_chromatin_state_2	600000	29759471	59199	9.87	3035115	10.20	0.9674	0	0	7	*****
7	1.2021	open_chromatin_state_3	600000	29759471	63909	10.65	3056241	10.27	1.0372	1	0	6	
7	1.2344	open_chromatin_state_4	600000	29759471	65893	10.98	4700057	15.79	0.6954	0	0	7	*****
7	1.2426	open_chromatin_state_5	600000	29759471	95635	15.94	4322765	14.53	1.0973	0	0	7	*****
7	0.7556	open_chromatin_state_6	600000	29759471	42493	7.08	3264857	10.97	0.6455	6	0	1	
7	0.8430	open_chromatin_state_7	600000	29759471	100570	16.76	3027380	10.17	1.6477	7	0	0	*****
7	0.5099	open_chromatin_state_8	600000	29759471	39415	6.57	2361035	7.93	0.8280	7	0	0	*****
7	0.2946	open_chromatin_state_9	600000	29759471	69239	11.54	2607961	8.76	1.3168	7	0	0	*****
8	1.0255	CDS	584349	29788055	151867	25.99	8724467	29.29	0.8873	2	0	6	
8	1.3588	DNAseI_hypersensitive_site	584349	29788055	65531	11.21	3912138	13.13	0.8539	0	0	8	*****
8	1.3162	DNA_replication_origin	584349	29788055	8802	1.51	1051588	3.53	0.4267	1	0	7	
8	0.9675	exon	584349	29788055	238378	40.79	12366505	41.51	0.9826	7	0	1	
8	1.3104	five_prime_UTR	584349	29788055	12370	2.12	836757	2.81	0.7536	0	0	8	*****
8	1.0709	gene	584349	29788055	268178	45.89	15738052	52.83	0.8686	1	0	7	
8	1.0103	mRNA	584349	29788055	326155	55.82	17254731	57.93	0.9636	5	0	3	
8	0.0000	miRNA	584349	29788055	0	0.00	9336	0.03	0.0000	3	5	0	
8	2.6881	ncRNA	584349	29788055	0	0.00	183696	0.62	0.0000	0	0	8	*****
8	1.0552	protein	584349	29788055	232640	39.81	13369289	44.88	0.8870	1	0	7	
8	0.0000	pseudogene	584349	29788055	524	0.09	224979	0.76	0.1187	8	0	0	
8	0.0000	pseudogenic_exon	584349	29788055	524	0.09	206963	0.69	0.1291	8	0	0	
8	0.0000	pseudogenic_transcript	584349	29788055	524	0.09	224979	0.76	0.1187	8	0	0	
8	0.8454	satellite	584349	29788055	55028	9.42	1848894	6.21	1.5172	7	0	1	
8	0.0000	snoRNA	584349	29788055	0	0.00	2174	0.01	0.0000	0	8	0	
8	0.0000	tRNA	584349	29788055	145	0.02	15195	0.05	0.4864	7	1	0	
8	1.1155	three_prime_UTR	584349	29788055	19911	3.41	1297833	4.36	0.7821	0	0	8	*****
8	0.5804	transposable_element	584349	29788055	150771	25.80	4920474	16.52	1.5620	8	0	0	*****
8	0.4075	transposable_element_gene	584349	29788055	58122	9.95	1640288	5.51	1.8063	8	0	0	*****
8	0.5919	transposon_fragment	584349	29788055	146378	25.05	4795999	16.10	1.5558	8	0	0	*****
8	1.1089	open_chromatin_state_1	584349	29788055	57732	9.88	3389868	11.38	0.8682	1	0	7	
8	1.3993	open_chromatin_state_2	584349	29788055	36544	6.25	3061106	10.28	0.6086	0	0	8	*****
8	1.2021	open_chromatin_state_3	584349	29788055	65667	11.24	3054483	10.25	1.0959	1	0	7	
8	1.2344	open_chromatin_state_4	584349	29788055	59797	10.23	4706153	15.80	0.6477	0	0	8	*****
8	1.2426	open_chromatin_state_5	584349	29788055	51562	8.82	4366838	14.66	0.6019	0	0	8	*****
8	0.7556	open_chromatin_state_6	584349	29788055	50110	8.58	3257240	10.93	0.7842	7	0	1	
8	0.8430	open_chromatin_state_7	584349	29788055	62663	10.72	3065287	10.29	1.0421	8	0	0	*****
8	0.5099	open_chromatin_state_8	584349	29788055	66054	11.30	2334396	7.84	1.4424	8	0	0	*****
8	0.2946	open_chromatin_state_9	584349	29788055	124623	21.33	2552577	8.57	2.4888	8	0	0	*****
9	1.0255	CDS	590175	29769296	158513	26.86	8717821	29.28	0.9172	2	0	7	
9	1.3588	DNAseI_hypersensitive_site	590175	29769296	80244	13.60	3897082	13.09	1.0386	0	0	9	*****
9	1.3162	DNA_replication_origin	590175	29769296	16730	2.83	1043660	3.51	0.8086	1	0	8	
9	0.9675	exon	590175	29769296	246282	41.73	12358601	41.51	1.0052	8	0	1	
9	1.3104	five_prime_UTR	590175	29769296	17397	2.95	831730	2.79	1.0551	0	0	9	*****
9	1.0709	gene	590175	29769296	287699	48.75	15716070	52.79	0.9234	1	0	8	
9	1.0103	mRNA	590175	29769296	339091	57.46	17239334	57.91	0.9922	5	0	4	
9	0.0000	miRNA	590175	29769296	113	0.02	9223	0.03	0.6180	4	5	0	
9	2.6881	ncRNA	590175	29769296	1501	0.25	182195	0.61	0.4156	0	0	9	*****
9	1.0552	protein	590175	29769296	245211	41.55	13354568	44.86	0.9262	1	0	8	
9	0.0000	pseudogene	590175	29769296	7516	1.27	217987	0.73	1.7392	9	0	0	
9	0.0000	pseudogenic_exon	590175	29769296	7173	1.22	200314	0.67	1.8062	9	0	0	
9	0.0000	pseudogenic_transcript	590175	29769296	7516	1.27	217987	0.73	1.7392	9	0	0	
9	0.8454	satellite	590175	29769296	27670	4.69	1876252	6.30	0.7439	7	0	2	
9	0.0000	snoRNA	590175	29769296	0	0.00	2174	0.01	0.0000	0	9	0	
9	0.0000	tRNA	590175	29769296	72	0.01	15268	0.05	0.2379	8	1	0	
9	1.1155	three_prime_UTR	590175	29769296	21406	3.63	1296338	4.35	0.8329	0	0	9	*****
