Run	Real_ratio	Feature	Breakpoint_region_bp	Non_breakpoint_region_bp	Feature_bp_inside	%Inside	Feature_bp_outside	%Outside	Shuffled_ratio	Above	Same	Below
1	1.0603	open_chromatin_state_5	893586	29465885	133356	14.92	4285044	14.54	1.0262	0	0	1	*****
1	0.9329	open_chromatin_state_6	893586	29465885	111455	12.47	3195895	10.85	1.1500	1	0	0	*****
1	1.0102	open_chromatin_state_7	893586	29465885	52700	5.90	3075250	10.44	0.5651	0	0	1	*****
1	0.7915	open_chromatin_state_8	893586	29465885	66196	7.41	2334254	7.92	0.9351	1	0	0	*****
1	0.0855	open_chromatin_state_9	893586	29465885	143106	16.01	2534094	8.60	1.8622	1	0	0	*****
2	1.0907	CDS	880913	29478558	235101	26.69	8641233	29.31	0.9104	0	0	2	*****
2	1.0719	DNAseI_hypersensitive_site	880913	29478558	123605	14.03	3853721	13.07	1.0733	1	0	1	
2	0.4041	DNA_replication_origin	880913	29478558	51039	5.79	1009351	3.42	1.6921	2	0	0	*****
2	0.9563	exon	880913	29478558	380347	43.18	12224536	41.47	1.0412	2	0	0	*****
2	1.0163	five_prime_UTR	880913	29478558	25443	2.89	823684	2.79	1.0337	1	0	1	
2	1.1028	gene	880913	29478558	427143	48.49	15576626	52.84	0.9176	0	0	2	*****
2	1.0152	mRNA	880913	29478558	504639	57.29	17073786	57.92	0.9891	0	0	2	*****
2	0.3449	miRNA	880913	29478558	168	0.02	9168	0.03	0.6132	2	0	0	*****
2	0.2984	ncRNA	880913	29478558	4575	0.52	179121	0.61	0.8547	2	0	0	*****
2	1.1176	protein	880913	29478558	353567	40.14	13246212	44.94	0.8932	0	0	2	*****
2	1.3311	pseudogene	880913	29478558	5083	0.58	220420	0.75	0.7717	0	0	2	*****
2	1.3680	pseudogenic_exon	880913	29478558	4661	0.53	202826	0.69	0.7690	0	0	2	*****
2	1.3311	pseudogenic_transcript	880913	29478558	5083	0.58	220420	0.75	0.7717	0	0	2	*****
2	0.7467	satellite	880913	29478558	75562	8.58	1828360	6.20	1.3830	2	0	0	*****
2	0.0000	snoRNA	880913	29478558	81	0.01	2093	0.01	1.2951	1	1	0	
2	0.0000	tRNA	880913	29478558	72	0.01	15268	0.05	0.1578	2	0	0	
2	1.0493	three_prime_UTR	880913	29478558	39917	4.53	1277827	4.33	1.0453	0	0	2	*****
2	0.6533	transposable_element	880913	29478558	198572	22.54	4872673	16.53	1.3637	2	0	0	*****
2	0.1636	transposable_element_gene	880913	29478558	82082	9.32	1616328	5.48	1.6994	2	0	0	*****
2	0.6450	transposon_fragment	880913	29478558	196450	22.30	4745927	16.10	1.3852	2	0	0	*****
2	1.1738	open_chromatin_state_1	880913	29478558	88163	10.01	3359437	11.40	0.8782	0	0	2	*****
2	1.1423	open_chromatin_state_2	880913	29478558	97975	11.12	2996339	10.16	1.0942	0	0	2	*****
2	1.1307	open_chromatin_state_3	880913	29478558	85698	9.73	3034452	10.29	0.9451	0	0	2	*****
2	1.2337	open_chromatin_state_4	880913	29478558	118853	13.49	4647097	15.76	0.8559	0	0	2	*****
2	1.0603	open_chromatin_state_5	880913	29478558	94932	10.78	4323468	14.67	0.7348	0	0	2	*****
2	0.9329	open_chromatin_state_6	880913	29478558	85102	9.66	3222248	10.93	0.8838	1	0	1	
2	1.0102	open_chromatin_state_7	880913	29478558	87344	9.92	3040606	10.31	0.9613	0	0	2	*****
2	0.7915	open_chromatin_state_8	880913	29478558	65602	7.45	2334848	7.92	0.9402	2	0	0	*****
2	0.0855	open_chromatin_state_9	880913	29478558	157244	17.85	2519956	8.55	2.0881	2	0	0	*****
3	1.0907	CDS	920000	29439471	260249	28.29	8616085	29.27	0.9665	0	0	3	*****
3	1.0719	DNAseI_hypersensitive_site	920000	29439471	115221	12.52	3862105	13.12	0.9547	1	0	2	
3	0.4041	DNA_replication_origin	920000	29439471	20133	2.19	1040257	3.53	0.6193	3	0	0	*****
3	0.9563	exon	920000	29439471	377016	40.98	12227867	41.54	0.9866	3	0	0	*****
3	1.0163	five_prime_UTR	920000	29439471	23996	2.61	825131	2.80	0.9306	1	0	2	
3	1.1028	gene	920000	29439471	460659	50.07	15543110	52.80	0.9484	0	0	3	*****
3	1.0152	mRNA	920000	29439471	519000	56.41	17059425	57.95	0.9735	0	0	3	*****
3	0.3449	miRNA	920000	29439471	0	0.00	9336	0.03	0.0000	2	0	1	
3	0.2984	ncRNA	920000	29439471	4787	0.52	178909	0.61	0.8562	3	0	0	*****
3	1.1176	protein	920000	29439471	397865	43.25	13201914	44.84	0.9644	0	0	3	*****
3	1.3311	pseudogene	920000	29439471	8992	0.98	216511	0.74	1.3290	0	0	3	*****
3	1.3680	pseudogenic_exon	920000	29439471	8992	0.98	198495	0.67	1.4496	1	0	2	
3	1.3311	pseudogenic_transcript	920000	29439471	8992	0.98	216511	0.74	1.3290	0	0	3	*****
3	0.7467	satellite	920000	29439471	74134	8.06	1829788	6.22	1.2965	3	0	0	*****
3	0.0000	snoRNA	920000	29439471	936	0.10	1238	0.00	24.1934	2	1	0	
3	0.0000	tRNA	920000	29439471	257	0.03	15083	0.05	0.5452	3	0	0	
3	1.0493	three_prime_UTR	920000	29439471	32366	3.52	1285378	4.37	0.8058	0	0	3	*****
3	0.6533	transposable_element	920000	29439471	153364	16.67	4917881	16.71	0.9979	3	0	0	*****
3	0.1636	transposable_element_gene	920000	29439471	60942	6.62	1637468	5.56	1.1909	3	0	0	*****
3	0.6450	transposon_fragment	920000	29439471	147692	16.05	4794685	16.29	0.9857	3	0	0	*****
3	1.1738	open_chromatin_state_1	920000	29439471	101247	11.01	3346353	11.37	0.9682	0	0	3	*****
3	1.1423	open_chromatin_state_2	920000	29439471	68993	7.50	3025321	10.28	0.7298	0	0	3	*****
3	1.1307	open_chromatin_state_3	920000	29439471	104523	11.36	3015627	10.24	1.1091	0	0	3	*****
3	1.2337	open_chromatin_state_4	920000	29439471	111769	12.15	4654181	15.81	0.7685	0	0	3	*****
3	1.0603	open_chromatin_state_5	920000	29439471	99237	10.79	4319163	14.67	0.7352	0	0	3	*****
3	0.9329	open_chromatin_state_6	920000	29439471	161386	17.54	3145964	10.69	1.6416	2	0	1	
3	1.0102	open_chromatin_state_7	920000	29439471	96338	10.47	3031612	10.30	1.0169	1	0	2	
3	0.7915	open_chromatin_state_8	920000	29439471	68683	7.47	2331767	7.92	0.9426	3	0	0	*****
3	0.0855	open_chromatin_state_9	920000	29439471	107824	11.72	2569376	8.73	1.3429	3	0	0	*****
4	1.0907	CDS	918952	29440519	244400	26.60	8631934	29.32	0.9071	0	0	4	*****
4	1.0719	DNAseI_hypersensitive_site	918952	29440519	122947	13.38	3854379	13.09	1.0219	1	0	3	
4	0.4041	DNA_replication_origin	918952	29440519	31356	3.41	1029034	3.50	0.9762	4	0	0	*****
4	0.9563	exon	918952	29440519	349570	38.04	12255313	41.63	0.9138	3	0	1	
4	1.0163	five_prime_UTR	918952	29440519	24113	2.62	825014	2.80	0.9364	1	0	3	
4	1.1028	gene	918952	29440519	468521	50.98	15535248	52.77	0.9662	0	0	4	*****
4	1.0152	mRNA	918952	29440519	514062	55.94	17064363	57.96	0.9651	0	0	4	*****
4	0.3449	miRNA	918952	29440519	230	0.03	9106	0.03	0.8092	3	0	1	
4	0.2984	ncRNA	918952	29440519	5280	0.57	178416	0.61	0.9481	4	0	0	*****
4	1.1176	protein	918952	29440519	399224	43.44	13200555	44.84	0.9689	0	0	4	*****
4	1.3311	pseudogene	918952	29440519	1949	0.21	223554	0.76	0.2793	0	0	4	*****
4	1.3680	pseudogenic_exon	918952	29440519	1872	0.20	205615	0.70	0.2917	1	0	3	
4	1.3311	pseudogenic_transcript	918952	29440519	1949	0.21	223554	0.76	0.2793	0	0	4	*****
4	0.7467	satellite	918952	29440519	57136	6.22	1846786	6.27	0.9912	4	0	0	*****
4	0.0000	snoRNA	918952	29440519	0	0.00	2174	0.01	0.0000	2	2	0	
4	0.0000	tRNA	918952	29440519	402	0.04	14938	0.05	0.8622	4	0	0	
4	1.0493	three_prime_UTR	918952	29440519	38989	4.24	1278755	4.34	0.9768	0	0	4	*****
4	0.6533	transposable_element	918952	29440519	165674	18.03	4905571	16.66	1.0820	4	0	0	*****
4	0.1636	transposable_element_gene	918952	29440519	49278	5.36	1649132	5.60	0.9573	4	0	0	*****
4	0.6450	transposon_fragment	918952	29440519	164957	17.95	4777420	16.23	1.1062	4	0	0	*****
4	1.1738	open_chromatin_state_1	918952	29440519	102335	11.14	3345265	11.36	0.9800	0	0	4	*****
4	1.1423	open_chromatin_state_2	918952	29440519	78008	8.49	3016306	10.25	0.8285	0	0	4	*****
4	1.1307	open_chromatin_state_3	918952	29440519	99934	10.87	3020216	10.26	1.0601	0	0	4	*****
4	1.2337	open_chromatin_state_4	918952	29440519	141929	15.44	4624021	15.71	0.9833	0	0	4	*****
4	1.0603	open_chromatin_state_5	918952	29440519	124865	13.59	4293535	14.58	0.9317	0	0	4	*****
4	0.9329	open_chromatin_state_6	918952	29440519	99348	10.81	3208002	10.90	0.9921	3	0	1	
4	1.0102	open_chromatin_state_7	918952	29440519	93372	10.16	3034578	10.31	0.9858	1	0	3	
4	0.7915	open_chromatin_state_8	918952	29440519	76105	8.28	2324345	7.90	1.0490	4	0	0	*****
4	0.0855	open_chromatin_state_9	918952	29440519	103056	11.21	2574144	8.74	1.2826	4	0	0	*****
5	1.0907	CDS	873262	29486209	247126	28.30	8629208	29.27	0.9670	0	0	5	*****
5	1.0719	DNAseI_hypersensitive_site	873262	29486209	119382	13.67	3857944	13.08	1.0449	1	0	4	
5	0.4041	DNA_replication_origin	873262	29486209	40574	4.65	1019816	3.46	1.3434	5	0	0	*****
5	0.9563	exon	873262	29486209	354177	40.56	12250706	41.55	0.9762	4	0	1	
5	1.0163	five_prime_UTR	873262	29486209	22506	2.58	826621	2.80	0.9193	1	0	4	
5	1.1028	gene	873262	29486209	432118	49.48	15571651	52.81	0.9370	0	0	5	*****
5	1.0152	mRNA	873262	29486209	487058	55.77	17091367	57.96	0.9622	0	0	5	*****
5	0.3449	miRNA	873262	29486209	0	0.00	9336	0.03	0.0000	3	0	2	
5	0.2984	ncRNA	873262	29486209	663	0.08	183033	0.62	0.1223	4	0	1	
5	1.1176	protein	873262	29486209	375134	42.96	13224645	44.85	0.9578	0	0	5	*****
5	1.3311	pseudogene	873262	29486209	8658	0.99	216845	0.74	1.3482	1	0	4	
5	1.3680	pseudogenic_exon	873262	29486209	7626	0.87	199861	0.68	1.2884	1	0	4	
5	1.3311	pseudogenic_transcript	873262	29486209	8658	0.99	216845	0.74	1.3482	1	0	4	
5	0.7467	satellite	873262	29486209	80266	9.19	1823656	6.18	1.4862	5	0	0	*****
5	0.0000	snoRNA	873262	29486209	0	0.00	2174	0.01	0.0000	2	3	0	
5	0.0000	tRNA	873262	29486209	310	0.04	15030	0.05	0.6964	5	0	0	
5	1.0493	three_prime_UTR	873262	29486209	36946	4.23	1280798	4.34	0.9740	0	0	5	*****
5	0.6533	transposable_element	873262	29486209	183701	21.04	4887544	16.58	1.2691	5	0	0	*****
5	0.1636	transposable_element_gene	873262	29486209	55462	6.35	1642948	5.57	1.1398	5	0	0	*****
5	0.6450	transposon_fragment	873262	29486209	182011	20.84	4760366	16.14	1.2910	5	0	0	*****
5	1.1738	open_chromatin_state_1	873262	29486209	84216	9.64	3363384	11.41	0.8455	0	0	5	*****
5	1.1423	open_chromatin_state_2	873262	29486209	95798	10.97	2998516	10.17	1.0788	0	0	5	*****
5	1.1307	open_chromatin_state_3	873262	29486209	68452	7.84	3051698	10.35	0.7574	0	0	5	*****
5	1.2337	open_chromatin_state_4	873262	29486209	116418	13.33	4649532	15.77	0.8454	0	0	5	*****
5	1.0603	open_chromatin_state_5	873262	29486209	136967	15.68	4281433	14.52	1.0802	1	0	4	
5	0.9329	open_chromatin_state_6	873262	29486209	99803	11.43	3207547	10.88	1.0506	4	0	1	
5	1.0102	open_chromatin_state_7	873262	29486209	83089	9.51	3044861	10.33	0.9214	1	0	4	
5	0.7915	open_chromatin_state_8	873262	29486209	71422	8.18	2329028	7.90	1.0355	5	0	0	*****
5	0.0855	open_chromatin_state_9	873262	29486209	117097	13.41	2560103	8.68	1.5444	5	0	0	*****
6	1.0907	CDS	896480	29462991	239318	26.70	8637016	29.31	0.9106	0	0	6	*****
6	1.0719	DNAseI_hypersensitive_site	896480	29462991	110333	12.31	3866993	13.12	0.9377	1	0	5	
6	0.4041	DNA_replication_origin	896480	29462991	21974	2.45	1038416	3.52	0.6955	6	0	0	*****
6	0.9563	exon	896480	29462991	384026	42.84	12220857	41.48	1.0327	5	0	1	
6	1.0163	five_prime_UTR	896480	29462991	24704	2.76	824423	2.80	0.9848	1	0	5	
6	1.1028	gene	896480	29462991	442382	49.35	15561387	52.82	0.9343	0	0	6	*****
6	1.0152	mRNA	896480	29462991	529545	59.07	17048880	57.87	1.0208	1	0	5	
6	0.3449	miRNA	896480	29462991	0	0.00	9336	0.03	0.0000	3	0	3	
6	0.2984	ncRNA	896480	29462991	2925	0.33	180771	0.61	0.5318	5	0	1	
6	1.1176	protein	896480	29462991	371836	41.48	13227943	44.90	0.9238	0	0	6	*****
6	1.3311	pseudogene	896480	29462991	10466	1.17	215037	0.73	1.5996	2	0	4	
6	1.3680	pseudogenic_exon	896480	29462991	10232	1.14	197255	0.67	1.7048	2	0	4	
6	1.3311	pseudogenic_transcript	896480	29462991	10466	1.17	215037	0.73	1.5996	2	0	4	
6	0.7467	satellite	896480	29462991	53624	5.98	1850298	6.28	0.9525	6	0	0	*****
6	0.0000	snoRNA	896480	29462991	0	0.00	2174	0.01	0.0000	2	4	0	
6	0.0000	tRNA	896480	29462991	146	0.02	15194	0.05	0.3158	6	0	0	
6	1.0493	three_prime_UTR	896480	29462991	36436	4.06	1281308	4.35	0.9346	0	0	6	*****
6	0.6533	transposable_element	896480	29462991	203565	22.71	4867680	16.52	1.3744	6	0	0	*****
6	0.1636	transposable_element_gene	896480	29462991	90127	10.05	1608283	5.46	1.8417	6	0	0	*****
6	0.6450	transposon_fragment	896480	29462991	197283	22.01	4745094	16.11	1.3664	6	0	0	*****
6	1.1738	open_chromatin_state_1	896480	29462991	102571	11.44	3345029	11.35	1.0078	0	0	6	*****
6	1.1423	open_chromatin_state_2	896480	29462991	83010	9.26	3011304	10.22	0.9060	0	0	6	*****
6	1.1307	open_chromatin_state_3	896480	29462991	99187	11.06	3020963	10.25	1.0791	0	0	6	*****
6	1.2337	open_chromatin_state_4	896480	29462991	109239	12.19	4656711	15.81	0.7710	0	0	6	*****
6	1.0603	open_chromatin_state_5	896480	29462991	106327	11.86	4312073	14.64	0.8104	1	0	5	
6	0.9329	open_chromatin_state_6	896480	29462991	88170	9.84	3219180	10.93	0.9001	4	0	2	
6	1.0102	open_chromatin_state_7	896480	29462991	74882	8.35	3053068	10.36	0.8061	1	0	5	
6	0.7915	open_chromatin_state_8	896480	29462991	80345	8.96	2320105	7.87	1.1381	6	0	0	*****
6	0.0855	open_chromatin_state_9	896480	29462991	152749	17.04	2524451	8.57	1.9886	6	0	0	*****
7	1.0907	CDS	903470	29456001	231981	25.68	8644353	29.35	0.8749	0	0	7	*****
7	1.0719	DNAseI_hypersensitive_site	903470	29456001	129712	14.36	3847614	13.06	1.0991	2	0	5	
7	0.4041	DNA_replication_origin	903470	29456001	43713	4.84	1016677	3.45	1.4018	7	0	0	*****
7	0.9563	exon	903470	29456001	350967	38.85	12253916	41.60	0.9338	5	0	2	
7	1.0163	five_prime_UTR	903470	29456001	26518	2.94	822609	2.79	1.0510	2	0	5	
7	1.1028	gene	903470	29456001	433529	47.98	15570240	52.86	0.9078	0	0	7	*****
7	1.0152	mRNA	903470	29456001	485868	53.78	17092557	58.03	0.9268	1	0	6	
7	0.3449	miRNA	903470	29456001	271	0.03	9065	0.03	0.9747	4	0	3	
7	0.2984	ncRNA	903470	29456001	4835	0.54	178861	0.61	0.8813	6	0	1	
7	1.1176	protein	903470	29456001	360601	39.91	13239178	44.95	0.8880	0	0	7	*****
7	1.3311	pseudogene	903470	29456001	1851	0.20	223652	0.76	0.2698	2	0	5	
7	1.3680	pseudogenic_exon	903470	29456001	1776	0.20	205711	0.70	0.2815	2	0	5	
7	1.3311	pseudogenic_transcript	903470	29456001	1851	0.20	223652	0.76	0.2698	2	0	5	
7	0.7467	satellite	903470	29456001	89075	9.86	1814847	6.16	1.6002	7	0	0	*****
7	0.0000	snoRNA	903470	29456001	81	0.01	2093	0.01	1.2618	3	4	0	
7	0.0000	tRNA	903470	29456001	1369	0.15	13971	0.05	3.1947	7	0	0	
7	1.0493	three_prime_UTR	903470	29456001	37600	4.16	1280144	4.35	0.9576	0	0	7	*****
7	0.6533	transposable_element	903470	29456001	178089	19.71	4893156	16.61	1.1866	7	0	0	*****
7	0.1636	transposable_element_gene	903470	29456001	56434	6.25	1641976	5.57	1.1206	7	0	0	*****
7	0.6450	transposon_fragment	903470	29456001	174322	19.29	4768055	16.19	1.1920	7	0	0	*****
7	1.1738	open_chromatin_state_1	903470	29456001	104512	11.57	3343088	11.35	1.0192	0	0	7	*****
7	1.1423	open_chromatin_state_2	903470	29456001	87388	9.67	3006926	10.21	0.9475	0	0	7	*****
7	1.1307	open_chromatin_state_3	903470	29456001	93280	10.32	3026870	10.28	1.0047	0	0	7	*****
7	1.2337	open_chromatin_state_4	903470	29456001	146713	16.24	4619237	15.68	1.0355	0	0	7	*****
7	1.0603	open_chromatin_state_5	903470	29456001	94601	10.47	4323799	14.68	0.7133	1	0	6	
7	0.9329	open_chromatin_state_6	903470	29456001	89287	9.88	3218063	10.92	0.9046	4	0	3	
7	1.0102	open_chromatin_state_7	903470	29456001	86086	9.53	3041864	10.33	0.9227	1	0	6	
7	0.7915	open_chromatin_state_8	903470	29456001	65045	7.20	2335405	7.93	0.9081	7	0	0	*****
7	0.0855	open_chromatin_state_9	903470	29456001	136558	15.11	2540642	8.63	1.7524	7	0	0	*****
8	1.0907	CDS	912483	29446988	212576	23.30	8663758	29.42	0.7918	0	0	8	*****
8	1.0719	DNAseI_hypersensitive_site	912483	29446988	102530	11.24	3874796	13.16	0.8539	2	0	6	
8	0.4041	DNA_replication_origin	912483	29446988	30079	3.30	1030311	3.50	0.9421	8	0	0	*****
8	0.9563	exon	912483	29446988	358972	39.34	12245911	41.59	0.9460	5	0	3	
8	1.0163	five_prime_UTR	912483	29446988	27125	2.97	822002	2.79	1.0649	3	0	5	
8	1.1028	gene	912483	29446988	399785	43.81	15603984	52.99	0.8268	0	0	8	*****
8	1.0152	mRNA	912483	29446988	489518	53.65	17088907	58.03	0.9244	1	0	7	
8	0.3449	miRNA	912483	29446988	376	0.04	8960	0.03	1.3542	5	0	3	
8	0.2984	ncRNA	912483	29446988	3475	0.38	180221	0.61	0.6223	7	0	1	
8	1.1176	protein	912483	29446988	334740	36.68	13265039	45.05	0.8144	0	0	8	*****
8	1.3311	pseudogene	912483	29446988	7291	0.80	218212	0.74	1.0783	2	0	6	
8	1.3680	pseudogenic_exon	912483	29446988	7291	0.80	200196	0.68	1.1753	2	0	6	
8	1.3311	pseudogenic_transcript	912483	29446988	7291	0.80	218212	0.74	1.0783	2	0	6	
8	0.7467	satellite	912483	29446988	89945	9.86	1813977	6.16	1.6002	8	0	0	*****
8	0.0000	snoRNA	912483	29446988	0	0.00	2174	0.01	0.0000	3	5	0	
8	0.0000	tRNA	912483	29446988	72	0.01	15268	0.05	0.1522	8	0	0	
8	1.0493	three_prime_UTR	912483	29446988	33851	3.71	1283893	4.36	0.8509	0	0	8	*****
8	0.6533	transposable_element	912483	29446988	220172	24.13	4851073	16.47	1.4647	8	0	0	*****
8	0.1636	transposable_element_gene	912483	29446988	90697	9.94	1607713	5.46	1.8205	8	0	0	*****
8	0.6450	transposon_fragment	912483	29446988	215966	23.67	4726411	16.05	1.4746	8	0	0	*****
8	1.1738	open_chromatin_state_1	912483	29446988	83830	9.19	3363770	11.42	0.8042	0	0	8	*****
8	1.1423	open_chromatin_state_2	912483	29446988	77402	8.48	3016912	10.25	0.8280	0	0	8	*****
8	1.1307	open_chromatin_state_3	912483	29446988	78717	8.63	3041433	10.33	0.8352	0	0	8	*****
8	1.2337	open_chromatin_state_4	912483	29446988	119888	13.14	4646062	15.78	0.8327	0	0	8	*****
8	1.0603	open_chromatin_state_5	912483	29446988	71744	7.86	4346656	14.76	0.5327	1	0	7	
8	0.9329	open_chromatin_state_6	912483	29446988	104478	11.45	3202872	10.88	1.0527	5	0	3	
8	1.0102	open_chromatin_state_7	912483	29446988	95863	10.51	3032087	10.30	1.0203	2	0	6	
8	0.7915	open_chromatin_state_8	912483	29446988	114145	12.51	2286305	7.76	1.6112	8	0	0	*****
8	0.0855	open_chromatin_state_9	912483	29446988	166416	18.24	2510784	8.53	2.1390	8	0	0	*****
9	1.0907	CDS	874712	29484759	212033	24.24	8664301	29.39	0.8249	0	0	9	*****
9	1.0719	DNAseI_hypersensitive_site	874712	29484759	114162	13.05	3863164	13.10	0.9961	2	0	7	
9	0.4041	DNA_replication_origin	874712	29484759	12299	1.41	1048091	3.55	0.3956	8	0	1	
9	0.9563	exon	874712	29484759	355184	40.61	12249699	41.55	0.9774	6	0	3	
9	1.0163	five_prime_UTR	874712	29484759	23827	2.72	825300	2.80	0.9732	3	0	6	
9	1.1028	gene	874712	29484759	388611	44.43	15615158	52.96	0.8389	0	0	9	*****
9	1.0152	mRNA	874712	29484759	475086	54.31	17103339	58.01	0.9363	1	0	8	
9	0.3449	miRNA	874712	29484759	0	0.00	9336	0.03	0.0000	5	0	4	
9	0.2984	ncRNA	874712	29484759	6696	0.77	177000	0.60	1.2752	8	0	1	
9	1.1176	protein	874712	29484759	323592	36.99	13276187	45.03	0.8216	0	0	9	*****
9	1.3311	pseudogene	874712	29484759	3994	0.46	221509	0.75	0.6078	2	0	7	
9	1.3680	pseudogenic_exon	874712	29484759	3994	0.46	203493	0.69	0.6616	2	0	7	
9	1.3311	pseudogenic_transcript	874712	29484759	3994	0.46	221509	0.75	0.6078	2	0	7	
9	0.7467	satellite	874712	29484759	49508	5.66	1854414	6.29	0.8999	9	0	0	*****
9	0.0000	snoRNA	874712	29484759	81	0.01	2093	0.01	1.3045	4	5	0	
9	0.0000	tRNA	874712	29484759	1442	0.16	13898	0.05	3.4974	9	0	0	
