Run	Real_ratio	Feature	Breakpoint_region_bp	Non_breakpoint_region_bp	Feature_bp_inside	%Inside	Feature_bp_outside	%Outside	Shuffled_ratio	Above	Same	Below
5	1.9494	open_chromatin_state_2	3000	30356471	154	5.13	3094160	10.19	0.5036	0	0	5	*****
5	0.9017	open_chromatin_state_3	3000	30356471	400	13.33	3119750	10.28	1.2974	3	0	2	
5	0.6391	open_chromatin_state_4	3000	30356471	531	17.70	4765419	15.70	1.1275	3	0	2	
5	1.6034	open_chromatin_state_5	3000	30356471	215	7.17	4418185	14.55	0.4924	0	0	5	*****
5	0.6119	open_chromatin_state_6	3000	30356471	600	20.00	3306750	10.89	1.8360	3	1	1	
5	0.9447	open_chromatin_state_7	3000	30356471	200	6.67	3127750	10.30	0.6470	2	0	3	
5	0.8431	open_chromatin_state_8	3000	30356471	300	10.00	2400150	7.91	1.2648	3	1	1	
5	0.3780	open_chromatin_state_9	3000	30356471	200	6.67	2677000	8.82	0.7560	5	0	0	*****
6	0.8585	CDS	3000	30356471	953	31.77	8875381	29.24	1.0865	5	0	1	
6	1.4784	DNAseI_hypersensitive_site	3000	30356471	545	18.17	3976781	13.10	1.3867	0	0	6	*****
6	0.9543	DNA_replication_origin	3000	30356471	200	6.67	1060190	3.49	1.9089	2	1	3	
6	0.8671	exon	3000	30356471	1272	42.40	12603611	41.52	1.0212	6	0	0	*****
6	2.5508	five_prime_UTR	3000	30356471	291	9.70	848836	2.80	3.4690	1	0	5	
6	1.0655	gene	3000	30356471	1758	58.60	16002011	52.71	1.1117	2	0	4	
6	1.0276	mRNA	3000	30356471	1758	58.60	17576667	57.90	1.0121	2	0	4	
6	0.0000	miRNA	3000	30356471	0	0.00	9336	0.03	0.0000	0	6	0	
6	0.0000	ncRNA	3000	30356471	200	6.67	183496	0.60	11.0289	1	5	0	
6	1.0418	protein	3000	30356471	1449	48.30	13598330	44.80	1.0782	3	0	3	
6	0.0000	pseudogene	3000	30356471	0	0.00	225503	0.74	0.0000	1	5	0	
6	0.0000	pseudogenic_exon	3000	30356471	0	0.00	207487	0.68	0.0000	1	5	0	
6	0.0000	pseudogenic_transcript	3000	30356471	0	0.00	225503	0.74	0.0000	1	5	0	
6	0.8770	satellite	3000	30356471	11	0.37	1903911	6.27	0.0585	2	0	4	
6	0.0000	snoRNA	3000	30356471	0	0.00	2174	0.01	0.0000	0	6	0	
6	0.0000	tRNA	3000	30356471	0	0.00	15340	0.05	0.0000	0	6	0	
6	0.5452	three_prime_UTR	3000	30356471	4	0.13	1317740	4.34	0.0307	5	0	1	
6	0.3971	transposable_element	3000	30356471	295	9.83	5070950	16.70	0.5887	6	0	0	*****
6	0.5958	transposable_element_gene	3000	30356471	100	3.33	1698310	5.59	0.5958	3	3	0	*****
6	0.4074	transposon_fragment	3000	30356471	295	9.83	4942082	16.28	0.6040	6	0	0	*****
6	0.9775	open_chromatin_state_1	3000	30356471	262	8.73	3447338	11.36	0.7690	2	0	4	
6	1.9494	open_chromatin_state_2	3000	30356471	438	14.60	3093876	10.19	1.4325	0	0	6	*****
6	0.9017	open_chromatin_state_3	3000	30356471	400	13.33	3119750	10.28	1.2974	4	0	2	
6	0.6391	open_chromatin_state_4	3000	30356471	400	13.33	4765550	15.70	0.8493	4	0	2	
6	1.6034	open_chromatin_state_5	3000	30356471	400	13.33	4418000	14.55	0.9161	0	0	6	*****
6	0.6119	open_chromatin_state_6	3000	30356471	400	13.33	3306950	10.89	1.2239	4	1	1	
6	0.9447	open_chromatin_state_7	3000	30356471	200	6.67	3127750	10.30	0.6470	2	0	4	
6	0.8431	open_chromatin_state_8	3000	30356471	200	6.67	2400250	7.91	0.8431	3	2	1	
6	0.3780	open_chromatin_state_9	3000	30356471	300	10.00	2676900	8.82	1.1340	6	0	0	*****
7	0.8585	CDS	3000	30356471	1048	34.93	8875286	29.24	1.1948	6	0	1	
7	1.4784	DNAseI_hypersensitive_site	3000	30356471	589	19.63	3976737	13.10	1.4987	1	0	6	
7	0.9543	DNA_replication_origin	3000	30356471	300	10.00	1060090	3.49	2.8636	3	1	3	
7	0.8671	exon	3000	30356471	1497	49.90	12603386	41.52	1.2019	7	0	0	*****
7	2.5508	five_prime_UTR	3000	30356471	80	2.67	849047	2.80	0.9534	1	0	6	
7	1.0655	gene	3000	30356471	1880	62.67	16001889	52.71	1.1888	3	0	4	
7	1.0276	mRNA	3000	30356471	1942	64.73	17576483	57.90	1.1180	3	0	4	
7	0.0000	miRNA	3000	30356471	0	0.00	9336	0.03	0.0000	0	7	0	
7	0.0000	ncRNA	3000	30356471	100	3.33	183596	0.60	5.5115	2	5	0	
7	1.0418	protein	3000	30356471	1393	46.43	13598386	44.80	1.0366	3	0	4	
7	0.0000	pseudogene	3000	30356471	0	0.00	225503	0.74	0.0000	1	6	0	
7	0.0000	pseudogenic_exon	3000	30356471	0	0.00	207487	0.68	0.0000	1	6	0	
7	0.0000	pseudogenic_transcript	3000	30356471	0	0.00	225503	0.74	0.0000	1	6	0	
7	0.8770	satellite	3000	30356471	194	6.47	1903728	6.27	1.0312	3	0	4	
7	0.0000	snoRNA	3000	30356471	0	0.00	2174	0.01	0.0000	0	7	0	
7	0.0000	tRNA	3000	30356471	0	0.00	15340	0.05	0.0000	0	7	0	
7	0.5452	three_prime_UTR	3000	30356471	307	10.23	1317437	4.34	2.3580	6	0	1	
7	0.3971	transposable_element	3000	30356471	500	16.67	5070745	16.70	0.9978	7	0	0	*****
7	0.5958	transposable_element_gene	3000	30356471	62	2.07	1698348	5.59	0.3694	3	3	1	
7	0.4074	transposon_fragment	3000	30356471	500	16.67	4941877	16.28	1.0238	7	0	0	*****
7	0.9775	open_chromatin_state_1	3000	30356471	205	6.83	3447395	11.36	0.6017	2	0	5	
7	1.9494	open_chromatin_state_2	3000	30356471	371	12.37	3093943	10.19	1.2134	0	0	7	*****
7	0.9017	open_chromatin_state_3	3000	30356471	895	29.83	3119255	10.28	2.9034	5	0	2	
7	0.6391	open_chromatin_state_4	3000	30356471	621	20.70	4765329	15.70	1.3186	5	0	2	
7	1.6034	open_chromatin_state_5	3000	30356471	308	10.27	4418092	14.55	0.7054	0	0	7	*****
7	0.6119	open_chromatin_state_6	3000	30356471	300	10.00	3307050	10.89	0.9179	5	1	1	
7	0.9447	open_chromatin_state_7	3000	30356471	100	3.33	3127850	10.30	0.3235	2	0	5	
7	0.8431	open_chromatin_state_8	3000	30356471	0	0.00	2400450	7.91	0.0000	3	2	2	
7	0.3780	open_chromatin_state_9	3000	30356471	200	6.67	2677000	8.82	0.7560	7	0	0	*****
8	0.8585	CDS	3000	30356471	446	14.87	8875888	29.24	0.5085	6	0	2	
8	1.4784	DNAseI_hypersensitive_site	3000	30356471	393	13.10	3976933	13.10	0.9999	1	0	7	
8	0.9543	DNA_replication_origin	3000	30356471	100	3.33	1060290	3.49	0.9543	3	2	3	
8	0.8671	exon	3000	30356471	1206	40.20	12603677	41.52	0.9682	8	0	0	*****
8	2.5508	five_prime_UTR	3000	30356471	0	0.00	849127	2.80	0.0000	1	0	7	
8	1.0655	gene	3000	30356471	1300	43.33	16002469	52.72	0.8220	3	0	5	
8	1.0276	mRNA	3000	30356471	1944	64.80	17576481	57.90	1.1192	4	0	4	
8	0.0000	miRNA	3000	30356471	0	0.00	9336	0.03	0.0000	0	8	0	
8	0.0000	ncRNA	3000	30356471	0	0.00	183696	0.61	0.0000	2	6	0	
8	1.0418	protein	3000	30356471	1146	38.20	13598633	44.80	0.8527	3	0	5	
8	0.0000	pseudogene	3000	30356471	0	0.00	225503	0.74	0.0000	1	7	0	
8	0.0000	pseudogenic_exon	3000	30356471	0	0.00	207487	0.68	0.0000	1	7	0	
8	0.0000	pseudogenic_transcript	3000	30356471	0	0.00	225503	0.74	0.0000	1	7	0	
8	0.8770	satellite	3000	30356471	266	8.87	1903656	6.27	1.4139	4	0	4	
8	0.0000	snoRNA	3000	30356471	0	0.00	2174	0.01	0.0000	0	8	0	
8	0.0000	tRNA	3000	30356471	0	0.00	15340	0.05	0.0000	0	8	0	
8	0.5452	three_prime_UTR	3000	30356471	154	5.13	1317590	4.34	1.1827	7	0	1	
8	0.3971	transposable_element	3000	30356471	1009	33.63	5070236	16.70	2.0137	8	0	0	*****
8	0.5958	transposable_element_gene	3000	30356471	644	21.47	1697766	5.59	3.8383	4	3	1	
8	0.4074	transposon_fragment	3000	30356471	1009	33.63	4941368	16.28	2.0662	8	0	0	*****
8	0.9775	open_chromatin_state_1	3000	30356471	300	10.00	3447300	11.36	0.8806	2	0	6	
8	1.9494	open_chromatin_state_2	3000	30356471	500	16.67	3093814	10.19	1.6353	0	0	8	*****
8	0.9017	open_chromatin_state_3	3000	30356471	118	3.93	3120032	10.28	0.3827	5	0	3	
8	0.6391	open_chromatin_state_4	3000	30356471	400	13.33	4765550	15.70	0.8493	6	0	2	
8	1.6034	open_chromatin_state_5	3000	30356471	400	13.33	4418000	14.55	0.9161	0	0	8	*****
8	0.6119	open_chromatin_state_6	3000	30356471	382	12.73	3306968	10.89	1.1689	6	1	1	
8	0.9447	open_chromatin_state_7	3000	30356471	0	0.00	3127950	10.30	0.0000	2	0	6	
8	0.8431	open_chromatin_state_8	3000	30356471	100	3.33	2400350	7.91	0.4216	3	2	3	
8	0.3780	open_chromatin_state_9	3000	30356471	800	26.67	2676400	8.82	3.0246	8	0	0	*****
9	0.8585	CDS	3000	30356471	606	20.20	8875728	29.24	0.6909	6	0	3	
9	1.4784	DNAseI_hypersensitive_site	3000	30356471	320	10.67	3977006	13.10	0.8142	1	0	8	
9	0.9543	DNA_replication_origin	3000	30356471	100	3.33	1060290	3.49	0.9543	3	3	3	
9	0.8671	exon	3000	30356471	1047	34.90	12603836	41.52	0.8406	8	0	1	
9	2.5508	five_prime_UTR	3000	30356471	0	0.00	849127	2.80	0.0000	1	0	8	
9	1.0655	gene	3000	30356471	1197	39.90	16002572	52.72	0.7569	3	0	6	
9	1.0276	mRNA	3000	30356471	1441	48.03	17576984	57.90	0.8296	4	0	5	
9	0.0000	miRNA	3000	30356471	0	0.00	9336	0.03	0.0000	0	9	0	
9	0.0000	ncRNA	3000	30356471	0	0.00	183696	0.61	0.0000	2	7	0	
9	1.0418	protein	3000	30356471	900	30.00	13598879	44.80	0.6697	3	0	6	
9	0.0000	pseudogene	3000	30356471	0	0.00	225503	0.74	0.0000	1	8	0	
9	0.0000	pseudogenic_exon	3000	30356471	0	0.00	207487	0.68	0.0000	1	8	0	
9	0.0000	pseudogenic_transcript	3000	30356471	0	0.00	225503	0.74	0.0000	1	8	0	
9	0.8770	satellite	3000	30356471	321	10.70	1903601	6.27	1.7063	5	0	4	
9	0.0000	snoRNA	3000	30356471	0	0.00	2174	0.01	0.0000	0	9	0	
9	0.0000	tRNA	3000	30356471	0	0.00	15340	0.05	0.0000	0	9	0	
9	0.5452	three_prime_UTR	3000	30356471	197	6.57	1317547	4.34	1.5130	8	0	1	
9	0.3971	transposable_element	3000	30356471	900	30.00	5070345	16.70	1.7961	9	0	0	*****
9	0.5958	transposable_element_gene	3000	30356471	244	8.13	1698166	5.59	1.4539	5	3	1	
9	0.4074	transposon_fragment	3000	30356471	900	30.00	4941477	16.28	1.8430	9	0	0	*****
9	0.9775	open_chromatin_state_1	3000	30356471	184	6.13	3447416	11.36	0.5401	2	0	7	
9	1.9494	open_chromatin_state_2	3000	30356471	100	3.33	3094214	10.19	0.3270	0	0	9	*****
9	0.9017	open_chromatin_state_3	3000	30356471	616	20.53	3119534	10.28	1.9981	6	0	3	
