Run	Real_ratio	Feature	Breakpoint_region_bp	Non_breakpoint_region_bp	Feature_bp_inside	%Inside	Feature_bp_outside	%Outside	Shuffled_ratio	Above	Same	Below
4	0.0944	tRNA	1742219	28617252	899	0.05	14441	0.05	1.0226	4	0	0	*****
4	1.1015	three_prime_UTR	1742219	28617252	86498	4.96	1231246	4.30	1.1539	1	0	3	
4	0.5966	transposable_element	1742219	28617252	329341	18.90	4741904	16.57	1.1408	4	0	0	*****
4	0.4248	transposable_element_gene	1742219	28617252	138634	7.96	1559776	5.45	1.4599	4	0	0	*****
4	0.5937	transposon_fragment	1742219	28617252	323050	18.54	4619327	16.14	1.1487	4	0	0	*****
4	1.1619	open_chromatin_state_1	1742219	28617252	216515	12.43	3231085	11.29	1.1007	0	0	4	*****
4	1.2347	open_chromatin_state_2	1742219	28617252	185710	10.66	2908604	10.16	1.0488	0	0	4	*****
4	1.2492	open_chromatin_state_3	1742219	28617252	191987	11.02	2928163	10.23	1.0770	0	0	4	*****
4	1.0587	open_chromatin_state_4	1742219	28617252	194037	11.14	4571913	15.98	0.6971	0	0	4	*****
4	1.0634	open_chromatin_state_5	1742219	28617252	195518	11.22	4222882	14.76	0.7605	0	0	4	*****
4	0.9635	open_chromatin_state_6	1742219	28617252	203611	11.69	3103739	10.85	1.0776	3	0	1	
4	1.0664	open_chromatin_state_7	1742219	28617252	195473	11.22	2932477	10.25	1.0949	2	0	2	
4	0.6785	open_chromatin_state_8	1742219	28617252	127645	7.33	2272805	7.94	0.9225	4	0	0	*****
4	0.2394	open_chromatin_state_9	1742219	28617252	231723	13.30	2445477	8.55	1.5564	4	0	0	*****
5	1.1391	CDS	1674622	28684849	443631	26.49	8432703	29.40	0.9011	0	0	5	*****
5	1.0856	DNAseI_hypersensitive_site	1674622	28684849	224282	13.39	3753044	13.08	1.0236	0	0	5	*****
5	1.2072	DNA_replication_origin	1674622	28684849	84341	5.04	976049	3.40	1.4801	2	0	3	
5	1.0344	exon	1674622	28684849	694655	41.48	11910228	41.52	0.9990	2	0	3	
5	1.1327	five_prime_UTR	1674622	28684849	42643	2.55	806484	2.81	0.9057	0	0	5	*****
5	1.1341	gene	1674622	28684849	825313	49.28	15178456	52.91	0.9314	0	0	5	*****
5	1.0683	mRNA	1674622	28684849	964521	57.60	16613904	57.92	0.9944	0	0	5	*****
5	0.8795	miRNA	1674622	28684849	92	0.01	9244	0.03	0.1705	1	0	4	
5	0.4025	ncRNA	1674622	28684849	9721	0.58	173975	0.61	0.9571	4	0	1	
5	1.1450	protein	1674622	28684849	707211	42.23	12892568	44.95	0.9396	0	0	5	*****
5	1.1118	pseudogene	1674622	28684849	11500	0.69	214003	0.75	0.9205	1	0	4	
5	1.0570	pseudogenic_exon	1674622	28684849	10847	0.65	196640	0.69	0.9449	1	0	4	
5	1.1118	pseudogenic_transcript	1674622	28684849	11500	0.69	214003	0.75	0.9205	1	0	4	
5	0.7325	satellite	1674622	28684849	108356	6.47	1795566	6.26	1.0337	5	0	0	*****
5	0.0000	snoRNA	1674622	28684849	89	0.01	2085	0.01	0.7312	3	2	0	
5	0.0944	tRNA	1674622	28684849	327	0.02	15013	0.05	0.3731	5	0	0	*****
5	1.1015	three_prime_UTR	1674622	28684849	63048	3.76	1254696	4.37	0.8607	1	0	4	
5	0.5966	transposable_element	1674622	28684849	370323	22.11	4700922	16.39	1.3494	5	0	0	*****
5	0.4248	transposable_element_gene	1674622	28684849	146727	8.76	1551683	5.41	1.6197	5	0	0	*****
5	0.5937	transposon_fragment	1674622	28684849	361694	21.60	4580683	15.97	1.3525	5	0	0	*****
5	1.1619	open_chromatin_state_1	1674622	28684849	195074	11.65	3252526	11.34	1.0273	0	0	5	*****
5	1.2347	open_chromatin_state_2	1674622	28684849	165879	9.91	2928435	10.21	0.9703	0	0	5	*****
5	1.2492	open_chromatin_state_3	1674622	28684849	167848	10.02	2952302	10.29	0.9738	0	0	5	*****
5	1.0587	open_chromatin_state_4	1674622	28684849	205051	12.24	4560899	15.90	0.7701	0	0	5	*****
5	1.0634	open_chromatin_state_5	1674622	28684849	209353	12.50	4209047	14.67	0.8520	0	0	5	*****
5	0.9635	open_chromatin_state_6	1674622	28684849	163294	9.75	3144056	10.96	0.8896	3	0	2	
5	1.0664	open_chromatin_state_7	1674622	28684849	182490	10.90	2945460	10.27	1.0613	2	0	3	
5	0.6785	open_chromatin_state_8	1674622	28684849	121891	7.28	2278559	7.94	0.9163	5	0	0	*****
5	0.2394	open_chromatin_state_9	1674622	28684849	263742	15.75	2413458	8.41	1.8719	5	0	0	*****
6	1.1391	CDS	1699053	28660418	462768	27.24	8413566	29.36	0.9278	0	0	6	*****
6	1.0856	DNAseI_hypersensitive_site	1699053	28660418	221602	13.04	3755724	13.10	0.9953	0	0	6	*****
6	1.2072	DNA_replication_origin	1699053	28660418	50145	2.95	1010245	3.52	0.8373	2	0	4	
6	1.0344	exon	1699053	28660418	680742	40.07	11924141	41.60	0.9630	2	0	4	
6	1.1327	five_prime_UTR	1699053	28660418	49953	2.94	799174	2.79	1.0544	0	0	6	*****
6	1.1341	gene	1699053	28660418	838397	49.34	15165372	52.91	0.9326	0	0	6	*****
6	1.0683	mRNA	1699053	28660418	946910	55.73	16631515	58.03	0.9604	0	0	6	*****
6	0.8795	miRNA	1699053	28660418	95	0.01	9241	0.03	0.1734	1	0	5	
6	0.4025	ncRNA	1699053	28660418	11574	0.68	172122	0.60	1.1343	5	0	1	
6	1.1450	protein	1699053	28660418	712016	41.91	12887763	44.97	0.9319	0	0	6	*****
6	1.1118	pseudogene	1699053	28660418	10843	0.64	214660	0.75	0.8521	1	0	5	
6	1.0570	pseudogenic_exon	1699053	28660418	10533	0.62	196954	0.69	0.9021	1	0	5	
6	1.1118	pseudogenic_transcript	1699053	28660418	10843	0.64	214660	0.75	0.8521	1	0	5	
6	0.7325	satellite	1699053	28660418	122539	7.21	1781383	6.22	1.1604	6	0	0	*****
6	0.0000	snoRNA	1699053	28660418	81	0.00	2093	0.01	0.6528	4	2	0	
6	0.0944	tRNA	1699053	28660418	510	0.03	14830	0.05	0.5801	6	0	0	*****
6	1.1015	three_prime_UTR	1699053	28660418	68918	4.06	1248826	4.36	0.9309	1	0	5	
6	0.5966	transposable_element	1699053	28660418	342041	20.13	4729204	16.50	1.2200	6	0	0	*****
6	0.4248	transposable_element_gene	1699053	28660418	116217	6.84	1582193	5.52	1.2390	6	0	0	*****
6	0.5937	transposon_fragment	1699053	28660418	333814	19.65	4608563	16.08	1.2218	6	0	0	*****
6	1.1619	open_chromatin_state_1	1699053	28660418	191201	11.25	3256399	11.36	0.9904	0	0	6	*****
6	1.2347	open_chromatin_state_2	1699053	28660418	162350	9.56	2931964	10.23	0.9340	0	0	6	*****
6	1.2492	open_chromatin_state_3	1699053	28660418	164831	9.70	2955319	10.31	0.9408	0	0	6	*****
6	1.0587	open_chromatin_state_4	1699053	28660418	227231	13.37	4538719	15.84	0.8445	0	0	6	*****
6	1.0634	open_chromatin_state_5	1699053	28660418	231485	13.62	4186915	14.61	0.9326	0	0	6	*****
6	0.9635	open_chromatin_state_6	1699053	28660418	178241	10.49	3129109	10.92	0.9609	3	0	3	
6	1.0664	open_chromatin_state_7	1699053	28660418	144332	8.49	2983618	10.41	0.8160	2	0	4	
6	0.6785	open_chromatin_state_8	1699053	28660418	171388	10.09	2229062	7.78	1.2970	6	0	0	*****
6	0.2394	open_chromatin_state_9	1699053	28660418	227994	13.42	2449206	8.55	1.5703	6	0	0	*****
7	1.1391	CDS	1704272	28655199	466531	27.37	8409803	29.35	0.9327	0	0	7	*****
7	1.0856	DNAseI_hypersensitive_site	1704272	28655199	216489	12.70	3760837	13.12	0.9679	0	0	7	*****
7	1.2072	DNA_replication_origin	1704272	28655199	71268	4.18	989122	3.45	1.2115	3	0	4	
7	1.0344	exon	1704272	28655199	722458	42.39	11882425	41.47	1.0223	2	0	5	
7	1.1327	five_prime_UTR	1704272	28655199	48831	2.87	800296	2.79	1.0259	0	0	7	*****
7	1.1341	gene	1704272	28655199	855651	50.21	15148118	52.86	0.9497	0	0	7	*****
7	1.0683	mRNA	1704272	28655199	986184	57.87	16592241	57.90	0.9993	0	0	7	*****
7	0.8795	miRNA	1704272	28655199	168	0.01	9168	0.03	0.3081	1	0	6	
7	0.4025	ncRNA	1704272	28655199	9364	0.55	174332	0.61	0.9031	6	0	1	
7	1.1450	protein	1704272	28655199	713774	41.88	12886005	44.97	0.9313	0	0	7	*****
7	1.1118	pseudogene	1704272	28655199	13579	0.80	211924	0.74	1.0773	1	0	6	
7	1.0570	pseudogenic_exon	1704272	28655199	13378	0.78	194109	0.68	1.1588	2	0	5	
7	1.1118	pseudogenic_transcript	1704272	28655199	13579	0.80	211924	0.74	1.0773	1	0	6	
7	0.7325	satellite	1704272	28655199	106916	6.27	1797006	6.27	1.0004	7	0	0	*****
7	0.0000	snoRNA	1704272	28655199	301	0.02	1873	0.01	2.7020	5	2	0	
7	0.0944	tRNA	1704272	28655199	831	0.05	14509	0.05	0.9630	7	0	0	*****
7	1.1015	three_prime_UTR	1704272	28655199	83281	4.89	1234463	4.31	1.1343	2	0	5	
7	0.5966	transposable_element	1704272	28655199	304820	17.89	4766425	16.63	1.0753	7	0	0	*****
7	0.4248	transposable_element_gene	1704272	28655199	134937	7.92	1563473	5.46	1.4511	7	0	0	*****
7	0.5937	transposon_fragment	1704272	28655199	298320	17.50	4644057	16.21	1.0801	7	0	0	*****
7	1.1619	open_chromatin_state_1	1704272	28655199	187102	10.98	3260498	11.38	0.9648	0	0	7	*****
7	1.2347	open_chromatin_state_2	1704272	28655199	191379	11.23	2902935	10.13	1.1085	0	0	7	*****
7	1.2492	open_chromatin_state_3	1704272	28655199	161592	9.48	2958558	10.32	0.9183	0	0	7	*****
7	1.0587	open_chromatin_state_4	1704272	28655199	281404	16.51	4484546	15.65	1.0551	0	0	7	*****
7	1.0634	open_chromatin_state_5	1704272	28655199	216440	12.70	4201960	14.66	0.8661	0	0	7	*****
7	0.9635	open_chromatin_state_6	1704272	28655199	180097	10.57	3127253	10.91	0.9683	4	0	3	
7	1.0664	open_chromatin_state_7	1704272	28655199	158628	9.31	2969322	10.36	0.8982	2	0	5	
7	0.6785	open_chromatin_state_8	1704272	28655199	124379	7.30	2276071	7.94	0.9188	7	0	0	*****
7	0.2394	open_chromatin_state_9	1704272	28655199	203251	11.93	2473949	8.63	1.3814	7	0	0	*****
8	1.1391	CDS	1720808	28638663	494014	28.71	8382320	29.27	0.9808	0	0	8	*****
8	1.0856	DNAseI_hypersensitive_site	1720808	28638663	257519	14.97	3719807	12.99	1.1522	1	0	7	
8	1.2072	DNA_replication_origin	1720808	28638663	54877	3.19	1005513	3.51	0.9083	3	0	5	
8	1.0344	exon	1720808	28638663	709839	41.25	11895044	41.53	0.9931	2	0	6	
8	1.1327	five_prime_UTR	1720808	28638663	47224	2.74	801903	2.80	0.9801	0	0	8	*****
8	1.1341	gene	1720808	28638663	873390	50.75	15130379	52.83	0.9607	0	0	8	*****
8	1.0683	mRNA	1720808	28638663	960468	55.81	16617957	58.03	0.9619	0	0	8	*****
8	0.8795	miRNA	1720808	28638663	308	0.02	9028	0.03	0.5678	1	0	7	
8	0.4025	ncRNA	1720808	28638663	24757	1.44	158939	0.55	2.5923	7	0	1	
8	1.1450	protein	1720808	28638663	732344	42.56	12867435	44.93	0.9472	0	0	8	*****
8	1.1118	pseudogene	1720808	28638663	14939	0.87	210564	0.74	1.1807	2	0	6	
8	1.0570	pseudogenic_exon	1720808	28638663	14847	0.86	192640	0.67	1.2827	3	0	5	
8	1.1118	pseudogenic_transcript	1720808	28638663	14939	0.87	210564	0.74	1.1807	2	0	6	
8	0.7325	satellite	1720808	28638663	145976	8.48	1757946	6.14	1.3820	8	0	0	*****
8	0.0000	snoRNA	1720808	28638663	371	0.02	1803	0.01	3.4245	6	2	0	
8	0.0944	tRNA	1720808	28638663	436	0.03	14904	0.05	0.4869	8	0	0	*****
8	1.1015	three_prime_UTR	1720808	28638663	72303	4.20	1245441	4.35	0.9662	2	0	6	
8	0.5966	transposable_element	1720808	28638663	288561	16.77	4782684	16.70	1.0041	8	0	0	*****
8	0.4248	transposable_element_gene	1720808	28638663	100718	5.85	1597692	5.58	1.0491	8	0	0	*****
8	0.5937	transposon_fragment	1720808	28638663	286097	16.63	4656280	16.26	1.0226	8	0	0	*****
8	1.1619	open_chromatin_state_1	1720808	28638663	205626	11.95	3241974	11.32	1.0556	0	0	8	*****
8	1.2347	open_chromatin_state_2	1720808	28638663	197924	11.50	2896390	10.11	1.1373	0	0	8	*****
8	1.2492	open_chromatin_state_3	1720808	28638663	181170	10.53	2938980	10.26	1.0259	0	0	8	*****
8	1.0587	open_chromatin_state_4	1720808	28638663	261603	15.20	4504347	15.73	0.9666	0	0	8	*****
8	1.0634	open_chromatin_state_5	1720808	28638663	203889	11.85	4214511	14.72	0.8051	0	0	8	*****
8	0.9635	open_chromatin_state_6	1720808	28638663	163578	9.51	3143772	10.98	0.8660	4	0	4	
8	1.0664	open_chromatin_state_7	1720808	28638663	180660	10.50	2947290	10.29	1.0201	2	0	6	
8	0.6785	open_chromatin_state_8	1720808	28638663	151621	8.81	2248829	7.85	1.1221	8	0	0	*****
8	0.2394	open_chromatin_state_9	1720808	28638663	174737	10.15	2502463	8.74	1.1621	8	0	0	*****
9	1.1391	CDS	1710142	28649329	510574	29.86	8365760	29.20	1.0224	0	0	9	*****
9	1.0856	DNAseI_hypersensitive_site	1710142	28649329	232015	13.57	3745311	13.07	1.0378	1	0	8	
9	1.2072	DNA_replication_origin	1710142	28649329	52485	3.07	1007905	3.52	0.8724	3	0	6	
9	1.0344	exon	1710142	28649329	742926	43.44	11861957	41.40	1.0492	3	0	6	
9	1.1327	five_prime_UTR	1710142	28649329	50572	2.96	798555	2.79	1.0609	0	0	9	*****
9	1.1341	gene	1710142	28649329	934951	54.67	15068818	52.60	1.0394	0	0	9	*****
9	1.0683	mRNA	1710142	28649329	1041768	60.92	16536657	57.72	1.0554	0	0	9	*****
9	0.8795	miRNA	1710142	28649329	207	0.01	9129	0.03	0.3799	1	0	8	
9	0.4025	ncRNA	1710142	28649329	8847	0.52	174849	0.61	0.8476	8	0	1	
9	1.1450	protein	1710142	28649329	798238	46.68	12801541	44.68	1.0446	0	0	9	*****
