Run	Real_ratio	Feature	Breakpoint_region_bp	Non_breakpoint_region_bp	Feature_bp_inside	%Inside	Feature_bp_outside	%Outside	Shuffled_ratio	Above	Same	Below
1	1.1732	protein	23000	30336471	9506	41.33	13590273	44.80	0.9226	0	0	1	*****
1	0.0000	pseudogene	23000	30336471	721	3.13	224782	0.74	4.2307	1	0	0	
1	0.0000	pseudogenic_exon	23000	30336471	590	2.57	206897	0.68	3.7613	1	0	0	
1	0.0000	pseudogenic_transcript	23000	30336471	721	3.13	224782	0.74	4.2307	1	0	0	
1	0.6500	satellite	23000	30336471	1222	5.31	1902700	6.27	0.8471	1	0	0	*****
1	0.0000	snoRNA	23000	30336471	0	0.00	2174	0.01	0.0000	0	1	0	
1	0.0000	tRNA	23000	30336471	0	0.00	15340	0.05	0.0000	0	1	0	
1	2.5279	three_prime_UTR	23000	30336471	873	3.80	1316871	4.34	0.8744	0	0	1	*****
1	0.3480	transposable_element	23000	30336471	2746	11.94	5068499	16.71	0.7146	1	0	0	*****
1	0.0000	transposable_element_gene	23000	30336471	233	1.01	1698177	5.60	0.1810	1	0	0	
1	0.3571	transposon_fragment	23000	30336471	2745	11.93	4939632	16.28	0.7330	1	0	0	*****
1	1.3507	open_chromatin_state_1	23000	30336471	1575	6.85	3446025	11.36	0.6028	0	0	1	*****
1	1.8590	open_chromatin_state_2	23000	30336471	3038	13.21	3091276	10.19	1.2962	0	0	1	*****
1	1.5479	open_chromatin_state_3	23000	30336471	1586	6.90	3118564	10.28	0.6708	0	0	1	*****
1	0.8977	open_chromatin_state_4	23000	30336471	2362	10.27	4763588	15.70	0.6540	0	0	1	
1	0.4841	open_chromatin_state_5	23000	30336471	4559	19.82	4413841	14.55	1.3624	1	0	0	*****
1	1.2730	open_chromatin_state_6	23000	30336471	3312	14.40	3304038	10.89	1.3222	1	0	0	
1	0.6191	open_chromatin_state_7	23000	30336471	2358	10.25	3125592	10.30	0.9951	1	0	0	*****
1	0.9014	open_chromatin_state_8	23000	30336471	2238	9.73	2398212	7.91	1.2309	1	0	0	*****
1	0.0000	open_chromatin_state_9	23000	30336471	1972	8.57	2675228	8.82	0.9723	1	0	0	
2	1.1694	CDS	23000	30336471	6134	26.67	8870200	29.24	0.9121	0	0	2	*****
2	1.2304	DNAseI_hypersensitive_site	23000	30336471	3631	15.79	3973695	13.10	1.2052	0	0	2	*****
2	0.0000	DNA_replication_origin	23000	30336471	1147	4.99	1059243	3.49	1.4283	2	0	0	
2	1.1763	exon	23000	30336471	8724	37.93	12596159	41.52	0.9135	0	0	2	*****
2	1.4222	five_prime_UTR	23000	30336471	554	2.41	848573	2.80	0.8611	0	0	2	*****
2	1.3100	gene	23000	30336471	11114	48.32	15992655	52.72	0.9166	0	0	2	*****
2	1.1926	mRNA	23000	30336471	11928	51.86	17566497	57.91	0.8956	0	0	2	*****
2	0.0000	miRNA	23000	30336471	0	0.00	9336	0.03	0.0000	1	1	0	
2	0.0000	ncRNA	23000	30336471	276	1.20	183420	0.60	1.9847	2	0	0	
2	1.1732	protein	23000	30336471	9261	40.27	13590518	44.80	0.8988	0	0	2	*****
2	0.0000	pseudogene	23000	30336471	0	0.00	225503	0.74	0.0000	1	1	0	
2	0.0000	pseudogenic_exon	23000	30336471	0	0.00	207487	0.68	0.0000	1	1	0	
2	0.0000	pseudogenic_transcript	23000	30336471	0	0.00	225503	0.74	0.0000	1	1	0	
2	0.6500	satellite	23000	30336471	2003	8.71	1901919	6.27	1.3891	2	0	0	*****
2	0.0000	snoRNA	23000	30336471	0	0.00	2174	0.01	0.0000	0	2	0	
2	0.0000	tRNA	23000	30336471	0	0.00	15340	0.05	0.0000	0	2	0	
2	2.5279	three_prime_UTR	23000	30336471	670	2.91	1317074	4.34	0.6710	0	0	2	*****
2	0.3480	transposable_element	23000	30336471	4507	19.60	5066738	16.70	1.1733	2	0	0	*****
2	0.0000	transposable_element_gene	23000	30336471	1090	4.74	1697320	5.59	0.8470	2	0	0	
2	0.3571	transposon_fragment	23000	30336471	4007	17.42	4938370	16.28	1.0702	2	0	0	*****
2	1.3507	open_chromatin_state_1	23000	30336471	2064	8.97	3445536	11.36	0.7901	0	0	2	*****
2	1.8590	open_chromatin_state_2	23000	30336471	1962	8.53	3092352	10.19	0.8368	0	0	2	*****
2	1.5479	open_chromatin_state_3	23000	30336471	1928	8.38	3118222	10.28	0.8155	0	0	2	*****
2	0.8977	open_chromatin_state_4	23000	30336471	3101	13.48	4762849	15.70	0.8588	0	0	2	
2	0.4841	open_chromatin_state_5	23000	30336471	3500	15.22	4414900	14.55	1.0456	2	0	0	*****
2	1.2730	open_chromatin_state_6	23000	30336471	2434	10.58	3304916	10.89	0.9714	1	0	1	
2	0.6191	open_chromatin_state_7	23000	30336471	2011	8.74	3125939	10.30	0.8485	2	0	0	*****
2	0.9014	open_chromatin_state_8	23000	30336471	3998	17.38	2396452	7.90	2.2004	2	0	0	*****
2	0.0000	open_chromatin_state_9	23000	30336471	2002	8.70	2675198	8.82	0.9871	2	0	0	
3	1.1694	CDS	23000	30336471	6968	30.30	8869366	29.24	1.0362	0	0	3	*****
3	1.2304	DNAseI_hypersensitive_site	23000	30336471	1142	4.97	3976184	13.11	0.3788	0	0	3	*****
3	0.0000	DNA_replication_origin	23000	30336471	400	1.74	1059990	3.49	0.4977	3	0	0	
3	1.1763	exon	23000	30336471	8164	35.50	12596719	41.52	0.8548	0	0	3	*****
3	1.4222	five_prime_UTR	23000	30336471	292	1.27	848835	2.80	0.4537	0	0	3	*****
3	1.3100	gene	23000	30336471	11678	50.77	15992091	52.72	0.9632	0	0	3	*****
3	1.1926	mRNA	23000	30336471	12250	53.26	17566175	57.90	0.9198	0	0	3	*****
3	0.0000	miRNA	23000	30336471	0	0.00	9336	0.03	0.0000	1	2	0	
3	0.0000	ncRNA	23000	30336471	0	0.00	183696	0.61	0.0000	2	1	0	
3	1.1732	protein	23000	30336471	10935	47.54	13588844	44.79	1.0614	0	0	3	*****
3	0.0000	pseudogene	23000	30336471	500	2.17	225003	0.74	2.9310	2	1	0	
3	0.0000	pseudogenic_exon	23000	30336471	500	2.17	206987	0.68	3.1861	2	1	0	
3	0.0000	pseudogenic_transcript	23000	30336471	500	2.17	225003	0.74	2.9310	2	1	0	
3	0.6500	satellite	23000	30336471	1691	7.35	1902231	6.27	1.1725	3	0	0	*****
3	0.0000	snoRNA	23000	30336471	0	0.00	2174	0.01	0.0000	0	3	0	
3	0.0000	tRNA	23000	30336471	0	0.00	15340	0.05	0.0000	0	3	0	
3	2.5279	three_prime_UTR	23000	30336471	451	1.96	1317293	4.34	0.4516	0	0	3	*****
3	0.3480	transposable_element	23000	30336471	5506	23.94	5065739	16.70	1.4336	3	0	0	*****
3	0.0000	transposable_element_gene	23000	30336471	572	2.49	1697838	5.60	0.4444	3	0	0	
3	0.3571	transposon_fragment	23000	30336471	5506	23.94	4936871	16.27	1.4710	3	0	0	*****
3	1.3507	open_chromatin_state_1	23000	30336471	3128	13.60	3444472	11.35	1.1978	0	0	3	*****
3	1.8590	open_chromatin_state_2	23000	30336471	528	2.30	3093786	10.20	0.2251	0	0	3	*****
3	1.5479	open_chromatin_state_3	23000	30336471	1582	6.88	3118568	10.28	0.6691	0	0	3	*****
3	0.8977	open_chromatin_state_4	23000	30336471	3743	16.27	4762207	15.70	1.0367	1	0	2	
3	0.4841	open_chromatin_state_5	23000	30336471	2529	11.00	4415871	14.56	0.7554	3	0	0	*****
3	1.2730	open_chromatin_state_6	23000	30336471	2368	10.30	3304982	10.89	0.9450	1	0	2	
3	0.6191	open_chromatin_state_7	23000	30336471	3290	14.30	3124660	10.30	1.3888	3	0	0	*****
3	0.9014	open_chromatin_state_8	23000	30336471	1425	6.20	2399025	7.91	0.7835	2	0	1	
3	0.0000	open_chromatin_state_9	23000	30336471	4407	19.16	2672793	8.81	2.1748	3	0	0	
4	1.1694	CDS	23000	30336471	6928	30.12	8869406	29.24	1.0303	0	0	4	*****
4	1.2304	DNAseI_hypersensitive_site	23000	30336471	2925	12.72	3974401	13.10	0.9707	0	0	4	*****
4	0.0000	DNA_replication_origin	23000	30336471	1500	6.52	1058890	3.49	1.8684	4	0	0	
4	1.1763	exon	23000	30336471	9517	41.38	12595366	41.52	0.9966	0	0	4	*****
4	1.4222	five_prime_UTR	23000	30336471	502	2.18	848625	2.80	0.7802	0	0	4	*****
4	1.3100	gene	23000	30336471	11806	51.33	15991963	52.72	0.9737	0	0	4	*****
4	1.1926	mRNA	23000	30336471	12844	55.84	17565581	57.90	0.9644	0	0	4	*****
4	0.0000	miRNA	23000	30336471	0	0.00	9336	0.03	0.0000	1	3	0	
4	0.0000	ncRNA	23000	30336471	0	0.00	183696	0.61	0.0000	2	2	0	
4	1.1732	protein	23000	30336471	10255	44.59	13589524	44.80	0.9953	0	0	4	*****
4	0.0000	pseudogene	23000	30336471	0	0.00	225503	0.74	0.0000	2	2	0	
4	0.0000	pseudogenic_exon	23000	30336471	0	0.00	207487	0.68	0.0000	2	2	0	
4	0.0000	pseudogenic_transcript	23000	30336471	0	0.00	225503	0.74	0.0000	2	2	0	
4	0.6500	satellite	23000	30336471	1274	5.54	1902648	6.27	0.8832	4	0	0	*****
4	0.0000	snoRNA	23000	30336471	0	0.00	2174	0.01	0.0000	0	4	0	
4	0.0000	tRNA	23000	30336471	0	0.00	15340	0.05	0.0000	0	4	0	
4	2.5279	three_prime_UTR	23000	30336471	1049	4.56	1316695	4.34	1.0508	0	0	4	*****
4	0.3480	transposable_element	23000	30336471	4648	20.21	5066597	16.70	1.2100	4	0	0	*****
4	0.0000	transposable_element_gene	23000	30336471	1038	4.51	1697372	5.60	0.8066	4	0	0	
4	0.3571	transposon_fragment	23000	30336471	4148	18.03	4938229	16.28	1.1079	4	0	0	*****
4	1.3507	open_chromatin_state_1	23000	30336471	2794	12.15	3444806	11.36	1.0698	0	0	4	*****
4	1.8590	open_chromatin_state_2	23000	30336471	3564	15.50	3090750	10.19	1.5209	0	0	4	*****
4	1.5479	open_chromatin_state_3	23000	30336471	3073	13.36	3117077	10.28	1.3003	0	0	4	*****
4	0.8977	open_chromatin_state_4	23000	30336471	2044	8.89	4763906	15.70	0.5659	1	0	3	
4	0.4841	open_chromatin_state_5	23000	30336471	1618	7.03	4416782	14.56	0.4832	3	0	1	
4	1.2730	open_chromatin_state_6	23000	30336471	2977	12.94	3304373	10.89	1.1883	1	0	3	
4	0.6191	open_chromatin_state_7	23000	30336471	500	2.17	3127450	10.31	0.2109	3	0	1	
4	0.9014	open_chromatin_state_8	23000	30336471	2011	8.74	2398439	7.91	1.1059	3	0	1	
4	0.0000	open_chromatin_state_9	23000	30336471	4419	19.21	2672781	8.81	2.1807	4	0	0	
5	1.1694	CDS	23000	30336471	4685	20.37	8871649	29.24	0.6965	0	0	5	*****
5	1.2304	DNAseI_hypersensitive_site	23000	30336471	2210	9.61	3975116	13.10	0.7333	0	0	5	*****
5	0.0000	DNA_replication_origin	23000	30336471	500	2.17	1059890	3.49	0.6222	5	0	0	
5	1.1763	exon	23000	30336471	8560	37.22	12596323	41.52	0.8963	0	0	5	*****
5	1.4222	five_prime_UTR	23000	30336471	177	0.77	848950	2.80	0.2750	0	0	5	*****
5	1.3100	gene	23000	30336471	8347	36.29	15995422	52.73	0.6883	0	0	5	*****
5	1.1926	mRNA	23000	30336471	10878	47.30	17567547	57.91	0.8167	0	0	5	*****
5	0.0000	miRNA	23000	30336471	0	0.00	9336	0.03	0.0000	1	4	0	
5	0.0000	ncRNA	23000	30336471	263	1.14	183433	0.60	1.8911	3	2	0	
5	1.1732	protein	23000	30336471	6696	29.11	13593083	44.81	0.6497	0	0	5	*****
5	0.0000	pseudogene	23000	30336471	0	0.00	225503	0.74	0.0000	2	3	0	
5	0.0000	pseudogenic_exon	23000	30336471	0	0.00	207487	0.68	0.0000	2	3	0	
5	0.0000	pseudogenic_transcript	23000	30336471	0	0.00	225503	0.74	0.0000	2	3	0	
5	0.6500	satellite	23000	30336471	1332	5.79	1902590	6.27	0.9234	5	0	0	*****
5	0.0000	snoRNA	23000	30336471	0	0.00	2174	0.01	0.0000	0	5	0	
5	0.0000	tRNA	23000	30336471	0	0.00	15340	0.05	0.0000	0	5	0	
5	2.5279	three_prime_UTR	23000	30336471	1653	7.19	1316091	4.34	1.6566	0	0	5	*****
5	0.3480	transposable_element	23000	30336471	6468	28.12	5064777	16.70	1.6844	5	0	0	*****
5	0.0000	transposable_element_gene	23000	30336471	2557	11.12	1695853	5.59	1.9887	5	0	0	
5	0.3571	transposon_fragment	23000	30336471	6251	27.18	4936126	16.27	1.6703	5	0	0	*****
5	1.3507	open_chromatin_state_1	23000	30336471	1790	7.78	3445810	11.36	0.6852	0	0	5	*****
5	1.8590	open_chromatin_state_2	23000	30336471	1111	4.83	3093203	10.20	0.4737	0	0	5	*****
5	1.5479	open_chromatin_state_3	23000	30336471	2335	10.15	3117815	10.28	0.9878	0	0	5	*****
5	0.8977	open_chromatin_state_4	23000	30336471	4902	21.31	4761048	15.69	1.3580	2	0	3	
5	0.4841	open_chromatin_state_5	23000	30336471	1583	6.88	4416817	14.56	0.4727	3	0	2	
5	1.2730	open_chromatin_state_6	23000	30336471	3155	13.72	3304195	10.89	1.2594	1	0	4	
5	0.6191	open_chromatin_state_7	23000	30336471	1609	7.00	3126341	10.31	0.6788	4	0	1	
5	0.9014	open_chromatin_state_8	23000	30336471	3515	15.28	2396935	7.90	1.9342	4	0	1	
5	0.0000	open_chromatin_state_9	23000	30336471	3000	13.04	2674200	8.82	1.4797	5	0	0	
6	1.1694	CDS	23000	30336471	6712	29.18	8869622	29.24	0.9981	0	0	6	*****
6	1.2304	DNAseI_hypersensitive_site	23000	30336471	4024	17.50	3973302	13.10	1.3358	1	0	5	
6	0.0000	DNA_replication_origin	23000	30336471	924	4.02	1059466	3.49	1.1503	6	0	0	
6	1.1763	exon	23000	30336471	9038	39.30	12595845	41.52	0.9464	0	0	6	*****
6	1.4222	five_prime_UTR	23000	30336471	718	3.12	848409	2.80	1.1162	0	0	6	*****
6	1.3100	gene	23000	30336471	13065	56.80	15990704	52.71	1.0777	0	0	6	*****
6	1.1926	mRNA	23000	30336471	13289	57.78	17565136	57.90	0.9979	0	0	6	*****
6	0.0000	miRNA	23000	30336471	0	0.00	9336	0.03	0.0000	1	5	0	
6	0.0000	ncRNA	23000	30336471	0	0.00	183696	0.61	0.0000	3	3	0	
6	1.1732	protein	23000	30336471	10285	44.72	13589494	44.80	0.9982	0	0	6	*****
6	0.0000	pseudogene	23000	30336471	0	0.00	225503	0.74	0.0000	2	4	0	
6	0.0000	pseudogenic_exon	23000	30336471	0	0.00	207487	0.68	0.0000	2	4	0	
6	0.0000	pseudogenic_transcript	23000	30336471	0	0.00	225503	0.74	0.0000	2	4	0	
6	0.6500	satellite	23000	30336471	925	4.02	1902997	6.27	0.6411	5	0	1	
6	0.0000	snoRNA	23000	30336471	0	0.00	2174	0.01	0.0000	0	6	0	
6	0.0000	tRNA	23000	30336471	0	0.00	15340	0.05	0.0000	0	6	0	
6	2.5279	three_prime_UTR	23000	30336471	1384	6.02	1316360	4.34	1.3868	0	0	6	*****
6	0.3480	transposable_element	23000	30336471	3742	16.27	5067503	16.70	0.9740	6	0	0	*****
6	0.0000	transposable_element_gene	23000	30336471	224	0.97	1698186	5.60	0.1740	6	0	0	
6	0.3571	transposon_fragment	23000	30336471	3742	16.27	4938635	16.28	0.9994	6	0	0	*****
6	1.3507	open_chromatin_state_1	23000	30336471	3161	13.74	3444439	11.35	1.2104	0	0	6	*****
6	1.8590	open_chromatin_state_2	23000	30336471	2494	10.84	3091820	10.19	1.0639	0	0	6	*****
6	1.5479	open_chromatin_state_3	23000	30336471	2765	12.02	3117385	10.28	1.1699	0	0	6	*****
6	0.8977	open_chromatin_state_4	23000	30336471	3857	16.77	4762093	15.70	1.0683	3	0	3	
6	0.4841	open_chromatin_state_5	23000	30336471	2641	11.48	4415759	14.56	0.7889	4	0	2	
6	1.2730	open_chromatin_state_6	23000	30336471	1789	7.78	3305561	10.90	0.7138	1	0	5	
6	0.6191	open_chromatin_state_7	23000	30336471	3231	14.05	3124719	10.30	1.3638	5	0	1	
6	0.9014	open_chromatin_state_8	23000	30336471	1062	4.62	2399388	7.91	0.5838	4	0	2	
6	0.0000	open_chromatin_state_9	23000	30336471	2000	8.70	2675200	8.82	0.9861	6	0	0	
7	1.1694	CDS	23000	30336471	7022	30.53	8869312	29.24	1.0443	0	0	7	*****
7	1.2304	DNAseI_hypersensitive_site	23000	30336471	3690	16.04	3973636	13.10	1.2248	1	0	6	
7	0.0000	DNA_replication_origin	23000	30336471	1000	4.35	1059390	3.49	1.2450	7	0	0	
7	1.1763	exon	23000	30336471	10102	43.92	12594781	41.52	1.0579	0	0	7	*****
7	1.4222	five_prime_UTR	23000	30336471	152	0.66	848975	2.80	0.2361	0	0	7	*****
7	1.3100	gene	23000	30336471	11738	51.03	15992031	52.72	0.9681	0	0	7	*****
7	1.1926	mRNA	23000	30336471	13349	58.04	17565076	57.90	1.0024	0	0	7	*****
7	0.0000	miRNA	23000	30336471	0	0.00	9336	0.03	0.0000	1	6	0	
7	0.0000	ncRNA	23000	30336471	0	0.00	183696	0.61	0.0000	3	4	0	
7	1.1732	protein	23000	30336471	9878	42.95	13589901	44.80	0.9587	0	0	7	*****
7	0.0000	pseudogene	23000	30336471	0	0.00	225503	0.74	0.0000	2	5	0	
7	0.0000	pseudogenic_exon	23000	30336471	0	0.00	207487	0.68	0.0000	2	5	0	
7	0.0000	pseudogenic_transcript	23000	30336471	0	0.00	225503	0.74	0.0000	2	5	0	
7	0.6500	satellite	23000	30336471	1714	7.45	1902208	6.27	1.1885	6	0	1	
7	0.0000	snoRNA	23000	30336471	0	0.00	2174	0.01	0.0000	0	7	0	
7	0.0000	tRNA	23000	30336471	0	0.00	15340	0.05	0.0000	0	7	0	
7	2.5279	three_prime_UTR	23000	30336471	1940	8.43	1315804	4.34	1.9447	0	0	7	*****
7	0.3480	transposable_element	23000	30336471	4126	17.94	5067119	16.70	1.0740	7	0	0	*****
7	0.0000	transposable_element_gene	23000	30336471	1611	7.00	1696799	5.59	1.2523	7	0	0	
7	0.3571	transposon_fragment	23000	30336471	3600	15.65	4938777	16.28	0.9614	7	0	0	*****
7	1.3507	open_chromatin_state_1	23000	30336471	3178	13.82	3444422	11.35	1.2170	0	0	7	*****
7	1.8590	open_chromatin_state_2	23000	30336471	2529	11.00	3091785	10.19	1.0789	0	0	7	*****
7	1.5479	open_chromatin_state_3	23000	30336471	2596	11.29	3117554	10.28	1.0983	0	0	7	*****
7	0.8977	open_chromatin_state_4	23000	30336471	1989	8.65	4763961	15.70	0.5507	3	0	4	
7	0.4841	open_chromatin_state_5	23000	30336471	2438	10.60	4415962	14.56	0.7282	5	0	2	
7	1.2730	open_chromatin_state_6	23000	30336471	3044	13.23	3304306	10.89	1.2151	1	0	6	
7	0.6191	open_chromatin_state_7	23000	30336471	2726	11.85	3125224	10.30	1.1505	6	0	1	
7	0.9014	open_chromatin_state_8	23000	30336471	1500	6.52	2398950	7.91	0.8247	4	0	3	
7	0.0000	open_chromatin_state_9	23000	30336471	3000	13.04	2674200	8.82	1.4797	7	0	0	
8	1.1694	CDS	22799	30336672	4259	18.68	8872075	29.25	0.6388	0	0	8	*****
8	1.2304	DNAseI_hypersensitive_site	22799	30336672	4373	19.18	3972953	13.10	1.4646	2	0	6	
8	0.0000	DNA_replication_origin	22799	30336672	837	3.67	1059553	3.49	1.0511	8	0	0	
8	1.1763	exon	22799	30336672	7728	33.90	12597155	41.52	0.8163	0	0	8	*****
8	1.4222	five_prime_UTR	22799	30336672	676	2.97	848451	2.80	1.0602	0	0	8	*****
8	1.3100	gene	22799	30336672	10983	48.17	15992786	52.72	0.9138	0	0	8	*****
8	1.1926	mRNA	22799	30336672	11411	50.05	17567014	57.91	0.8643	0	0	8	*****
8	0.0000	miRNA	22799	30336672	0	0.00	9336	0.03	0.0000	1	7	0	
8	0.0000	ncRNA	22799	30336672	263	1.15	183433	0.60	1.9078	4	4	0	
8	1.1732	protein	22799	30336672	7921	34.74	13591858	44.80	0.7754	0	0	8	*****
8	0.0000	pseudogene	22799	30336672	0	0.00	225503	0.74	0.0000	2	6	0	
8	0.0000	pseudogenic_exon	22799	30336672	0	0.00	207487	0.68	0.0000	2	6	0	
8	0.0000	pseudogenic_transcript	22799	30336672	0	0.00	225503	0.74	0.0000	2	6	0	
8	0.6500	satellite	22799	30336672	1378	6.04	1902544	6.27	0.9638	7	0	1	
8	0.0000	snoRNA	22799	30336672	0	0.00	2174	0.01	0.0000	0	8	0	
8	0.0000	tRNA	22799	30336672	0	0.00	15340	0.05	0.0000	0	8	0	
8	2.5279	three_prime_UTR	22799	30336672	1986	8.71	1315758	4.34	2.0084	0	0	8	*****
8	0.3480	transposable_element	22799	30336672	3358	14.73	5067887	16.71	0.8817	8	0	0	*****
8	0.0000	transposable_element_gene	22799	30336672	691	3.03	1697719	5.60	0.5416	8	0	0	
8	0.3571	transposon_fragment	22799	30336672	3042	13.34	4939335	16.28	0.8195	8	0	0	*****
8	1.3507	open_chromatin_state_1	22799	30336672	3450	15.13	3444150	11.35	1.3329	0	0	8	*****
8	1.8590	open_chromatin_state_2	22799	30336672	2211	9.70	3092103	10.19	0.9515	0	0	8	*****
8	1.5479	open_chromatin_state_3	22799	30336672	2474	10.85	3117676	10.28	1.0559	0	0	8	*****
8	0.8977	open_chromatin_state_4	22799	30336672	4660	20.44	4761290	15.69	1.3023	4	0	4	
8	0.4841	open_chromatin_state_5	22799	30336672	4521	19.83	4413879	14.55	1.3629	6	0	2	
8	1.2730	open_chromatin_state_6	22799	30336672	863	3.79	3306487	10.90	0.3473	1	0	7	
8	0.6191	open_chromatin_state_7	22799	30336672	1589	6.97	3126361	10.31	0.6763	7	0	1	
8	0.9014	open_chromatin_state_8	22799	30336672	1717	7.53	2398733	7.91	0.9524	5	0	3	
8	0.0000	open_chromatin_state_9	22799	30336672	1314	5.76	2675886	8.82	0.6534	8	0	0	
9	1.1694	CDS	23000	30336471	5678	24.69	8870656	29.24	0.8443	0	0	9	*****
9	1.2304	DNAseI_hypersensitive_site	23000	30336471	4182	18.18	3973144	13.10	1.3883	3	0	6	
9	0.0000	DNA_replication_origin	23000	30336471	1000	4.35	1059390	3.49	1.2450	9	0	0	
9	1.1763	exon	23000	30336471	9987	43.42	12594896	41.52	1.0459	0	0	9	*****
9	1.4222	five_prime_UTR	23000	30336471	1164	5.06	847963	2.80	1.8106	1	0	8	
9	1.3100	gene	23000	30336471	11845	51.50	15991924	52.72	0.9769	0	0	9	*****
9	1.1926	mRNA	23000	30336471	14111	61.35	17564314	57.90	1.0597	0	0	9	*****
9	0.0000	miRNA	23000	30336471	0	0.00	9336	0.03	0.0000	1	8	0	
9	0.0000	ncRNA	23000	30336471	0	0.00	183696	0.61	0.0000	4	5	0	
9	1.1732	protein	23000	30336471	9685	42.11	13590094	44.80	0.9400	0	0	9	*****
9	0.0000	pseudogene	23000	30336471	0	0.00	225503	0.74	0.0000	2	7	0	
9	0.0000	pseudogenic_exon	23000	30336471	0	0.00	207487	0.68	0.0000	2	7	0	
9	0.0000	pseudogenic_transcript	23000	30336471	0	0.00	225503	0.74	0.0000	2	7	0	
9	0.6500	satellite	23000	30336471	793	3.45	1903129	6.27	0.5496	7	0	2	
9	0.0000	snoRNA	23000	30336471	0	0.00	2174	0.01	0.0000	0	9	0	
9	0.0000	tRNA	23000	30336471	0	0.00	15340	0.05	0.0000	0	9	0	
9	2.5279	three_prime_UTR	23000	30336471	879	3.82	1316865	4.34	0.8804	0	0	9	*****
9	0.3480	transposable_element	23000	30336471	3641	15.83	5067604	16.70	0.9477	9	0	0	*****
9	0.0000	transposable_element_gene	23000	30336471	2266	9.85	1696144	5.59	1.7621	9	0	0	
