Run	Real_ratio	Feature	Breakpoint_region_bp	Non_breakpoint_region_bp	Feature_bp_inside	%Inside	Feature_bp_outside	%Outside	Shuffled_ratio	Above	Same	Below
0	0.0000	open_chromatin_state_9	45384	30314587	0	0.00	2677200	8.83	0.0000	0	0	0	
1	1.1842	CDS	46000	30313471	17532	38.11	8858802	29.22	1.3042	1	0	0	
1	1.3019	DNAseI_hypersensitive_site	46000	30313471	4911	10.68	3972415	13.10	0.8147	0	0	1	*****
1	0.0000	DNA_replication_origin	46000	30313471	2826	6.14	1057564	3.49	1.7609	1	0	0	
1	1.1536	exon	46000	30313471	25116	54.60	12579767	41.50	1.3157	1	0	0	
1	1.5011	five_prime_UTR	46000	30313471	1182	2.57	847945	2.80	0.9186	0	0	1	*****
1	1.2893	gene	46000	30313471	29709	64.58	15974060	52.70	1.2256	0	0	1	*****
1	1.1736	mRNA	46000	30313471	34344	74.66	17544081	57.88	1.2900	1	0	0	
1	0.0000	miRNA	46000	30313471	0	0.00	9336	0.03	0.0000	0	1	0	
1	0.0000	ncRNA	46000	30313471	597	1.30	183099	0.60	2.1487	1	0	0	
1	1.2076	protein	46000	30313471	26072	56.68	13573707	44.78	1.2658	1	0	0	
1	0.0000	pseudogene	46000	30313471	0	0.00	225503	0.74	0.0000	0	1	0	
1	0.0000	pseudogenic_exon	46000	30313471	0	0.00	207487	0.68	0.0000	0	1	0	
1	0.0000	pseudogenic_transcript	46000	30313471	0	0.00	225503	0.74	0.0000	0	1	0	
1	0.5646	satellite	46000	30313471	2056	4.47	1901866	6.27	0.7124	1	0	0	*****
1	0.0000	snoRNA	46000	30313471	0	0.00	2174	0.01	0.0000	0	1	0	
1	0.0000	tRNA	46000	30313471	0	0.00	15340	0.05	0.0000	0	1	0	
1	2.1291	three_prime_UTR	46000	30313471	2068	4.50	1315676	4.34	1.0358	0	0	1	*****
1	0.3110	transposable_element	46000	30313471	8263	17.96	5062982	16.70	1.0755	1	0	0	*****
1	0.0000	transposable_element_gene	46000	30313471	4711	10.24	1693699	5.59	1.8330	1	0	0	
1	0.3191	transposon_fragment	46000	30313471	8263	17.96	4934114	16.28	1.1036	1	0	0	*****
1	1.5030	open_chromatin_state_1	46000	30313471	8571	18.63	3439029	11.34	1.6424	1	0	0	
1	1.7930	open_chromatin_state_2	46000	30313471	1969	4.28	3092345	10.20	0.4196	0	0	1	*****
1	1.3811	open_chromatin_state_3	46000	30313471	4854	10.55	3115296	10.28	1.0268	0	0	1	*****
1	0.8050	open_chromatin_state_4	46000	30313471	3287	7.15	4762663	15.71	0.4548	0	0	1	
1	0.5515	open_chromatin_state_5	46000	30313471	2007	4.36	4416393	14.57	0.2995	0	0	1	
1	1.3867	open_chromatin_state_6	46000	30313471	9375	20.38	3297975	10.88	1.8733	1	0	0	
1	0.5888	open_chromatin_state_7	46000	30313471	5937	12.91	3122013	10.30	1.2532	1	0	0	*****
1	0.9424	open_chromatin_state_8	46000	30313471	2112	4.59	2398338	7.91	0.5803	0	0	1	
1	0.0000	open_chromatin_state_9	46000	30313471	7888	17.15	2669312	8.81	1.9474	1	0	0	
2	1.1842	CDS	45327	30314144	11009	24.29	8865325	29.24	0.8305	1	0	1	
2	1.3019	DNAseI_hypersensitive_site	45327	30314144	7507	16.56	3969819	13.10	1.2647	0	0	2	*****
2	0.0000	DNA_replication_origin	45327	30314144	2693	5.94	1057697	3.49	1.7028	2	0	0	
2	1.1536	exon	45327	30314144	18580	40.99	12586303	41.52	0.9873	1	0	1	
2	1.5011	five_prime_UTR	45327	30314144	848	1.87	848279	2.80	0.6686	0	0	2	*****
2	1.2893	gene	45327	30314144	17734	39.12	15986035	52.73	0.7419	0	0	2	*****
2	1.1736	mRNA	45327	30314144	22627	49.92	17555798	57.91	0.8620	1	0	1	
2	0.0000	miRNA	45327	30314144	0	0.00	9336	0.03	0.0000	0	2	0	
2	0.0000	ncRNA	45327	30314144	745	1.64	182951	0.60	2.7234	2	0	0	
2	1.2076	protein	45327	30314144	15214	33.56	13584565	44.81	0.7490	1	0	1	
2	0.0000	pseudogene	45327	30314144	1868	4.12	223635	0.74	5.5863	1	1	0	
2	0.0000	pseudogenic_exon	45327	30314144	1868	4.12	205619	0.68	6.0758	1	1	0	
2	0.0000	pseudogenic_transcript	45327	30314144	1868	4.12	223635	0.74	5.5863	1	1	0	
2	0.5646	satellite	45327	30314144	4793	10.57	1899129	6.26	1.6879	2	0	0	*****
2	0.0000	snoRNA	45327	30314144	0	0.00	2174	0.01	0.0000	0	2	0	
2	0.0000	tRNA	45327	30314144	0	0.00	15340	0.05	0.0000	0	2	0	
2	2.1291	three_prime_UTR	45327	30314144	1745	3.85	1315999	4.34	0.8868	0	0	2	*****
2	0.3110	transposable_element	45327	30314144	10405	22.96	5060840	16.69	1.3750	2	0	0	*****
2	0.0000	transposable_element_gene	45327	30314144	4969	10.96	1693441	5.59	1.9624	2	0	0	
2	0.3191	transposon_fragment	45327	30314144	10405	22.96	4931972	16.27	1.4109	2	0	0	*****
2	1.5030	open_chromatin_state_1	45327	30314144	5757	12.70	3441843	11.35	1.1186	1	0	1	
2	1.7930	open_chromatin_state_2	45327	30314144	5220	11.52	3089094	10.19	1.1301	0	0	2	*****
2	1.3811	open_chromatin_state_3	45327	30314144	4895	10.80	3115255	10.28	1.0509	0	0	2	*****
2	0.8050	open_chromatin_state_4	45327	30314144	6391	14.10	4759559	15.70	0.8980	1	0	1	
2	0.5515	open_chromatin_state_5	45327	30314144	4487	9.90	4413913	14.56	0.6799	1	0	1	
2	1.3867	open_chromatin_state_6	45327	30314144	3841	8.47	3303509	10.90	0.7776	1	0	1	
2	0.5888	open_chromatin_state_7	45327	30314144	3451	7.61	3124499	10.31	0.7387	2	0	0	*****
2	0.9424	open_chromatin_state_8	45327	30314144	2285	5.04	2398165	7.91	0.6372	0	0	2	
2	0.0000	open_chromatin_state_9	45327	30314144	9000	19.86	2668200	8.80	2.2559	2	0	0	
3	1.1842	CDS	46000	30313471	12315	26.77	8864019	29.24	0.9155	1	0	2	
3	1.3019	DNAseI_hypersensitive_site	46000	30313471	5874	12.77	3971452	13.10	0.9747	0	0	3	*****
3	0.0000	DNA_replication_origin	46000	30313471	2000	4.35	1058390	3.49	1.2453	3	0	0	
3	1.1536	exon	46000	30313471	17953	39.03	12586930	41.52	0.9399	1	0	2	
3	1.5011	five_prime_UTR	46000	30313471	866	1.88	848261	2.80	0.6728	0	0	3	*****
3	1.2893	gene	46000	30313471	22396	48.69	15981373	52.72	0.9235	0	0	3	*****
3	1.1736	mRNA	46000	30313471	25193	54.77	17553232	57.91	0.9458	1	0	2	
3	0.0000	miRNA	46000	30313471	0	0.00	9336	0.03	0.0000	0	3	0	
3	0.0000	ncRNA	46000	30313471	0	0.00	183696	0.61	0.0000	2	1	0	
3	1.2076	protein	46000	30313471	19306	41.97	13580473	44.80	0.9368	1	0	2	
3	0.0000	pseudogene	46000	30313471	0	0.00	225503	0.74	0.0000	1	2	0	
3	0.0000	pseudogenic_exon	46000	30313471	0	0.00	207487	0.68	0.0000	1	2	0	
3	0.0000	pseudogenic_transcript	46000	30313471	0	0.00	225503	0.74	0.0000	1	2	0	
3	0.5646	satellite	46000	30313471	3861	8.39	1900061	6.27	1.3391	3	0	0	*****
3	0.0000	snoRNA	46000	30313471	0	0.00	2174	0.01	0.0000	0	3	0	
3	0.0000	tRNA	46000	30313471	0	0.00	15340	0.05	0.0000	0	3	0	
3	2.1291	three_prime_UTR	46000	30313471	1975	4.29	1315769	4.34	0.9892	0	0	3	*****
3	0.3110	transposable_element	46000	30313471	10457	22.73	5060788	16.69	1.3617	3	0	0	*****
3	0.0000	transposable_element_gene	46000	30313471	2797	6.08	1695613	5.59	1.0870	3	0	0	
3	0.3191	transposon_fragment	46000	30313471	10300	22.39	4932077	16.27	1.3762	3	0	0	*****
3	1.5030	open_chromatin_state_1	46000	30313471	3165	6.88	3444435	11.36	0.6055	1	0	2	
3	1.7930	open_chromatin_state_2	46000	30313471	4670	10.15	3089644	10.19	0.9961	0	0	3	*****
3	1.3811	open_chromatin_state_3	46000	30313471	4729	10.28	3115421	10.28	1.0003	0	0	3	*****
3	0.8050	open_chromatin_state_4	46000	30313471	10132	22.03	4755818	15.69	1.4039	2	0	1	
3	0.5515	open_chromatin_state_5	46000	30313471	5468	11.89	4412932	14.56	0.8165	2	0	1	
3	1.3867	open_chromatin_state_6	46000	30313471	5830	12.67	3301520	10.89	1.1637	1	0	2	
3	0.5888	open_chromatin_state_7	46000	30313471	3246	7.06	3124704	10.31	0.6846	3	0	0	*****
3	0.9424	open_chromatin_state_8	46000	30313471	3694	8.03	2396756	7.91	1.0157	1	0	2	
3	0.0000	open_chromatin_state_9	46000	30313471	5066	11.01	2672134	8.82	1.2494	3	0	0	
4	1.1842	CDS	46000	30313471	10555	22.95	8865779	29.25	0.7845	1	0	3	
4	1.3019	DNAseI_hypersensitive_site	46000	30313471	6956	15.12	3970370	13.10	1.1545	0	0	4	*****
4	0.0000	DNA_replication_origin	46000	30313471	3028	6.58	1057362	3.49	1.8872	4	0	0	
4	1.1536	exon	46000	30313471	18151	39.46	12586732	41.52	0.9503	1	0	3	
4	1.5011	five_prime_UTR	46000	30313471	1573	3.42	847554	2.80	1.2230	0	0	4	*****
4	1.2893	gene	46000	30313471	19580	42.57	15984189	52.73	0.8072	0	0	4	*****
4	1.1736	mRNA	46000	30313471	22594	49.12	17555831	57.91	0.8481	1	0	3	
4	0.0000	miRNA	46000	30313471	230	0.50	9106	0.03	16.6448	1	3	0	
4	0.0000	ncRNA	46000	30313471	567	1.23	183129	0.60	2.0403	3	1	0	
4	1.2076	protein	46000	30313471	14637	31.82	13585142	44.82	0.7100	1	0	3	
4	0.0000	pseudogene	46000	30313471	0	0.00	225503	0.74	0.0000	1	3	0	
4	0.0000	pseudogenic_exon	46000	30313471	0	0.00	207487	0.68	0.0000	1	3	0	
4	0.0000	pseudogenic_transcript	46000	30313471	0	0.00	225503	0.74	0.0000	1	3	0	
4	0.5646	satellite	46000	30313471	3073	6.68	1900849	6.27	1.0654	4	0	0	*****
4	0.0000	snoRNA	46000	30313471	0	0.00	2174	0.01	0.0000	0	4	0	
4	0.0000	tRNA	46000	30313471	0	0.00	15340	0.05	0.0000	0	4	0	
4	2.1291	three_prime_UTR	46000	30313471	2299	5.00	1315445	4.34	1.1517	0	0	4	*****
4	0.3110	transposable_element	46000	30313471	7332	15.94	5063913	16.71	0.9541	4	0	0	*****
4	0.0000	transposable_element_gene	46000	30313471	3356	7.30	1695054	5.59	1.3047	4	0	0	
4	0.3191	transposon_fragment	46000	30313471	7332	15.94	4935045	16.28	0.9791	4	0	0	*****
4	1.5030	open_chromatin_state_1	46000	30313471	6311	13.72	3441289	11.35	1.2085	1	0	3	
4	1.7930	open_chromatin_state_2	46000	30313471	3383	7.35	3090931	10.20	0.7213	0	0	4	*****
4	1.3811	open_chromatin_state_3	46000	30313471	1931	4.20	3118219	10.29	0.4081	0	0	4	*****
4	0.8050	open_chromatin_state_4	46000	30313471	10215	22.21	4755735	15.69	1.4155	3	0	1	
4	0.5515	open_chromatin_state_5	46000	30313471	8943	19.44	4409457	14.55	1.3365	3	0	1	
4	1.3867	open_chromatin_state_6	46000	30313471	6215	13.51	3301135	10.89	1.2407	1	0	3	
4	0.5888	open_chromatin_state_7	46000	30313471	273	0.59	3127677	10.32	0.0575	3	0	1	
4	0.9424	open_chromatin_state_8	46000	30313471	1729	3.76	2398721	7.91	0.4750	1	0	3	
4	0.0000	open_chromatin_state_9	46000	30313471	7000	15.22	2670200	8.81	1.7276	4	0	0	
5	1.1842	CDS	46000	30313471	12739	27.69	8863595	29.24	0.9471	1	0	4	
5	1.3019	DNAseI_hypersensitive_site	46000	30313471	6648	14.45	3970678	13.10	1.1033	0	0	5	*****
5	0.0000	DNA_replication_origin	46000	30313471	1776	3.86	1058614	3.49	1.1056	5	0	0	
5	1.1536	exon	46000	30313471	20374	44.29	12584509	41.51	1.0669	1	0	4	
5	1.5011	five_prime_UTR	46000	30313471	1608	3.50	847519	2.80	1.2503	0	0	5	*****
5	1.2893	gene	46000	30313471	23673	51.46	15980096	52.72	0.9762	0	0	5	*****
5	1.1736	mRNA	46000	30313471	28040	60.96	17550385	57.90	1.0529	1	0	4	
5	0.0000	miRNA	46000	30313471	0	0.00	9336	0.03	0.0000	1	4	0	
5	0.0000	ncRNA	46000	30313471	0	0.00	183696	0.61	0.0000	3	2	0	
5	1.2076	protein	46000	30313471	19827	43.10	13579952	44.80	0.9621	1	0	4	
5	0.0000	pseudogene	46000	30313471	0	0.00	225503	0.74	0.0000	1	4	0	
5	0.0000	pseudogenic_exon	46000	30313471	0	0.00	207487	0.68	0.0000	1	4	0	
5	0.0000	pseudogenic_transcript	46000	30313471	0	0.00	225503	0.74	0.0000	1	4	0	
5	0.5646	satellite	46000	30313471	3160	6.87	1900762	6.27	1.0956	5	0	0	*****
5	0.0000	snoRNA	46000	30313471	0	0.00	2174	0.01	0.0000	0	5	0	
5	0.0000	tRNA	46000	30313471	0	0.00	15340	0.05	0.0000	0	5	0	
5	2.1291	three_prime_UTR	46000	30313471	3055	6.64	1314689	4.34	1.5313	0	0	5	*****
5	0.3110	transposable_element	46000	30313471	8416	18.30	5062829	16.70	1.0954	5	0	0	*****
5	0.0000	transposable_element_gene	46000	30313471	4367	9.49	1694043	5.59	1.6988	5	0	0	
5	0.3191	transposon_fragment	46000	30313471	8416	18.30	4933961	16.28	1.1241	5	0	0	*****
5	1.5030	open_chromatin_state_1	46000	30313471	4284	9.31	3443316	11.36	0.8199	1	0	4	
5	1.7930	open_chromatin_state_2	46000	30313471	5464	11.88	3088850	10.19	1.1657	0	0	5	*****
5	1.3811	open_chromatin_state_3	46000	30313471	6443	14.01	3113707	10.27	1.3636	0	0	5	*****
5	0.8050	open_chromatin_state_4	46000	30313471	6889	14.98	4759061	15.70	0.9539	4	0	1	
5	0.5515	open_chromatin_state_5	46000	30313471	6777	14.73	4411623	14.55	1.0123	4	0	1	
5	1.3867	open_chromatin_state_6	46000	30313471	4015	8.73	3303335	10.90	0.8010	1	0	4	
5	0.5888	open_chromatin_state_7	46000	30313471	4128	8.97	3123822	10.31	0.8708	4	0	1	
5	0.9424	open_chromatin_state_8	46000	30313471	549	1.19	2399901	7.92	0.1507	1	0	4	
5	0.0000	open_chromatin_state_9	46000	30313471	7451	16.20	2669749	8.81	1.8392	5	0	0	
6	1.1842	CDS	46000	30313471	13310	28.93	8863024	29.24	0.9896	1	0	5	
6	1.3019	DNAseI_hypersensitive_site	46000	30313471	6365	13.84	3970961	13.10	1.0563	0	0	6	*****
6	0.0000	DNA_replication_origin	46000	30313471	1000	2.17	1059390	3.49	0.6220	6	0	0	
6	1.1536	exon	46000	30313471	21473	46.68	12583410	41.51	1.1245	1	0	5	
6	1.5011	five_prime_UTR	46000	30313471	762	1.66	848365	2.80	0.5919	0	0	6	*****
6	1.2893	gene	46000	30313471	23172	50.37	15980597	52.72	0.9555	0	0	6	*****
6	1.1736	mRNA	46000	30313471	28377	61.69	17550048	57.90	1.0655	1	0	5	
6	0.0000	miRNA	46000	30313471	0	0.00	9336	0.03	0.0000	1	5	0	
6	0.0000	ncRNA	46000	30313471	341	0.74	183355	0.60	1.2256	4	2	0	
6	1.2076	protein	46000	30313471	19891	43.24	13579888	44.80	0.9652	1	0	5	
6	0.0000	pseudogene	46000	30313471	0	0.00	225503	0.74	0.0000	1	5	0	
6	0.0000	pseudogenic_exon	46000	30313471	0	0.00	207487	0.68	0.0000	1	5	0	
6	0.0000	pseudogenic_transcript	46000	30313471	0	0.00	225503	0.74	0.0000	1	5	0	
6	0.5646	satellite	46000	30313471	3852	8.37	1900070	6.27	1.3360	6	0	0	*****
6	0.0000	snoRNA	46000	30313471	0	0.00	2174	0.01	0.0000	0	6	0	
6	0.0000	tRNA	46000	30313471	0	0.00	15340	0.05	0.0000	0	6	0	
6	2.1291	three_prime_UTR	46000	30313471	1629	3.54	1316115	4.34	0.8157	0	0	6	*****
6	0.3110	transposable_element	46000	30313471	10018	21.78	5061227	16.70	1.3044	6	0	0	*****
6	0.0000	transposable_element_gene	46000	30313471	5546	12.06	1692864	5.58	2.1589	6	0	0	
6	0.3191	transposon_fragment	46000	30313471	9473	20.59	4932904	16.27	1.2655	6	0	0	*****
6	1.5030	open_chromatin_state_1	46000	30313471	3384	7.36	3444216	11.36	0.6475	1	0	5	
6	1.7930	open_chromatin_state_2	46000	30313471	4705	10.23	3089609	10.19	1.0035	0	0	6	*****
6	1.3811	open_chromatin_state_3	46000	30313471	3759	8.17	3116391	10.28	0.7949	0	0	6	*****
6	0.8050	open_chromatin_state_4	46000	30313471	4617	10.04	4761333	15.71	0.6390	4	0	2	
6	0.5515	open_chromatin_state_5	46000	30313471	11237	24.43	4407163	14.54	1.6802	5	0	1	
6	1.3867	open_chromatin_state_6	46000	30313471	4345	9.45	3303005	10.90	0.8669	1	0	5	
6	0.5888	open_chromatin_state_7	46000	30313471	2953	6.42	3124997	10.31	0.6227	5	0	1	
6	0.9424	open_chromatin_state_8	46000	30313471	1468	3.19	2398982	7.91	0.4033	1	0	5	
6	0.0000	open_chromatin_state_9	46000	30313471	9532	20.72	2667668	8.80	2.3547	6	0	0	
7	1.1842	CDS	46000	30313471	17131	37.24	8859203	29.23	1.2743	2	0	5	
7	1.3019	DNAseI_hypersensitive_site	46000	30313471	5567	12.10	3971759	13.10	0.9237	0	0	7	*****
7	0.0000	DNA_replication_origin	46000	30313471	2836	6.17	1057554	3.49	1.7672	7	0	0	
7	1.1536	exon	46000	30313471	23606	51.32	12581277	41.50	1.2364	2	0	5	
7	1.5011	five_prime_UTR	46000	30313471	1063	2.31	848064	2.80	0.8260	0	0	7	*****
7	1.2893	gene	46000	30313471	25590	55.63	15978179	52.71	1.0554	0	0	7	*****
7	1.1736	mRNA	46000	30313471	29576	64.30	17548849	57.89	1.1106	1	0	6	
7	0.0000	miRNA	46000	30313471	0	0.00	9336	0.03	0.0000	1	6	0	
7	0.0000	ncRNA	46000	30313471	0	0.00	183696	0.61	0.0000	4	3	0	
7	1.2076	protein	46000	30313471	22860	49.70	13576919	44.79	1.1096	1	0	6	
7	0.0000	pseudogene	46000	30313471	83	0.18	225420	0.74	0.2426	2	5	0	
7	0.0000	pseudogenic_exon	46000	30313471	83	0.18	207404	0.68	0.2637	2	5	0	
7	0.0000	pseudogenic_transcript	46000	30313471	83	0.18	225420	0.74	0.2426	2	5	0	
7	0.5646	satellite	46000	30313471	2007	4.36	1901915	6.27	0.6954	7	0	0	*****
7	0.0000	snoRNA	46000	30313471	0	0.00	2174	0.01	0.0000	0	7	0	
7	0.0000	tRNA	46000	30313471	36	0.08	15304	0.05	1.5502	1	6	0	
7	2.1291	three_prime_UTR	46000	30313471	1688	3.67	1316056	4.34	0.8452	0	0	7	*****
7	0.3110	transposable_element	46000	30313471	9247	20.10	5061998	16.70	1.2038	7	0	0	*****
7	0.0000	transposable_element_gene	46000	30313471	4022	8.74	1694388	5.59	1.5643	7	0	0	
7	0.3191	transposon_fragment	46000	30313471	9239	20.08	4933138	16.27	1.2342	7	0	0	*****
7	1.5030	open_chromatin_state_1	46000	30313471	5588	12.15	3442012	11.35	1.0698	1	0	6	
7	1.7930	open_chromatin_state_2	46000	30313471	4567	9.93	3089747	10.19	0.9741	0	0	7	*****
7	1.3811	open_chromatin_state_3	46000	30313471	4597	9.99	3115553	10.28	0.9723	0	0	7	*****
7	0.8050	open_chromatin_state_4	46000	30313471	6074	13.20	4759876	15.70	0.8409	5	0	2	
7	0.5515	open_chromatin_state_5	46000	30313471	6912	15.03	4411488	14.55	1.0325	6	0	1	
7	1.3867	open_chromatin_state_6	46000	30313471	1807	3.93	3305543	10.90	0.3602	1	0	6	
7	0.5888	open_chromatin_state_7	46000	30313471	8107	17.62	3119843	10.29	1.7124	6	0	1	
7	0.9424	open_chromatin_state_8	46000	30313471	2509	5.45	2397941	7.91	0.6895	1	0	6	
7	0.0000	open_chromatin_state_9	46000	30313471	5839	12.69	2671361	8.81	1.4404	7	0	0	
8	1.1842	CDS	46000	30313471	14775	32.12	8861559	29.23	1.0987	2	0	6	
8	1.3019	DNAseI_hypersensitive_site	46000	30313471	5274	11.47	3972052	13.10	0.8750	0	0	8	*****
8	0.0000	DNA_replication_origin	46000	30313471	468	1.02	1059922	3.50	0.2910	8	0	0	
8	1.1536	exon	46000	30313471	23947	52.06	12580936	41.50	1.2543	3	0	5	
8	1.5011	five_prime_UTR	46000	30313471	897	1.95	848230	2.80	0.6969	0	0	8	*****
8	1.2893	gene	46000	30313471	26065	56.66	15977704	52.71	1.0750	0	0	8	*****
8	1.1736	mRNA	46000	30313471	31441	68.35	17546984	57.89	1.1808	2	0	6	
8	0.0000	miRNA	46000	30313471	0	0.00	9336	0.03	0.0000	1	7	0	
8	0.0000	ncRNA	46000	30313471	156	0.34	183540	0.61	0.5601	5	3	0	
8	1.2076	protein	46000	30313471	21977	47.78	13577802	44.79	1.0666	1	0	7	
8	0.0000	pseudogene	46000	30313471	0	0.00	225503	0.74	0.0000	2	6	0	
8	0.0000	pseudogenic_exon	46000	30313471	0	0.00	207487	0.68	0.0000	2	6	0	
8	0.0000	pseudogenic_transcript	46000	30313471	0	0.00	225503	0.74	0.0000	2	6	0	
8	0.5646	satellite	46000	30313471	3787	8.23	1900135	6.27	1.3134	8	0	0	*****
8	0.0000	snoRNA	46000	30313471	0	0.00	2174	0.01	0.0000	0	8	0	
8	0.0000	tRNA	46000	30313471	0	0.00	15340	0.05	0.0000	1	7	0	
8	2.1291	three_prime_UTR	46000	30313471	3385	7.36	1314359	4.34	1.6972	0	0	8	*****
8	0.3110	transposable_element	46000	30313471	9168	19.93	5062077	16.70	1.1935	8	0	0	*****
8	0.0000	transposable_element_gene	46000	30313471	5532	12.03	1692878	5.58	2.1534	8	0	0	
8	0.3191	transposon_fragment	46000	30313471	9044	19.66	4933333	16.27	1.2081	8	0	0	*****
8	1.5030	open_chromatin_state_1	46000	30313471	4876	10.60	3442724	11.36	0.9333	1	0	7	
8	1.7930	open_chromatin_state_2	46000	30313471	2355	5.12	3091959	10.20	0.5019	0	0	8	*****
8	1.3811	open_chromatin_state_3	46000	30313471	6554	14.25	3113596	10.27	1.3871	1	0	7	
8	0.8050	open_chromatin_state_4	46000	30313471	3593	7.81	4762357	15.71	0.4972	5	0	3	
8	0.5515	open_chromatin_state_5	46000	30313471	2572	5.59	4415828	14.57	0.3838	6	0	2	
8	1.3867	open_chromatin_state_6	46000	30313471	9083	19.75	3298267	10.88	1.8148	2	0	6	
8	0.5888	open_chromatin_state_7	46000	30313471	5102	11.09	3122848	10.30	1.0766	7	0	1	
8	0.9424	open_chromatin_state_8	46000	30313471	5001	10.87	2395449	7.90	1.3758	2	0	6	
8	0.0000	open_chromatin_state_9	46000	30313471	6864	14.92	2670336	8.81	1.6939	8	0	0	
9	1.1842	CDS	46000	30313471	13330	28.98	8863004	29.24	0.9911	2	0	7	
9	1.3019	DNAseI_hypersensitive_site	46000	30313471	6144	13.36	3971182	13.10	1.0196	0	0	9	*****
9	0.0000	DNA_replication_origin	46000	30313471	1000	2.17	1059390	3.49	0.6220	9	0	0	
9	1.1536	exon	46000	30313471	19260	41.87	12585623	41.52	1.0085	3	0	6	
9	1.5011	five_prime_UTR	46000	30313471	1726	3.75	847401	2.80	1.3422	0	0	9	*****
9	1.2893	gene	46000	30313471	24220	52.65	15979549	52.71	0.9988	0	0	9	*****
9	1.1736	mRNA	46000	30313471	25821	56.13	17552604	57.90	0.9694	2	0	7	
9	0.0000	miRNA	46000	30313471	0	0.00	9336	0.03	0.0000	1	8	0	
9	0.0000	ncRNA	46000	30313471	1000	2.17	182696	0.60	3.6070	6	3	0	
9	1.2076	protein	46000	30313471	18435	40.08	13581344	44.80	0.8945	1	0	8	
9	0.0000	pseudogene	46000	30313471	576	1.25	224927	0.74	1.6876	3	6	0	
9	0.0000	pseudogenic_exon	46000	30313471	576	1.25	206911	0.68	1.8345	3	6	0	
9	0.0000	pseudogenic_transcript	46000	30313471	576	1.25	224927	0.74	1.6876	3	6	0	
9	0.5646	satellite	46000	30313471	2739	5.95	1901183	6.27	0.9494	9	0	0	*****
9	0.0000	snoRNA	46000	30313471	87	0.19	2087	0.01	27.4710	1	8	0	
9	0.0000	tRNA	46000	30313471	0	0.00	15340	0.05	0.0000	1	8	0	
9	2.1291	three_prime_UTR	46000	30313471	2488	5.41	1315256	4.34	1.2466	0	0	9	*****
9	0.3110	transposable_element	46000	30313471	6450	14.02	5064795	16.71	0.8392	9	0	0	*****
9	0.0000	transposable_element_gene	46000	30313471	1688	3.67	1696722	5.60	0.6556	9	0	0	
9	0.3191	transposon_fragment	46000	30313471	6433	13.98	4935944	16.28	0.8589	9	0	0	*****
