Run	Real_ratio	Feature	Breakpoint_region_bp	Non_breakpoint_region_bp	Feature_bp_inside	%Inside	Feature_bp_outside	%Outside	Shuffled_ratio	Above	Same	Below
2	0.0000	miRNA	4400	30355071	0	0.00	9336	0.03	0.0000	0	2	0	
2	0.0000	ncRNA	4400	30355071	0	0.00	183696	0.61	0.0000	0	2	0	
2	0.9371	protein	4400	30355071	1664	37.82	13598115	44.80	0.8442	1	0	1	
2	0.0000	pseudogene	4400	30355071	0	0.00	225503	0.74	0.0000	0	2	0	
2	0.0000	pseudogenic_exon	4400	30355071	0	0.00	207487	0.68	0.0000	0	2	0	
2	0.0000	pseudogenic_transcript	4400	30355071	0	0.00	225503	0.74	0.0000	0	2	0	
2	0.7212	satellite	4400	30355071	326	7.41	1903596	6.27	1.1815	2	0	0	*****
2	0.0000	snoRNA	4400	30355071	0	0.00	2174	0.01	0.0000	0	2	0	
2	11.7129	tRNA	4400	30355071	0	0.00	15340	0.05	0.0000	0	0	2	*****
2	1.4191	three_prime_UTR	4400	30355071	132	3.00	1317612	4.34	0.6911	1	0	1	
2	0.7469	transposable_element	4400	30355071	1275	28.98	5069970	16.70	1.7349	1	0	1	
2	1.2188	transposable_element_gene	4400	30355071	400	9.09	1698010	5.59	1.6252	1	0	1	
2	0.6268	transposon_fragment	4400	30355071	1175	26.70	4941202	16.28	1.6405	2	0	0	*****
2	1.1508	open_chromatin_state_1	4400	30355071	464	10.55	3447136	11.36	0.9286	1	0	1	
2	2.2860	open_chromatin_state_2	4400	30355071	499	11.34	3093815	10.19	1.1127	0	0	2	*****
2	0.7319	open_chromatin_state_3	4400	30355071	336	7.64	3119814	10.28	0.7430	2	0	0	*****
2	0.8686	open_chromatin_state_4	4400	30355071	700	15.91	4765250	15.70	1.0134	1	0	1	
2	0.9370	open_chromatin_state_5	4400	30355071	801	18.20	4417599	14.55	1.2509	1	0	1	
2	0.8345	open_chromatin_state_6	4400	30355071	300	6.82	3307050	10.89	0.6258	1	0	1	
2	0.8139	open_chromatin_state_7	4400	30355071	100	2.27	3127850	10.30	0.2206	1	0	1	
2	1.1498	open_chromatin_state_8	4400	30355071	500	11.36	2399950	7.91	1.4373	1	0	1	
2	0.2577	open_chromatin_state_9	4400	30355071	700	15.91	2676500	8.82	1.8043	2	0	0	*****
3	1.0035	CDS	4400	30355071	1609	36.57	8874725	29.24	1.2508	2	0	1	
3	1.9693	DNAseI_hypersensitive_site	4400	30355071	507	11.52	3976819	13.10	0.8795	0	0	3	*****
3	1.9523	DNA_replication_origin	4400	30355071	131	2.98	1060259	3.49	0.8524	0	0	3	*****
3	1.1036	exon	4400	30355071	2097	47.66	12602786	41.52	1.1479	2	0	1	
3	1.5196	five_prime_UTR	4400	30355071	222	5.05	848905	2.80	1.8041	1	0	2	
3	0.9795	gene	4400	30355071	2603	59.16	16001166	52.71	1.1223	2	0	1	
3	0.9994	mRNA	4400	30355071	2825	64.20	17575600	57.90	1.1089	2	0	1	
3	0.0000	miRNA	4400	30355071	0	0.00	9336	0.03	0.0000	0	3	0	
3	0.0000	ncRNA	4400	30355071	0	0.00	183696	0.61	0.0000	0	3	0	
3	0.9371	protein	4400	30355071	2337	53.11	13597442	44.79	1.1857	2	0	1	
3	0.0000	pseudogene	4400	30355071	0	0.00	225503	0.74	0.0000	0	3	0	
3	0.0000	pseudogenic_exon	4400	30355071	0	0.00	207487	0.68	0.0000	0	3	0	
3	0.0000	pseudogenic_transcript	4400	30355071	0	0.00	225503	0.74	0.0000	0	3	0	
3	0.7212	satellite	4400	30355071	377	8.57	1903545	6.27	1.3663	3	0	0	*****
3	0.0000	snoRNA	4400	30355071	0	0.00	2174	0.01	0.0000	0	3	0	
3	11.7129	tRNA	4400	30355071	0	0.00	15340	0.05	0.0000	0	0	3	*****
3	1.4191	three_prime_UTR	4400	30355071	92	2.09	1317652	4.34	0.4817	1	0	2	
3	0.7469	transposable_element	4400	30355071	688	15.64	5070557	16.70	0.9361	2	0	1	
3	1.2188	transposable_element_gene	4400	30355071	222	5.05	1698188	5.59	0.9019	1	0	2	
3	0.6268	transposon_fragment	4400	30355071	688	15.64	4941689	16.28	0.9605	3	0	0	*****
3	1.1508	open_chromatin_state_1	4400	30355071	600	13.64	3447000	11.36	1.2008	2	0	1	
3	2.2860	open_chromatin_state_2	4400	30355071	592	13.45	3093722	10.19	1.3201	0	0	3	*****
3	0.7319	open_chromatin_state_3	4400	30355071	400	9.09	3119750	10.28	0.8845	3	0	0	*****
3	0.8686	open_chromatin_state_4	4400	30355071	308	7.00	4765642	15.70	0.4459	1	0	2	
3	0.9370	open_chromatin_state_5	4400	30355071	200	4.55	4418200	14.56	0.3123	1	0	2	
3	0.8345	open_chromatin_state_6	4400	30355071	400	9.09	3306950	10.89	0.8345	1	1	1	
3	0.8139	open_chromatin_state_7	4400	30355071	700	15.91	3127250	10.30	1.5442	2	0	1	
3	1.1498	open_chromatin_state_8	4400	30355071	640	14.55	2399810	7.91	1.8398	2	0	1	
3	0.2577	open_chromatin_state_9	4400	30355071	560	12.73	2676640	8.82	1.4434	3	0	0	*****
4	1.0035	CDS	4400	30355071	866	19.68	8875468	29.24	0.6731	2	0	2	
4	1.9693	DNAseI_hypersensitive_site	4400	30355071	530	12.05	3976796	13.10	0.9194	0	0	4	*****
4	1.9523	DNA_replication_origin	4400	30355071	200	4.55	1060190	3.49	1.3014	0	0	4	*****
4	1.1036	exon	4400	30355071	1480	33.64	12603403	41.52	0.8101	2	0	2	
4	1.5196	five_prime_UTR	4400	30355071	70	1.59	849057	2.80	0.5688	1	0	3	
4	0.9795	gene	4400	30355071	1400	31.82	16002369	52.72	0.6036	2	0	2	
4	0.9994	mRNA	4400	30355071	1958	44.50	17576467	57.90	0.7685	2	0	2	
4	0.0000	miRNA	4400	30355071	0	0.00	9336	0.03	0.0000	0	4	0	
4	0.0000	ncRNA	4400	30355071	0	0.00	183696	0.61	0.0000	0	4	0	
4	0.9371	protein	4400	30355071	1230	27.95	13598549	44.80	0.6240	2	0	2	
4	0.0000	pseudogene	4400	30355071	100	2.27	225403	0.74	3.0607	1	3	0	
4	0.0000	pseudogenic_exon	4400	30355071	8	0.18	207479	0.68	0.2660	1	3	0	
4	0.0000	pseudogenic_transcript	4400	30355071	100	2.27	225403	0.74	3.0607	1	3	0	
4	0.7212	satellite	4400	30355071	375	8.52	1903547	6.27	1.3591	4	0	0	*****
4	0.0000	snoRNA	4400	30355071	0	0.00	2174	0.01	0.0000	0	4	0	
4	11.7129	tRNA	4400	30355071	0	0.00	15340	0.05	0.0000	0	0	4	*****
4	1.4191	three_prime_UTR	4400	30355071	100	2.27	1317644	4.34	0.5236	1	0	3	
4	0.7469	transposable_element	4400	30355071	1200	27.27	5070045	16.70	1.6329	3	0	1	
4	1.2188	transposable_element_gene	4400	30355071	558	12.68	1697852	5.59	2.2673	2	0	2	
4	0.6268	transposon_fragment	4400	30355071	1200	27.27	4941177	16.28	1.6754	4	0	0	*****
4	1.1508	open_chromatin_state_1	4400	30355071	400	9.09	3447200	11.36	0.8005	2	0	2	
4	2.2860	open_chromatin_state_2	4400	30355071	300	6.82	3094014	10.19	0.6689	0	0	4	*****
4	0.7319	open_chromatin_state_3	4400	30355071	200	4.55	3119950	10.28	0.4422	3	0	1	
4	0.8686	open_chromatin_state_4	4400	30355071	700	15.91	4765250	15.70	1.0134	2	0	2	
4	0.9370	open_chromatin_state_5	4400	30355071	700	15.91	4417700	14.55	1.0932	2	0	2	
4	0.8345	open_chromatin_state_6	4400	30355071	400	9.09	3306950	10.89	0.8345	1	2	1	
4	0.8139	open_chromatin_state_7	4400	30355071	400	9.09	3127550	10.30	0.8823	3	0	1	
4	1.1498	open_chromatin_state_8	4400	30355071	400	9.09	2400050	7.91	1.1498	2	1	1	
4	0.2577	open_chromatin_state_9	4400	30355071	900	20.45	2676300	8.82	2.3200	4	0	0	*****
5	1.0035	CDS	4400	30355071	1193	27.11	8875141	29.24	0.9274	2	0	3	
5	1.9693	DNAseI_hypersensitive_site	4400	30355071	550	12.50	3976776	13.10	0.9541	0	0	5	*****
5	1.9523	DNA_replication_origin	4400	30355071	100	2.27	1060290	3.49	0.6507	0	0	5	*****
5	1.1036	exon	4400	30355071	1705	38.75	12603178	41.52	0.9333	2	0	3	
5	1.5196	five_prime_UTR	4400	30355071	266	6.05	848861	2.80	2.1618	2	0	3	
5	0.9795	gene	4400	30355071	2150	48.86	16001619	52.71	0.9269	2	0	3	
5	0.9994	mRNA	4400	30355071	2250	51.14	17576175	57.90	0.8832	2	0	3	
5	0.0000	miRNA	4400	30355071	100	2.27	9236	0.03	74.6955	1	4	0	
5	0.0000	ncRNA	4400	30355071	0	0.00	183696	0.61	0.0000	0	5	0	
5	0.9371	protein	4400	30355071	1738	39.50	13598041	44.80	0.8818	2	0	3	
5	0.0000	pseudogene	4400	30355071	0	0.00	225503	0.74	0.0000	1	4	0	
5	0.0000	pseudogenic_exon	4400	30355071	0	0.00	207487	0.68	0.0000	1	4	0	
5	0.0000	pseudogenic_transcript	4400	30355071	0	0.00	225503	0.74	0.0000	1	4	0	
5	0.7212	satellite	4400	30355071	119	2.70	1903803	6.27	0.4312	4	0	1	
5	0.0000	snoRNA	4400	30355071	0	0.00	2174	0.01	0.0000	0	5	0	
5	11.7129	tRNA	4400	30355071	0	0.00	15340	0.05	0.0000	0	0	5	*****
5	1.4191	three_prime_UTR	4400	30355071	146	3.32	1317598	4.34	0.7644	1	0	4	
5	0.7469	transposable_element	4400	30355071	800	18.18	5070445	16.70	1.0885	4	0	1	
5	1.2188	transposable_element_gene	4400	30355071	200	4.55	1698210	5.59	0.8125	2	0	3	
5	0.6268	transposon_fragment	4400	30355071	800	18.18	4941577	16.28	1.1169	5	0	0	*****
5	1.1508	open_chromatin_state_1	4400	30355071	564	12.82	3447036	11.36	1.1288	2	0	3	
5	2.2860	open_chromatin_state_2	4400	30355071	336	7.64	3093978	10.19	0.7492	0	0	5	*****
5	0.7319	open_chromatin_state_3	4400	30355071	500	11.36	3119650	10.28	1.1057	4	0	1	
5	0.8686	open_chromatin_state_4	4400	30355071	529	12.02	4765421	15.70	0.7658	2	0	3	
5	0.9370	open_chromatin_state_5	4400	30355071	881	20.02	4417519	14.55	1.3759	3	0	2	
5	0.8345	open_chromatin_state_6	4400	30355071	390	8.86	3306960	10.89	0.8136	1	2	2	
5	0.8139	open_chromatin_state_7	4400	30355071	500	11.36	3127450	10.30	1.1030	4	0	1	
5	1.1498	open_chromatin_state_8	4400	30355071	400	9.09	2400050	7.91	1.1498	2	2	1	
5	0.2577	open_chromatin_state_9	4400	30355071	300	6.82	2676900	8.82	0.7732	5	0	0	*****
6	1.0035	CDS	4400	30355071	1263	28.70	8875071	29.24	0.9818	2	0	4	
6	1.9693	DNAseI_hypersensitive_site	4400	30355071	679	15.43	3976647	13.10	1.1780	0	0	6	*****
6	1.9523	DNA_replication_origin	4400	30355071	0	0.00	1060390	3.49	0.0000	0	0	6	*****
6	1.1036	exon	4400	30355071	1956	44.45	12602927	41.52	1.0707	2	0	4	
6	1.5196	five_prime_UTR	4400	30355071	180	4.09	848947	2.80	1.4628	2	0	4	
6	0.9795	gene	4400	30355071	2737	62.20	16001032	52.71	1.1801	3	0	3	
6	0.9994	mRNA	4400	30355071	2937	66.75	17575488	57.90	1.1529	3	0	3	
6	0.0000	miRNA	4400	30355071	0	0.00	9336	0.03	0.0000	1	5	0	
6	0.0000	ncRNA	4400	30355071	0	0.00	183696	0.61	0.0000	0	6	0	
6	0.9371	protein	4400	30355071	2147	48.80	13597632	44.80	1.0893	3	0	3	
6	0.0000	pseudogene	4400	30355071	0	0.00	225503	0.74	0.0000	1	5	0	
6	0.0000	pseudogenic_exon	4400	30355071	0	0.00	207487	0.68	0.0000	1	5	0	
6	0.0000	pseudogenic_transcript	4400	30355071	0	0.00	225503	0.74	0.0000	1	5	0	
6	0.7212	satellite	4400	30355071	214	4.86	1903708	6.27	0.7755	5	0	1	
6	0.0000	snoRNA	4400	30355071	0	0.00	2174	0.01	0.0000	0	6	0	
6	11.7129	tRNA	4400	30355071	0	0.00	15340	0.05	0.0000	0	0	6	*****
6	1.4191	three_prime_UTR	4400	30355071	313	7.11	1317431	4.34	1.6391	2	0	4	
6	0.7469	transposable_element	4400	30355071	880	20.00	5070365	16.70	1.1974	5	0	1	
6	1.2188	transposable_element_gene	4400	30355071	200	4.55	1698210	5.59	0.8125	2	0	4	
6	0.6268	transposon_fragment	4400	30355071	780	17.73	4941597	16.28	1.0889	6	0	0	*****
6	1.1508	open_chromatin_state_1	4400	30355071	565	12.84	3447035	11.36	1.1308	2	0	4	
6	2.2860	open_chromatin_state_2	4400	30355071	565	12.84	3093749	10.19	1.2599	0	0	6	*****
6	0.7319	open_chromatin_state_3	4400	30355071	532	12.09	3119618	10.28	1.1765	5	0	1	
6	0.8686	open_chromatin_state_4	4400	30355071	417	9.48	4765533	15.70	0.6037	2	0	4	
6	0.9370	open_chromatin_state_5	4400	30355071	400	9.09	4418000	14.55	0.6246	3	0	3	
6	0.8345	open_chromatin_state_6	4400	30355071	753	17.11	3306597	10.89	1.5711	2	2	2	
6	0.8139	open_chromatin_state_7	4400	30355071	368	8.36	3127582	10.30	0.8117	4	0	2	
6	1.1498	open_chromatin_state_8	4400	30355071	300	6.82	2400150	7.91	0.8623	2	2	2	
6	0.2577	open_chromatin_state_9	4400	30355071	500	11.36	2676700	8.82	1.2887	6	0	0	*****
7	1.0035	CDS	4400	30355071	1619	36.80	8874715	29.24	1.2586	3	0	4	
7	1.9693	DNAseI_hypersensitive_site	4400	30355071	723	16.43	3976603	13.10	1.2543	0	0	7	*****
7	1.9523	DNA_replication_origin	4400	30355071	135	3.07	1060255	3.49	0.8784	0	0	7	*****
7	1.1036	exon	4400	30355071	1972	44.82	12602911	41.52	1.0795	2	0	5	
7	1.5196	five_prime_UTR	4400	30355071	48	1.09	849079	2.80	0.3900	2	0	5	
7	0.9795	gene	4400	30355071	2348	53.36	16001421	52.71	1.0123	4	0	3	
7	0.9994	mRNA	4400	30355071	2548	57.91	17575877	57.90	1.0001	4	0	3	
7	0.0000	miRNA	4400	30355071	0	0.00	9336	0.03	0.0000	1	6	0	
7	0.0000	ncRNA	4400	30355071	0	0.00	183696	0.61	0.0000	0	7	0	
7	0.9371	protein	4400	30355071	2195	49.89	13597584	44.80	1.1137	4	0	3	
7	0.0000	pseudogene	4400	30355071	0	0.00	225503	0.74	0.0000	1	6	0	
7	0.0000	pseudogenic_exon	4400	30355071	0	0.00	207487	0.68	0.0000	1	6	0	
7	0.0000	pseudogenic_transcript	4400	30355071	0	0.00	225503	0.74	0.0000	1	6	0	
7	0.7212	satellite	4400	30355071	310	7.05	1903612	6.27	1.1235	6	0	1	
7	0.0000	snoRNA	4400	30355071	0	0.00	2174	0.01	0.0000	0	7	0	
7	11.7129	tRNA	4400	30355071	0	0.00	15340	0.05	0.0000	0	0	7	*****
7	1.4191	three_prime_UTR	4400	30355071	105	2.39	1317639	4.34	0.5498	2	0	5	
7	0.7469	transposable_element	4400	30355071	700	15.91	5070545	16.70	0.9524	6	0	1	
7	1.2188	transposable_element_gene	4400	30355071	200	4.55	1698210	5.59	0.8125	2	0	5	
7	0.6268	transposon_fragment	4400	30355071	600	13.64	4941777	16.28	0.8376	7	0	0	*****
7	1.1508	open_chromatin_state_1	4400	30355071	450	10.23	3447150	11.36	0.9006	2	0	5	
7	2.2860	open_chromatin_state_2	4400	30355071	694	15.77	3093620	10.19	1.5476	0	0	7	*****
7	0.7319	open_chromatin_state_3	4400	30355071	381	8.66	3119769	10.28	0.8425	6	0	1	
7	0.8686	open_chromatin_state_4	4400	30355071	700	15.91	4765250	15.70	1.0134	3	0	4	
7	0.9370	open_chromatin_state_5	4400	30355071	300	6.82	4418100	14.55	0.4685	3	0	4	
7	0.8345	open_chromatin_state_6	4400	30355071	775	17.61	3306575	10.89	1.6170	3	2	2	
7	0.8139	open_chromatin_state_7	4400	30355071	300	6.82	3127650	10.30	0.6617	4	0	3	
7	1.1498	open_chromatin_state_8	4400	30355071	200	4.55	2400250	7.91	0.5748	2	2	3	
7	0.2577	open_chromatin_state_9	4400	30355071	600	13.64	2676600	8.82	1.5465	7	0	0	*****
8	1.0035	CDS	4400	30355071	1100	25.00	8875234	29.24	0.8550	3	0	5	
8	1.9693	DNAseI_hypersensitive_site	4400	30355071	482	10.95	3976844	13.10	0.8362	0	0	8	*****
8	1.9523	DNA_replication_origin	4400	30355071	300	6.82	1060090	3.49	1.9523	0	1	7	*****
8	1.1036	exon	4400	30355071	1794	40.77	12603089	41.52	0.9820	2	0	6	
8	1.5196	five_prime_UTR	4400	30355071	85	1.93	849042	2.80	0.6907	2	0	6	
8	0.9795	gene	4400	30355071	1763	40.07	16002006	52.72	0.7601	4	0	4	
8	0.9994	mRNA	4400	30355071	2263	51.43	17576162	57.90	0.8883	4	0	4	
8	0.0000	miRNA	4400	30355071	0	0.00	9336	0.03	0.0000	1	7	0	
8	0.0000	ncRNA	4400	30355071	0	0.00	183696	0.61	0.0000	0	8	0	
8	0.9371	protein	4400	30355071	1569	35.66	13598210	44.80	0.7960	4	0	4	
8	0.0000	pseudogene	4400	30355071	0	0.00	225503	0.74	0.0000	1	7	0	
8	0.0000	pseudogenic_exon	4400	30355071	0	0.00	207487	0.68	0.0000	1	7	0	
8	0.0000	pseudogenic_transcript	4400	30355071	0	0.00	225503	0.74	0.0000	1	7	0	
8	0.7212	satellite	4400	30355071	345	7.84	1903577	6.27	1.2503	7	0	1	
8	0.0000	snoRNA	4400	30355071	0	0.00	2174	0.01	0.0000	0	8	0	
8	11.7129	tRNA	4400	30355071	0	0.00	15340	0.05	0.0000	0	0	8	*****
8	1.4191	three_prime_UTR	4400	30355071	141	3.20	1317603	4.34	0.7383	2	0	6	
8	0.7469	transposable_element	4400	30355071	1328	30.18	5069917	16.70	1.8071	7	0	1	
8	1.2188	transposable_element_gene	4400	30355071	500	11.36	1697910	5.59	2.0316	3	0	5	
8	0.6268	transposon_fragment	4400	30355071	1328	30.18	4941049	16.28	1.8542	8	0	0	*****
8	1.1508	open_chromatin_state_1	4400	30355071	700	15.91	3446900	11.36	1.4010	3	0	5	
8	2.2860	open_chromatin_state_2	4400	30355071	100	2.27	3094214	10.19	0.2230	0	0	8	*****
8	0.7319	open_chromatin_state_3	4400	30355071	173	3.93	3119977	10.28	0.3825	6	0	2	
8	0.8686	open_chromatin_state_4	4400	30355071	682	15.50	4765268	15.70	0.9874	4	0	4	
8	0.9370	open_chromatin_state_5	4400	30355071	318	7.23	4418082	14.55	0.4966	3	0	5	
8	0.8345	open_chromatin_state_6	4400	30355071	227	5.16	3307123	10.89	0.4735	3	2	3	
8	0.8139	open_chromatin_state_7	4400	30355071	600	13.64	3127350	10.30	1.3236	5	0	3	
8	1.1498	open_chromatin_state_8	4400	30355071	900	20.45	2399550	7.90	2.5876	3	2	3	
8	0.2577	open_chromatin_state_9	4400	30355071	700	15.91	2676500	8.82	1.8043	8	0	0	*****
9	1.0035	CDS	4400	30355071	1365	31.02	8874969	29.24	1.0611	4	0	5	
9	1.9693	DNAseI_hypersensitive_site	4400	30355071	700	15.91	3976626	13.10	1.2144	0	0	9	*****
9	1.9523	DNA_replication_origin	4400	30355071	200	4.55	1060190	3.49	1.3014	0	1	8	*****
9	1.1036	exon	4400	30355071	2117	48.11	12602766	41.52	1.1589	3	0	6	
9	1.5196	five_prime_UTR	4400	30355071	161	3.66	848966	2.80	1.3083	2	0	7	
9	0.9795	gene	4400	30355071	2479	56.34	16001290	52.71	1.0688	5	0	4	
9	0.9994	mRNA	4400	30355071	2579	58.61	17575846	57.90	1.0123	5	0	4	
9	0.0000	miRNA	4400	30355071	0	0.00	9336	0.03	0.0000	1	8	0	
9	0.0000	ncRNA	4400	30355071	100	2.27	183596	0.60	3.7576	1	8	0	
9	0.9371	protein	4400	30355071	1827	41.52	13597952	44.80	0.9269	4	0	5	
9	0.0000	pseudogene	4400	30355071	0	0.00	225503	0.74	0.0000	1	8	0	
9	0.0000	pseudogenic_exon	4400	30355071	0	0.00	207487	0.68	0.0000	1	8	0	
9	0.0000	pseudogenic_transcript	4400	30355071	0	0.00	225503	0.74	0.0000	1	8	0	
9	0.7212	satellite	4400	30355071	154	3.50	1903768	6.27	0.5581	7	0	2	
9	0.0000	snoRNA	4400	30355071	0	0.00	2174	0.01	0.0000	0	9	0	
9	11.7129	tRNA	4400	30355071	0	0.00	15340	0.05	0.0000	0	0	9	*****
9	1.4191	three_prime_UTR	4400	30355071	291	6.61	1317453	4.34	1.5238	3	0	6	
9	0.7469	transposable_element	4400	30355071	1013	23.02	5070232	16.70	1.3784	8	0	1	
9	1.2188	transposable_element_gene	4400	30355071	200	4.55	1698210	5.59	0.8125	3	0	6	
9	0.6268	transposon_fragment	4400	30355071	813	18.48	4941564	16.28	1.1350	9	0	0	*****
9	1.1508	open_chromatin_state_1	4400	30355071	600	13.64	3447000	11.36	1.2008	4	0	5	
9	2.2860	open_chromatin_state_2	4400	30355071	600	13.64	3093714	10.19	1.3380	0	0	9	*****
9	0.7319	open_chromatin_state_3	4400	30355071	300	6.82	3119850	10.28	0.6634	6	0	3	
9	0.8686	open_chromatin_state_4	4400	30355071	423	9.61	4765527	15.70	0.6124	4	0	5	
