Run	Real_ratio	Feature	Breakpoint_region_bp	Non_breakpoint_region_bp	Feature_bp_inside	%Inside	Feature_bp_outside	%Outside	Shuffled_ratio	Above	Same	Below
0	1.2536	open_chromatin_state_1	8957	30350564	1275	14.23	3446325	11.36	1.2536	0	0	0	
0	2.0929	open_chromatin_state_2	8957	30350564	1910	21.32	3092404	10.19	2.0929	0	0	0	
0	1.1439	open_chromatin_state_3	8957	30350564	1053	11.76	3119097	10.28	1.1439	0	0	0	
0	0.9309	open_chromatin_state_4	8957	30350564	1309	14.61	4764641	15.70	0.9309	0	0	0	
0	0.6904	open_chromatin_state_5	8957	30350564	900	10.05	4417500	14.55	0.6904	0	0	0	
0	0.9582	open_chromatin_state_6	8957	30350564	935	10.44	3306415	10.89	0.9582	0	0	0	
0	0.7249	open_chromatin_state_7	8957	30350564	669	7.47	3127281	10.30	0.7249	0	0	0	
0	0.9969	open_chromatin_state_8	8957	30350564	706	7.88	2399744	7.91	0.9969	0	0	0	
0	0.1266	open_chromatin_state_9	8957	30350564	100	1.12	2677100	8.82	0.1266	0	0	0	
1	1.1372	CDS	9000	30350471	1998	22.20	8874336	29.24	0.7592	0	0	1	*****
1	1.4907	DNAseI_hypersensitive_site	9000	30350471	859	9.54	3976467	13.10	0.7285	0	0	1	*****
1	0.9589	DNA_replication_origin	9000	30350471	148	1.64	1060242	3.49	0.4707	0	0	1	
1	1.1628	exon	9000	30350471	3279	36.43	12601604	41.52	0.8775	0	0	1	*****
1	1.4412	five_prime_UTR	9000	30350471	445	4.94	848682	2.80	1.7682	1	0	0	
1	1.1497	gene	9000	30350471	4810	53.44	15998959	52.71	1.0139	0	0	1	*****
1	1.0995	mRNA	9000	30350471	5410	60.11	17573015	57.90	1.0382	0	0	1	*****
1	0.0000	miRNA	9000	30350471	0	0.00	9336	0.03	0.0000	0	1	0	
1	0.0000	ncRNA	9000	30350471	0	0.00	183696	0.61	0.0000	0	1	0	
1	1.0635	protein	9000	30350471	3775	41.94	13596004	44.80	0.9363	0	0	1	*****
1	0.0000	pseudogene	9000	30350471	100	1.11	225403	0.74	1.4961	1	0	0	
1	0.0000	pseudogenic_exon	9000	30350471	100	1.11	207387	0.68	1.6261	1	0	0	
1	0.0000	pseudogenic_transcript	9000	30350471	100	1.11	225403	0.74	1.4961	1	0	0	
1	0.7886	satellite	9000	30350471	408	4.53	1903514	6.27	0.7228	0	0	1	
1	0.0000	snoRNA	9000	30350471	0	0.00	2174	0.01	0.0000	0	1	0	
1	5.7529	tRNA	9000	30350471	0	0.00	15340	0.05	0.0000	0	0	1	*****
1	1.8473	three_prime_UTR	9000	30350471	479	5.32	1317265	4.34	1.2263	0	0	1	*****
1	0.5152	transposable_element	9000	30350471	1752	19.47	5069493	16.70	1.1654	1	0	0	*****
1	0.5986	transposable_element_gene	9000	30350471	600	6.67	1697810	5.59	1.1917	1	0	0	*****
1	0.4601	transposon_fragment	9000	30350471	1752	19.47	4940625	16.28	1.1958	1	0	0	*****
1	1.2536	open_chromatin_state_1	9000	30350471	1100	12.22	3446500	11.36	1.0763	0	0	1	*****
1	2.0929	open_chromatin_state_2	9000	30350471	261	2.90	3094053	10.19	0.2845	0	0	1	*****
1	1.1439	open_chromatin_state_3	9000	30350471	930	10.33	3119220	10.28	1.0054	0	0	1	*****
1	0.9309	open_chromatin_state_4	9000	30350471	1062	11.80	4764888	15.70	0.7516	0	0	1	
1	0.6904	open_chromatin_state_5	9000	30350471	1059	11.77	4417341	14.55	0.8085	1	0	0	*****
1	0.9582	open_chromatin_state_6	9000	30350471	1400	15.56	3305950	10.89	1.4281	1	0	0	*****
1	0.7249	open_chromatin_state_7	9000	30350471	1270	14.11	3126680	10.30	1.3698	1	0	0	*****
1	0.9969	open_chromatin_state_8	9000	30350471	618	6.87	2399832	7.91	0.8684	0	0	1	
1	0.1266	open_chromatin_state_9	9000	30350471	1300	14.44	2675900	8.82	1.6383	1	0	0	*****
2	1.1372	CDS	9000	30350471	2391	26.57	8873943	29.24	0.9086	0	0	2	*****
2	1.4907	DNAseI_hypersensitive_site	9000	30350471	995	11.06	3976331	13.10	0.8438	0	0	2	*****
2	0.9589	DNA_replication_origin	9000	30350471	500	5.56	1059890	3.49	1.5909	1	0	1	
2	1.1628	exon	9000	30350471	3521	39.12	12601362	41.52	0.9423	0	0	2	*****
2	1.4412	five_prime_UTR	9000	30350471	180	2.00	848947	2.80	0.7150	1	0	1	
2	1.1497	gene	9000	30350471	4354	48.38	15999415	52.72	0.9177	0	0	2	*****
2	1.0995	mRNA	9000	30350471	4754	52.82	17573671	57.90	0.9123	0	0	2	*****
2	0.0000	miRNA	9000	30350471	0	0.00	9336	0.03	0.0000	0	2	0	
2	0.0000	ncRNA	9000	30350471	7	0.08	183689	0.61	0.1285	1	1	0	
2	1.0635	protein	9000	30350471	3654	40.60	13596125	44.80	0.9063	0	0	2	*****
2	0.0000	pseudogene	9000	30350471	0	0.00	225503	0.74	0.0000	1	1	0	
2	0.0000	pseudogenic_exon	9000	30350471	0	0.00	207487	0.68	0.0000	1	1	0	
2	0.0000	pseudogenic_transcript	9000	30350471	0	0.00	225503	0.74	0.0000	1	1	0	
2	0.7886	satellite	9000	30350471	604	6.71	1903318	6.27	1.0702	1	0	1	
2	0.0000	snoRNA	9000	30350471	0	0.00	2174	0.01	0.0000	0	2	0	
2	5.7529	tRNA	9000	30350471	0	0.00	15340	0.05	0.0000	0	0	2	*****
2	1.8473	three_prime_UTR	9000	30350471	552	6.13	1317192	4.34	1.4132	0	0	2	*****
2	0.5152	transposable_element	9000	30350471	1640	18.22	5069605	16.70	1.0909	2	0	0	*****
2	0.5986	transposable_element_gene	9000	30350471	400	4.44	1698010	5.59	0.7944	2	0	0	*****
2	0.4601	transposon_fragment	9000	30350471	1640	18.22	4940737	16.28	1.1194	2	0	0	*****
2	1.2536	open_chromatin_state_1	9000	30350471	800	8.89	3446800	11.36	0.7827	0	0	2	*****
2	2.0929	open_chromatin_state_2	9000	30350471	649	7.21	3093665	10.19	0.7074	0	0	2	*****
2	1.1439	open_chromatin_state_3	9000	30350471	902	10.02	3119248	10.28	0.9752	0	0	2	*****
2	0.9309	open_chromatin_state_4	9000	30350471	1398	15.53	4764552	15.70	0.9895	1	0	1	
2	0.6904	open_chromatin_state_5	9000	30350471	1502	16.69	4416898	14.55	1.1468	2	0	0	*****
2	0.9582	open_chromatin_state_6	9000	30350471	868	9.64	3306482	10.89	0.8853	1	0	1	
2	0.7249	open_chromatin_state_7	9000	30350471	781	8.68	3127169	10.30	0.8422	2	0	0	*****
2	0.9969	open_chromatin_state_8	9000	30350471	906	10.07	2399544	7.91	1.2733	1	0	1	
2	0.1266	open_chromatin_state_9	9000	30350471	1194	13.27	2676006	8.82	1.5047	2	0	0	*****
3	1.1372	CDS	9000	30350471	2120	23.56	8874214	29.24	0.8056	0	0	3	*****
3	1.4907	DNAseI_hypersensitive_site	9000	30350471	1556	17.29	3975770	13.10	1.3198	0	0	3	*****
3	0.9589	DNA_replication_origin	9000	30350471	485	5.39	1059905	3.49	1.5431	2	0	1	
3	1.1628	exon	9000	30350471	3955	43.94	12600928	41.52	1.0584	0	0	3	*****
3	1.4412	five_prime_UTR	9000	30350471	519	5.77	848608	2.80	2.0624	2	0	1	
3	1.1497	gene	9000	30350471	4523	50.26	15999246	52.71	0.9533	0	0	3	*****
3	1.0995	mRNA	9000	30350471	5159	57.32	17573266	57.90	0.9900	0	0	3	*****
3	0.0000	miRNA	9000	30350471	0	0.00	9336	0.03	0.0000	0	3	0	
3	0.0000	ncRNA	9000	30350471	0	0.00	183696	0.61	0.0000	1	2	0	
3	1.0635	protein	9000	30350471	3136	34.84	13596643	44.80	0.7778	0	0	3	*****
3	0.0000	pseudogene	9000	30350471	0	0.00	225503	0.74	0.0000	1	2	0	
3	0.0000	pseudogenic_exon	9000	30350471	0	0.00	207487	0.68	0.0000	1	2	0	
3	0.0000	pseudogenic_transcript	9000	30350471	0	0.00	225503	0.74	0.0000	1	2	0	
3	0.7886	satellite	9000	30350471	526	5.84	1903396	6.27	0.9319	2	0	1	
3	0.0000	snoRNA	9000	30350471	0	0.00	2174	0.01	0.0000	0	3	0	
3	5.7529	tRNA	9000	30350471	0	0.00	15340	0.05	0.0000	0	0	3	*****
3	1.8473	three_prime_UTR	9000	30350471	705	7.83	1317039	4.34	1.8052	0	0	3	*****
3	0.5152	transposable_element	9000	30350471	1907	21.19	5069338	16.70	1.2686	3	0	0	*****
3	0.5986	transposable_element_gene	9000	30350471	636	7.07	1697774	5.59	1.2633	3	0	0	*****
3	0.4601	transposon_fragment	9000	30350471	1907	21.19	4940470	16.28	1.3017	3	0	0	*****
3	1.2536	open_chromatin_state_1	9000	30350471	1095	12.17	3446505	11.36	1.0714	0	0	3	*****
3	2.0929	open_chromatin_state_2	9000	30350471	862	9.58	3093452	10.19	0.9397	0	0	3	*****
3	1.1439	open_chromatin_state_3	9000	30350471	775	8.61	3119375	10.28	0.8378	0	0	3	*****
3	0.9309	open_chromatin_state_4	9000	30350471	1219	13.54	4764731	15.70	0.8628	1	0	2	
3	0.6904	open_chromatin_state_5	9000	30350471	849	9.43	4417551	14.56	0.6481	2	0	1	
3	0.9582	open_chromatin_state_6	9000	30350471	1200	13.33	3306150	10.89	1.2240	2	0	1	
3	0.7249	open_chromatin_state_7	9000	30350471	900	10.00	3127050	10.30	0.9706	3	0	0	*****
3	0.9969	open_chromatin_state_8	9000	30350471	500	5.56	2399950	7.91	0.7026	1	0	2	
3	0.1266	open_chromatin_state_9	9000	30350471	1600	17.78	2675600	8.82	2.0166	3	0	0	*****
4	1.1372	CDS	9000	30350471	1933	21.48	8874401	29.24	0.7345	0	0	4	*****
4	1.4907	DNAseI_hypersensitive_site	9000	30350471	2061	22.90	3975265	13.10	1.7484	1	0	3	
4	0.9589	DNA_replication_origin	9000	30350471	100	1.11	1060290	3.49	0.3181	2	0	2	
4	1.1628	exon	9000	30350471	4180	46.44	12600703	41.52	1.1187	0	0	4	*****
4	1.4412	five_prime_UTR	9000	30350471	878	9.76	848249	2.79	3.4906	3	0	1	
4	1.1497	gene	9000	30350471	4018	44.64	15999751	52.72	0.8469	0	0	4	*****
4	1.0995	mRNA	9000	30350471	5014	55.71	17573411	57.90	0.9622	0	0	4	*****
4	0.0000	miRNA	9000	30350471	0	0.00	9336	0.03	0.0000	0	4	0	
4	0.0000	ncRNA	9000	30350471	100	1.11	183596	0.60	1.8368	2	2	0	
4	1.0635	protein	9000	30350471	2667	29.63	13597112	44.80	0.6615	0	0	4	*****
4	0.0000	pseudogene	9000	30350471	82	0.91	225421	0.74	1.2267	2	2	0	
4	0.0000	pseudogenic_exon	9000	30350471	82	0.91	207405	0.68	1.3333	2	2	0	
4	0.0000	pseudogenic_transcript	9000	30350471	82	0.91	225421	0.74	1.2267	2	2	0	
4	0.7886	satellite	9000	30350471	621	6.90	1903301	6.27	1.1003	3	0	1	
4	0.0000	snoRNA	9000	30350471	0	0.00	2174	0.01	0.0000	0	4	0	
4	5.7529	tRNA	9000	30350471	0	0.00	15340	0.05	0.0000	0	0	4	*****
4	1.8473	three_prime_UTR	9000	30350471	417	4.63	1317327	4.34	1.0675	0	0	4	*****
4	0.5152	transposable_element	9000	30350471	1983	22.03	5069262	16.70	1.3192	4	0	0	*****
4	0.5986	transposable_element_gene	9000	30350471	1096	12.18	1697314	5.59	2.1776	4	0	0	*****
4	0.4601	transposon_fragment	9000	30350471	1983	22.03	4940394	16.28	1.3536	4	0	0	*****
4	1.2536	open_chromatin_state_1	9000	30350471	1568	17.42	3446032	11.35	1.5344	1	0	3	
4	2.0929	open_chromatin_state_2	9000	30350471	1000	11.11	3093314	10.19	1.0902	0	0	4	*****
4	1.1439	open_chromatin_state_3	9000	30350471	432	4.80	3119718	10.28	0.4670	0	0	4	*****
4	0.9309	open_chromatin_state_4	9000	30350471	1300	14.44	4764650	15.70	0.9201	1	0	3	
4	0.6904	open_chromatin_state_5	9000	30350471	700	7.78	4417700	14.56	0.5343	2	0	2	
4	0.9582	open_chromatin_state_6	9000	30350471	1259	13.99	3306091	10.89	1.2842	3	0	1	
4	0.7249	open_chromatin_state_7	9000	30350471	641	7.12	3127309	10.30	0.6912	3	0	1	
4	0.9969	open_chromatin_state_8	9000	30350471	700	7.78	2399750	7.91	0.9837	1	0	3	
4	0.1266	open_chromatin_state_9	9000	30350471	1400	15.56	2675800	8.82	1.7644	4	0	0	*****
5	1.1372	CDS	9000	30350471	2776	30.84	8873558	29.24	1.0550	0	0	5	*****
5	1.4907	DNAseI_hypersensitive_site	9000	30350471	1024	11.38	3976302	13.10	0.8684	1	0	4	
5	0.9589	DNA_replication_origin	9000	30350471	300	3.33	1060090	3.49	0.9543	2	0	3	
5	1.1628	exon	9000	30350471	3850	42.78	12601033	41.52	1.0303	0	0	5	*****
5	1.4412	five_prime_UTR	9000	30350471	146	1.62	848981	2.80	0.5799	3	0	2	
5	1.1497	gene	9000	30350471	4186	46.51	15999583	52.72	0.8823	0	0	5	*****
5	1.0995	mRNA	9000	30350471	4882	54.24	17573543	57.90	0.9368	0	0	5	*****
5	0.0000	miRNA	9000	30350471	0	0.00	9336	0.03	0.0000	0	5	0	
5	0.0000	ncRNA	9000	30350471	0	0.00	183696	0.61	0.0000	2	3	0	
5	1.0635	protein	9000	30350471	3636	40.40	13596143	44.80	0.9018	0	0	5	*****
5	0.0000	pseudogene	9000	30350471	0	0.00	225503	0.74	0.0000	2	3	0	
5	0.0000	pseudogenic_exon	9000	30350471	0	0.00	207487	0.68	0.0000	2	3	0	
5	0.0000	pseudogenic_transcript	9000	30350471	0	0.00	225503	0.74	0.0000	2	3	0	
5	0.7886	satellite	9000	30350471	534	5.93	1903388	6.27	0.9461	4	0	1	
5	0.0000	snoRNA	9000	30350471	0	0.00	2174	0.01	0.0000	0	5	0	
5	5.7529	tRNA	9000	30350471	0	0.00	15340	0.05	0.0000	0	0	5	*****
5	1.8473	three_prime_UTR	9000	30350471	304	3.38	1317440	4.34	0.7782	0	0	5	*****
5	0.5152	transposable_element	9000	30350471	1633	18.14	5069612	16.70	1.0863	5	0	0	*****
5	0.5986	transposable_element_gene	9000	30350471	696	7.73	1697714	5.59	1.3825	5	0	0	*****
5	0.4601	transposon_fragment	9000	30350471	1633	18.14	4940744	16.28	1.1146	5	0	0	*****
5	1.2536	open_chromatin_state_1	9000	30350471	1188	13.20	3446412	11.36	1.1624	1	0	4	
5	2.0929	open_chromatin_state_2	9000	30350471	890	9.89	3093424	10.19	0.9702	0	0	5	*****
5	1.1439	open_chromatin_state_3	9000	30350471	862	9.58	3119288	10.28	0.9319	0	0	5	*****
5	0.9309	open_chromatin_state_4	9000	30350471	1572	17.47	4764378	15.70	1.1127	2	0	3	
5	0.6904	open_chromatin_state_5	9000	30350471	1200	13.33	4417200	14.55	0.9161	3	0	2	
5	0.9582	open_chromatin_state_6	9000	30350471	848	9.42	3306502	10.89	0.8649	3	0	2	
5	0.7249	open_chromatin_state_7	9000	30350471	900	10.00	3127050	10.30	0.9706	4	0	1	
5	0.9969	open_chromatin_state_8	9000	30350471	640	7.11	2399810	7.91	0.8993	1	0	4	
5	0.1266	open_chromatin_state_9	9000	30350471	900	10.00	2676300	8.82	1.1340	5	0	0	*****
6	1.1372	CDS	9000	30350471	2766	30.73	8873568	29.24	1.0512	0	0	6	*****
6	1.4907	DNAseI_hypersensitive_site	9000	30350471	1157	12.86	3976169	13.10	0.9813	1	0	5	
6	0.9589	DNA_replication_origin	9000	30350471	200	2.22	1060190	3.49	0.6362	2	0	4	
6	1.1628	exon	9000	30350471	4288	47.64	12600595	41.52	1.1476	0	0	6	*****
6	1.4412	five_prime_UTR	9000	30350471	519	5.77	848608	2.80	2.0624	4	0	2	
6	1.1497	gene	9000	30350471	5183	57.59	15998586	52.71	1.0925	0	0	6	*****
6	1.0995	mRNA	9000	30350471	6083	67.59	17572342	57.90	1.1674	1	0	5	
6	0.0000	miRNA	9000	30350471	0	0.00	9336	0.03	0.0000	0	6	0	
6	0.0000	ncRNA	9000	30350471	0	0.00	183696	0.61	0.0000	2	4	0	
6	1.0635	protein	9000	30350471	4542	50.47	13595237	44.79	1.1266	1	0	5	
6	0.0000	pseudogene	9000	30350471	0	0.00	225503	0.74	0.0000	2	4	0	
6	0.0000	pseudogenic_exon	9000	30350471	0	0.00	207487	0.68	0.0000	2	4	0	
6	0.0000	pseudogenic_transcript	9000	30350471	0	0.00	225503	0.74	0.0000	2	4	0	
6	0.7886	satellite	9000	30350471	272	3.02	1903650	6.27	0.4818	4	0	2	
6	0.0000	snoRNA	9000	30350471	0	0.00	2174	0.01	0.0000	0	6	0	
6	5.7529	tRNA	9000	30350471	0	0.00	15340	0.05	0.0000	0	0	6	*****
6	1.8473	three_prime_UTR	9000	30350471	256	2.84	1317488	4.34	0.6553	0	0	6	*****
6	0.5152	transposable_element	9000	30350471	1652	18.36	5069593	16.70	1.0989	6	0	0	*****
6	0.5986	transposable_element_gene	9000	30350471	900	10.00	1697510	5.59	1.7879	6	0	0	*****
6	0.4601	transposon_fragment	9000	30350471	1652	18.36	4940725	16.28	1.1276	6	0	0	*****
6	1.2536	open_chromatin_state_1	9000	30350471	943	10.48	3446657	11.36	0.9226	1	0	5	
6	2.0929	open_chromatin_state_2	9000	30350471	722	8.02	3093592	10.19	0.7870	0	0	6	*****
6	1.1439	open_chromatin_state_3	9000	30350471	1035	11.50	3119115	10.28	1.1190	0	0	6	*****
6	0.9309	open_chromatin_state_4	9000	30350471	1009	11.21	4764941	15.70	0.7141	2	0	4	
6	0.6904	open_chromatin_state_5	9000	30350471	1400	15.56	4417000	14.55	1.0689	4	0	2	
6	0.9582	open_chromatin_state_6	9000	30350471	750	8.33	3306600	10.89	0.7649	3	0	3	
6	0.7249	open_chromatin_state_7	9000	30350471	1200	13.33	3126750	10.30	1.2942	5	0	1	
6	0.9969	open_chromatin_state_8	9000	30350471	741	8.23	2399709	7.91	1.0413	2	0	4	
6	0.1266	open_chromatin_state_9	9000	30350471	1200	13.33	2676000	8.82	1.5122	6	0	0	*****
7	1.1372	CDS	9000	30350471	2916	32.40	8873418	29.24	1.1082	0	0	7	*****
7	1.4907	DNAseI_hypersensitive_site	9000	30350471	868	9.64	3976458	13.10	0.7361	1	0	6	
7	0.9589	DNA_replication_origin	9000	30350471	445	4.94	1059945	3.49	1.4158	3	0	4	
7	1.1628	exon	9000	30350471	4294	47.71	12600589	41.52	1.1492	0	0	7	*****
7	1.4412	five_prime_UTR	9000	30350471	77	0.86	849050	2.80	0.3058	4	0	3	
7	1.1497	gene	9000	30350471	5349	59.43	15998420	52.71	1.1275	0	0	7	*****
7	1.0995	mRNA	9000	30350471	6049	67.21	17572376	57.90	1.1608	2	0	5	
7	0.0000	miRNA	9000	30350471	0	0.00	9336	0.03	0.0000	0	7	0	
7	0.0000	ncRNA	9000	30350471	0	0.00	183696	0.61	0.0000	2	5	0	
7	1.0635	protein	9000	30350471	4643	51.59	13595136	44.79	1.1517	2	0	5	
7	0.0000	pseudogene	9000	30350471	0	0.00	225503	0.74	0.0000	2	5	0	
7	0.0000	pseudogenic_exon	9000	30350471	0	0.00	207487	0.68	0.0000	2	5	0	
7	0.0000	pseudogenic_transcript	9000	30350471	0	0.00	225503	0.74	0.0000	2	5	0	
7	0.7886	satellite	9000	30350471	442	4.91	1903480	6.27	0.7831	4	0	3	
7	0.0000	snoRNA	9000	30350471	0	0.00	2174	0.01	0.0000	0	7	0	
7	5.7529	tRNA	9000	30350471	0	0.00	15340	0.05	0.0000	0	0	7	*****
7	1.8473	three_prime_UTR	9000	30350471	601	6.68	1317143	4.34	1.5387	0	0	7	*****
7	0.5152	transposable_element	9000	30350471	1500	16.67	5069745	16.70	0.9978	7	0	0	*****
7	0.5986	transposable_element_gene	9000	30350471	700	7.78	1697710	5.59	1.3905	7	0	0	*****
7	0.4601	transposon_fragment	9000	30350471	1500	16.67	4940877	16.28	1.0238	7	0	0	*****
7	1.2536	open_chromatin_state_1	9000	30350471	1114	12.38	3446486	11.36	1.0900	1	0	6	
7	2.0929	open_chromatin_state_2	9000	30350471	1207	13.41	3093107	10.19	1.3159	0	0	7	*****
7	1.1439	open_chromatin_state_3	9000	30350471	1192	13.24	3118958	10.28	1.2888	1	0	6	
7	0.9309	open_chromatin_state_4	9000	30350471	1019	11.32	4764931	15.70	0.7212	2	0	5	
7	0.6904	open_chromatin_state_5	9000	30350471	768	8.53	4417632	14.56	0.5863	4	0	3	
7	0.9582	open_chromatin_state_6	9000	30350471	1200	13.33	3306150	10.89	1.2240	4	0	3	
7	0.7249	open_chromatin_state_7	9000	30350471	900	10.00	3127050	10.30	0.9706	6	0	1	
7	0.9969	open_chromatin_state_8	9000	30350471	500	5.56	2399950	7.91	0.7026	2	0	5	
7	0.1266	open_chromatin_state_9	9000	30350471	1100	12.22	2676100	8.82	1.3862	7	0	0	*****
8	1.1372	CDS	9000	30350471	3117	34.63	8873217	29.24	1.1846	1	0	7	
8	1.4907	DNAseI_hypersensitive_site	9000	30350471	695	7.72	3976631	13.10	0.5894	1	0	7	
8	0.9589	DNA_replication_origin	9000	30350471	100	1.11	1060290	3.49	0.3181	3	0	5	
8	1.1628	exon	9000	30350471	3541	39.34	12601342	41.52	0.9476	0	0	8	*****
8	1.4412	five_prime_UTR	9000	30350471	107	1.19	849020	2.80	0.4250	4	0	4	
8	1.1497	gene	9000	30350471	4977	55.30	15998792	52.71	1.0491	0	0	8	*****
8	1.0995	mRNA	9000	30350471	5277	58.63	17573148	57.90	1.0127	2	0	6	
8	0.0000	miRNA	9000	30350471	0	0.00	9336	0.03	0.0000	0	8	0	
8	0.0000	ncRNA	9000	30350471	0	0.00	183696	0.61	0.0000	2	6	0	
8	1.0635	protein	9000	30350471	4753	52.81	13595026	44.79	1.1790	3	0	5	
8	0.0000	pseudogene	9000	30350471	0	0.00	225503	0.74	0.0000	2	6	0	
8	0.0000	pseudogenic_exon	9000	30350471	0	0.00	207487	0.68	0.0000	2	6	0	
8	0.0000	pseudogenic_transcript	9000	30350471	0	0.00	225503	0.74	0.0000	2	6	0	
8	0.7886	satellite	9000	30350471	687	7.63	1903235	6.27	1.2173	5	0	3	
8	0.0000	snoRNA	9000	30350471	0	0.00	2174	0.01	0.0000	0	8	0	
8	5.7529	tRNA	9000	30350471	0	0.00	15340	0.05	0.0000	0	0	8	*****
8	1.8473	three_prime_UTR	9000	30350471	32	0.36	1317712	4.34	0.0819	0	0	8	*****
8	0.5152	transposable_element	9000	30350471	1629	18.10	5069616	16.70	1.0836	8	0	0	*****
8	0.5986	transposable_element_gene	9000	30350471	300	3.33	1698110	5.60	0.5958	7	0	1	
8	0.4601	transposon_fragment	9000	30350471	1529	16.99	4940848	16.28	1.0436	8	0	0	*****
8	1.2536	open_chromatin_state_1	9000	30350471	1170	13.00	3446430	11.36	1.1448	1	0	7	
8	2.0929	open_chromatin_state_2	9000	30350471	800	8.89	3093514	10.19	0.8721	0	0	8	*****
8	1.1439	open_chromatin_state_3	9000	30350471	930	10.33	3119220	10.28	1.0054	1	0	7	
8	0.9309	open_chromatin_state_4	9000	30350471	1400	15.56	4764550	15.70	0.9909	3	0	5	
8	0.6904	open_chromatin_state_5	9000	30350471	1100	12.22	4417300	14.55	0.8398	5	0	3	
8	0.9582	open_chromatin_state_6	9000	30350471	595	6.61	3306755	10.90	0.6068	4	0	4	
8	0.7249	open_chromatin_state_7	9000	30350471	1305	14.50	3126645	10.30	1.4075	7	0	1	
8	0.9969	open_chromatin_state_8	9000	30350471	800	8.89	2399650	7.91	1.1243	3	0	5	
8	0.1266	open_chromatin_state_9	9000	30350471	900	10.00	2676300	8.82	1.1340	8	0	0	*****
9	1.1372	CDS	9000	30350471	2266	25.18	8874068	29.24	0.8611	1	0	8	
9	1.4907	DNAseI_hypersensitive_site	9000	30350471	1308	14.53	3976018	13.10	1.1094	1	0	8	
9	0.9589	DNA_replication_origin	9000	30350471	400	4.44	1059990	3.49	1.2726	4	0	5	
9	1.1628	exon	9000	30350471	3918	43.53	12600965	41.52	1.0485	0	0	9	*****
9	1.4412	five_prime_UTR	9000	30350471	230	2.56	848897	2.80	0.9137	4	0	5	
9	1.1497	gene	9000	30350471	4234	47.04	15999535	52.72	0.8924	0	0	9	*****
9	1.0995	mRNA	9000	30350471	5134	57.04	17573291	57.90	0.9852	2	0	7	
9	0.0000	miRNA	9000	30350471	0	0.00	9336	0.03	0.0000	0	9	0	
9	0.0000	ncRNA	9000	30350471	0	0.00	183696	0.61	0.0000	2	7	0	
9	1.0635	protein	9000	30350471	3466	38.51	13596313	44.80	0.8597	3	0	6	
9	0.0000	pseudogene	9000	30350471	200	2.22	225303	0.74	2.9935	3	6	0	
9	0.0000	pseudogenic_exon	9000	30350471	147	1.63	207340	0.68	2.3909	3	6	0	
9	0.0000	pseudogenic_transcript	9000	30350471	200	2.22	225303	0.74	2.9935	3	6	0	
9	0.7886	satellite	9000	30350471	533	5.92	1903389	6.27	0.9443	6	0	3	
9	0.0000	snoRNA	9000	30350471	0	0.00	2174	0.01	0.0000	0	9	0	
9	5.7529	tRNA	9000	30350471	0	0.00	15340	0.05	0.0000	0	0	9	*****
9	1.8473	three_prime_UTR	9000	30350471	583	6.48	1317161	4.34	1.4926	0	0	9	*****
9	0.5152	transposable_element	9000	30350471	2128	23.64	5069117	16.70	1.4157	9	0	0	*****
9	0.5986	transposable_element_gene	9000	30350471	900	10.00	1697510	5.59	1.7879	8	0	1	
9	0.4601	transposon_fragment	9000	30350471	2128	23.64	4940249	16.28	1.4526	9	0	0	*****
9	1.2536	open_chromatin_state_1	9000	30350471	571	6.34	3447029	11.36	0.5586	1	0	8	
