Run	Real_ratio	Feature	Breakpoint_region_bp	Non_breakpoint_region_bp	Feature_bp_inside	%Inside	Feature_bp_outside	%Outside	Shuffled_ratio	Above	Same	Below
4	0.9636	open_chromatin_state_1	145769	30213702	22647	15.54	3424953	11.34	1.3705	4	0	0	*****
4	1.3683	open_chromatin_state_2	145769	30213702	10654	7.31	3083660	10.21	0.7161	0	0	4	*****
4	1.4097	open_chromatin_state_3	145769	30213702	17640	12.10	3102510	10.27	1.1785	0	0	4	*****
4	1.0036	open_chromatin_state_4	145769	30213702	22136	15.19	4743814	15.70	0.9672	0	0	4	*****
4	1.5275	open_chromatin_state_5	145769	30213702	20635	14.16	4397765	14.56	0.9725	0	0	4	*****
4	0.6586	open_chromatin_state_6	145769	30213702	15478	10.62	3291872	10.90	0.9746	4	0	0	*****
4	0.6344	open_chromatin_state_7	145769	30213702	12207	8.37	3115743	10.31	0.8121	4	0	0	*****
4	0.5163	open_chromatin_state_8	145769	30213702	13208	9.06	2387242	7.90	1.1468	4	0	0	*****
4	0.5569	open_chromatin_state_9	145769	30213702	11164	7.66	2666036	8.82	0.8679	4	0	0	*****
5	1.1275	CDS	145908	30213563	52355	35.88	8823979	29.21	1.2286	2	0	3	
5	1.1502	DNAseI_hypersensitive_site	145908	30213563	16919	11.60	3960407	13.11	0.8846	2	0	3	
5	1.4082	DNA_replication_origin	145908	30213563	12562	8.61	1047828	3.47	2.4825	2	0	3	
5	1.0644	exon	145908	30213563	66113	45.31	12538770	41.50	1.0918	3	0	2	
5	1.2854	five_prime_UTR	145908	30213563	3750	2.57	845377	2.80	0.9186	0	0	5	*****
5	1.0977	gene	145908	30213563	89870	61.59	15913899	52.67	1.1694	2	0	3	
5	1.0606	mRNA	145908	30213563	94866	65.02	17483559	57.87	1.1236	3	0	2	
5	0.0000	miRNA	145908	30213563	117	0.08	9219	0.03	2.6280	2	3	0	
5	1.3376	ncRNA	145908	30213563	468	0.32	183228	0.61	0.5289	2	0	3	
5	1.0966	protein	145908	30213563	80623	55.26	13519156	44.75	1.2349	2	0	3	
5	0.0000	pseudogene	145908	30213563	403	0.28	225100	0.75	0.3707	4	1	0	
5	0.0000	pseudogenic_exon	145908	30213563	403	0.28	207084	0.69	0.4030	4	1	0	
5	0.0000	pseudogenic_transcript	145908	30213563	403	0.28	225100	0.75	0.3707	4	1	0	
5	0.8355	satellite	145908	30213563	5135	3.52	1898787	6.28	0.5600	3	0	2	
5	0.0000	snoRNA	145908	30213563	0	0.00	2174	0.01	0.0000	0	5	0	
5	0.0000	tRNA	145908	30213563	72	0.05	15268	0.05	0.9765	3	2	0	
5	1.2761	three_prime_UTR	145908	30213563	5275	3.62	1312469	4.34	0.8323	1	0	4	
5	0.5628	transposable_element	145908	30213563	17436	11.95	5053809	16.73	0.7144	4	0	1	
5	0.6347	transposable_element_gene	145908	30213563	5220	3.58	1693190	5.60	0.6384	3	0	2	
5	0.5776	transposon_fragment	145908	30213563	16994	11.65	4925383	16.30	0.7145	4	0	1	
5	0.9636	open_chromatin_state_1	145908	30213563	18320	12.56	3429280	11.35	1.1062	5	0	0	*****
5	1.3683	open_chromatin_state_2	145908	30213563	6025	4.13	3088289	10.22	0.4040	0	0	5	*****
5	1.4097	open_chromatin_state_3	145908	30213563	21224	14.55	3098926	10.26	1.4182	1	0	4	
5	1.0036	open_chromatin_state_4	145908	30213563	17431	11.95	4748519	15.72	0.7601	0	0	5	*****
5	1.5275	open_chromatin_state_5	145908	30213563	30493	20.90	4387907	14.52	1.4390	0	0	5	*****
5	0.6586	open_chromatin_state_6	145908	30213563	7700	5.28	3299650	10.92	0.4832	4	0	1	
5	0.6344	open_chromatin_state_7	145908	30213563	27015	18.52	3100935	10.26	1.8040	5	0	0	*****
5	0.5163	open_chromatin_state_8	145908	30213563	2850	1.95	2397600	7.94	0.2461	4	0	1	
5	0.5569	open_chromatin_state_9	145908	30213563	14850	10.18	2662350	8.81	1.1550	5	0	0	*****
6	1.1275	CDS	150000	30209471	38735	25.82	8837599	29.25	0.8827	2	0	4	
6	1.1502	DNAseI_hypersensitive_site	150000	30209471	15624	10.42	3961702	13.11	0.7943	2	0	4	
6	1.4082	DNA_replication_origin	150000	30209471	557	0.37	1059833	3.51	0.1058	2	0	4	
6	1.0644	exon	150000	30209471	61261	40.84	12543622	41.52	0.9836	3	0	3	
6	1.2854	five_prime_UTR	150000	30209471	3807	2.54	845320	2.80	0.9070	0	0	6	*****
6	1.0977	gene	150000	30209471	70597	47.06	15933172	52.74	0.8924	2	0	4	
6	1.0606	mRNA	150000	30209471	84051	56.03	17494374	57.91	0.9676	3	0	3	
6	0.0000	miRNA	150000	30209471	0	0.00	9336	0.03	0.0000	2	4	0	
6	1.3376	ncRNA	150000	30209471	0	0.00	183696	0.61	0.0000	2	0	4	
6	1.0966	protein	150000	30209471	61258	40.84	13538521	44.82	0.9113	2	0	4	
6	0.0000	pseudogene	150000	30209471	317	0.21	225186	0.75	0.2835	5	1	0	
6	0.0000	pseudogenic_exon	150000	30209471	161	0.11	207326	0.69	0.1564	5	1	0	
6	0.0000	pseudogenic_transcript	150000	30209471	317	0.21	225186	0.75	0.2835	5	1	0	
6	0.8355	satellite	150000	30209471	23042	15.36	1880880	6.23	2.4672	4	0	2	
6	0.0000	snoRNA	150000	30209471	0	0.00	2174	0.01	0.0000	0	6	0	
6	0.0000	tRNA	150000	30209471	72	0.05	15268	0.05	0.9497	4	2	0	
6	1.2761	three_prime_UTR	150000	30209471	5508	3.67	1312236	4.34	0.8453	1	0	5	
6	0.5628	transposable_element	150000	30209471	41180	27.45	5030065	16.65	1.6488	5	0	1	
6	0.6347	transposable_element_gene	150000	30209471	13526	9.02	1684884	5.58	1.6168	4	0	2	
6	0.5776	transposon_fragment	150000	30209471	39910	26.61	4902467	16.23	1.6395	5	0	1	
6	0.9636	open_chromatin_state_1	150000	30209471	17601	11.73	3429999	11.35	1.0335	6	0	0	*****
6	1.3683	open_chromatin_state_2	150000	30209471	14173	9.45	3080141	10.20	0.9267	0	0	6	*****
6	1.4097	open_chromatin_state_3	150000	30209471	19313	12.88	3100837	10.26	1.2544	1	0	5	
6	1.0036	open_chromatin_state_4	150000	30209471	11611	7.74	4754339	15.74	0.4918	0	0	6	*****
6	1.5275	open_chromatin_state_5	150000	30209471	8858	5.91	4409542	14.60	0.4046	0	0	6	*****
6	0.6586	open_chromatin_state_6	150000	30209471	5001	3.33	3302349	10.93	0.3050	4	0	2	
6	0.6344	open_chromatin_state_7	150000	30209471	15484	10.32	3112466	10.30	1.0019	6	0	0	*****
6	0.5163	open_chromatin_state_8	150000	30209471	22199	14.80	2378251	7.87	1.8799	5	0	1	
6	0.5569	open_chromatin_state_9	150000	30209471	35760	23.84	2641440	8.74	2.7265	6	0	0	*****
7	1.1275	CDS	148232	30211239	34168	23.05	8842166	29.27	0.7876	2	0	5	
7	1.1502	DNAseI_hypersensitive_site	148232	30211239	17417	11.75	3959909	13.11	0.8964	2	0	5	
7	1.4082	DNA_replication_origin	148232	30211239	2951	1.99	1057439	3.50	0.5688	2	0	5	
7	1.0644	exon	148232	30211239	56417	38.06	12548466	41.54	0.9163	3	0	4	
7	1.2854	five_prime_UTR	148232	30211239	4213	2.84	844914	2.80	1.0163	0	0	7	*****
7	1.0977	gene	148232	30211239	68922	46.50	15934847	52.74	0.8815	2	0	5	
7	1.0606	mRNA	148232	30211239	83381	56.25	17495044	57.91	0.9714	3	0	4	
7	0.0000	miRNA	148232	30211239	0	0.00	9336	0.03	0.0000	2	5	0	
7	1.3376	ncRNA	148232	30211239	0	0.00	183696	0.61	0.0000	2	0	5	
7	1.0966	protein	148232	30211239	58065	39.17	13541714	44.82	0.8739	2	0	5	
7	0.0000	pseudogene	148232	30211239	0	0.00	225503	0.75	0.0000	5	2	0	
7	0.0000	pseudogenic_exon	148232	30211239	0	0.00	207487	0.69	0.0000	5	2	0	
7	0.0000	pseudogenic_transcript	148232	30211239	0	0.00	225503	0.75	0.0000	5	2	0	
7	0.8355	satellite	148232	30211239	14210	9.59	1889712	6.25	1.5326	5	0	2	
7	0.0000	snoRNA	148232	30211239	0	0.00	2174	0.01	0.0000	0	7	0	
7	0.0000	tRNA	148232	30211239	72	0.05	15268	0.05	0.9611	5	2	0	
7	1.2761	three_prime_UTR	148232	30211239	4790	3.23	1312954	4.35	0.7436	1	0	6	
7	0.5628	transposable_element	148232	30211239	33107	22.33	5038138	16.68	1.3393	6	0	1	
7	0.6347	transposable_element_gene	148232	30211239	14531	9.80	1683879	5.57	1.7588	5	0	2	
7	0.5776	transposon_fragment	148232	30211239	32910	22.20	4909467	16.25	1.3662	6	0	1	
7	0.9636	open_chromatin_state_1	148232	30211239	13860	9.35	3433740	11.37	0.8227	6	0	1	
7	1.3683	open_chromatin_state_2	148232	30211239	9815	6.62	3084499	10.21	0.6485	0	0	7	*****
7	1.4097	open_chromatin_state_3	148232	30211239	15872	10.71	3104278	10.28	1.0421	1	0	6	
7	1.0036	open_chromatin_state_4	148232	30211239	18498	12.48	4747452	15.71	0.7941	0	0	7	*****
7	1.5275	open_chromatin_state_5	148232	30211239	24437	16.49	4393963	14.54	1.1335	0	0	7	*****
7	0.6586	open_chromatin_state_6	148232	30211239	9814	6.62	3297536	10.91	0.6066	4	0	3	
7	0.6344	open_chromatin_state_7	148232	30211239	17099	11.54	3110851	10.30	1.1203	7	0	0	*****
7	0.5163	open_chromatin_state_8	148232	30211239	16087	10.85	2384363	7.89	1.3751	6	0	1	
7	0.5569	open_chromatin_state_9	148232	30211239	22750	15.35	2654450	8.79	1.7468	7	0	0	*****
8	1.1275	CDS	147356	30212115	45106	30.61	8831228	29.23	1.0472	2	0	6	
8	1.1502	DNAseI_hypersensitive_site	147356	30212115	28059	19.04	3949267	13.07	1.4567	3	0	5	
8	1.4082	DNA_replication_origin	147356	30212115	889	0.60	1059501	3.51	0.1720	2	0	6	
8	1.0644	exon	147356	30212115	66615	45.21	12538268	41.50	1.0893	4	0	4	
8	1.2854	five_prime_UTR	147356	30212115	4770	3.24	844357	2.79	1.1583	0	0	8	*****
8	1.0977	gene	147356	30212115	85715	58.17	15918054	52.69	1.1040	3	0	5	
8	1.0606	mRNA	147356	30212115	92805	62.98	17485620	57.88	1.0882	4	0	4	
8	0.0000	miRNA	147356	30212115	0	0.00	9336	0.03	0.0000	2	6	0	
8	1.3376	ncRNA	147356	30212115	279	0.19	183417	0.61	0.3119	2	0	6	
8	1.0966	protein	147356	30212115	69413	47.11	13530366	44.78	1.0518	2	0	6	
8	0.0000	pseudogene	147356	30212115	2074	1.41	223429	0.74	1.9032	6	2	0	
8	0.0000	pseudogenic_exon	147356	30212115	939	0.64	206548	0.68	0.9321	6	2	0	
8	0.0000	pseudogenic_transcript	147356	30212115	2074	1.41	223429	0.74	1.9032	6	2	0	
8	0.8355	satellite	147356	30212115	8709	5.91	1895213	6.27	0.9422	6	0	2	
8	0.0000	snoRNA	147356	30212115	0	0.00	2174	0.01	0.0000	0	8	0	
8	0.0000	tRNA	147356	30212115	0	0.00	15340	0.05	0.0000	5	3	0	
8	1.2761	three_prime_UTR	147356	30212115	8027	5.45	1309717	4.34	1.2566	1	0	7	
8	0.5628	transposable_element	147356	30212115	20775	14.10	5050470	16.72	0.8434	7	0	1	
8	0.6347	transposable_element_gene	147356	30212115	9884	6.71	1688526	5.59	1.2002	6	0	2	
8	0.5776	transposon_fragment	147356	30212115	19878	13.49	4922499	16.29	0.8279	7	0	1	
8	0.9636	open_chromatin_state_1	147356	30212115	19753	13.40	3427847	11.35	1.1815	7	0	1	
8	1.3683	open_chromatin_state_2	147356	30212115	16336	11.09	3077978	10.19	1.0882	0	0	8	*****
8	1.4097	open_chromatin_state_3	147356	30212115	16023	10.87	3104127	10.27	1.0583	1	0	7	
8	1.0036	open_chromatin_state_4	147356	30212115	21948	14.89	4744002	15.70	0.9486	0	0	8	*****
8	1.5275	open_chromatin_state_5	147356	30212115	14673	9.96	4403727	14.58	0.6831	0	0	8	*****
8	0.6586	open_chromatin_state_6	147356	30212115	21693	14.72	3285657	10.88	1.3537	5	0	3	
8	0.6344	open_chromatin_state_7	147356	30212115	13490	9.15	3114460	10.31	0.8881	8	0	0	*****
8	0.5163	open_chromatin_state_8	147356	30212115	10985	7.45	2389465	7.91	0.9426	7	0	1	
8	0.5569	open_chromatin_state_9	147356	30212115	12455	8.45	2664745	8.82	0.9583	8	0	0	*****
9	1.1275	CDS	150000	30209471	35670	23.78	8840664	29.26	0.8126	2	0	7	
9	1.1502	DNAseI_hypersensitive_site	150000	30209471	18698	12.47	3958628	13.10	0.9513	3	0	6	
9	1.4082	DNA_replication_origin	150000	30209471	1773	1.18	1058617	3.50	0.3373	2	0	7	
9	1.0644	exon	150000	30209471	63837	42.56	12541046	41.51	1.0252	4	0	5	
9	1.2854	five_prime_UTR	150000	30209471	3292	2.19	845835	2.80	0.7838	0	0	9	*****
9	1.0977	gene	150000	30209471	65923	43.95	15937846	52.76	0.8330	3	0	6	
9	1.0606	mRNA	150000	30209471	85995	57.33	17492430	57.90	0.9901	4	0	5	
9	0.0000	miRNA	150000	30209471	0	0.00	9336	0.03	0.0000	2	7	0	
9	1.3376	ncRNA	150000	30209471	0	0.00	183696	0.61	0.0000	2	0	7	
9	1.0966	protein	150000	30209471	55210	36.81	13544569	44.84	0.8209	2	0	7	
9	0.0000	pseudogene	150000	30209471	1440	0.96	224063	0.74	1.2943	7	2	0	
9	0.0000	pseudogenic_exon	150000	30209471	1440	0.96	206047	0.68	1.4075	7	2	0	
9	0.0000	pseudogenic_transcript	150000	30209471	1440	0.96	224063	0.74	1.2943	7	2	0	
9	0.8355	satellite	150000	30209471	7536	5.02	1896386	6.28	0.8003	6	0	3	
9	0.0000	snoRNA	150000	30209471	0	0.00	2174	0.01	0.0000	0	9	0	
9	0.0000	tRNA	150000	30209471	73	0.05	15267	0.05	0.9630	6	3	0	
9	1.2761	three_prime_UTR	150000	30209471	5361	3.57	1312383	4.34	0.8227	1	0	8	
9	0.5628	transposable_element	150000	30209471	37397	24.93	5033848	16.66	1.4962	8	0	1	
9	0.6347	transposable_element_gene	150000	30209471	20145	13.43	1678265	5.56	2.4175	7	0	2	
9	0.5776	transposon_fragment	150000	30209471	37015	24.68	4905362	16.24	1.5197	8	0	1	
