Run	Real_ratio	Feature	Breakpoint_region_bp	Non_breakpoint_region_bp	Feature_bp_inside	%Inside	Feature_bp_outside	%Outside	Shuffled_ratio	Above	Same	Below
7	0.0000	pseudogenic_exon	22000	30337471	223	1.01	207264	0.68	1.4837	3	4	0	
7	0.0000	pseudogenic_transcript	22000	30337471	223	1.01	225280	0.74	1.3650	3	4	0	
7	0.8668	satellite	22000	30337471	1900	8.64	1902022	6.27	1.3775	5	0	2	
7	0.0000	snoRNA	22000	30337471	0	0.00	2174	0.01	0.0000	0	7	0	
7	6.5029	tRNA	22000	30337471	0	0.00	15340	0.05	0.0000	0	0	7	*****
7	1.4142	three_prime_UTR	22000	30337471	1133	5.15	1316611	4.34	1.1867	1	0	6	
7	0.7588	transposable_element	22000	30337471	4945	22.48	5066300	16.70	1.3460	7	0	0	*****
7	1.2190	transposable_element_gene	22000	30337471	2272	10.33	1696138	5.59	1.8472	6	0	1	
7	0.6669	transposon_fragment	22000	30337471	4493	20.42	4937884	16.28	1.2547	7	0	0	*****
7	1.1461	open_chromatin_state_1	22000	30337471	2400	10.91	3445200	11.36	0.9606	0	0	7	*****
7	2.0830	open_chromatin_state_2	22000	30337471	695	3.16	3093619	10.20	0.3098	0	0	7	*****
7	0.8601	open_chromatin_state_3	22000	30337471	1638	7.45	3118512	10.28	0.7243	5	0	2	
7	1.0696	open_chromatin_state_4	22000	30337471	3578	16.26	4762372	15.70	1.0360	1	0	6	
7	0.8413	open_chromatin_state_5	22000	30337471	2066	9.39	4416334	14.56	0.6451	1	0	6	
7	0.8344	open_chromatin_state_6	22000	30337471	1761	8.00	3305589	10.90	0.7346	5	0	2	
7	0.7803	open_chromatin_state_7	22000	30337471	4399	20.00	3123551	10.30	1.9421	5	0	2	
7	1.0308	open_chromatin_state_8	22000	30337471	1963	8.92	2398487	7.91	1.1286	2	0	5	
7	0.2962	open_chromatin_state_9	22000	30337471	3500	15.91	2673700	8.81	1.8051	7	0	0	*****
8	0.9572	CDS	22000	30337471	7272	33.05	8869062	29.23	1.1307	5	0	3	
8	1.7201	DNAseI_hypersensitive_site	22000	30337471	2538	11.54	3974788	13.10	0.8805	0	0	8	*****
8	1.8882	DNA_replication_origin	22000	30337471	1000	4.55	1059390	3.49	1.3017	0	0	8	*****
8	0.9926	exon	22000	30337471	9527	43.30	12595356	41.52	1.0430	5	0	3	
8	0.9068	five_prime_UTR	22000	30337471	448	2.04	848679	2.80	0.7279	1	0	7	
8	0.9880	gene	22000	30337471	12571	57.14	15991198	52.71	1.0840	5	0	3	
8	1.0116	mRNA	22000	30337471	13665	62.11	17564760	57.90	1.0728	5	0	3	
8	0.0000	miRNA	22000	30337471	0	0.00	9336	0.03	0.0000	0	8	0	
8	0.0000	ncRNA	22000	30337471	0	0.00	183696	0.61	0.0000	5	3	0	
8	1.0081	protein	22000	30337471	10840	49.27	13588939	44.79	1.1000	3	0	5	
8	0.0000	pseudogene	22000	30337471	440	2.00	225063	0.74	2.6959	4	4	0	
8	0.0000	pseudogenic_exon	22000	30337471	440	2.00	207047	0.68	2.9305	4	4	0	
8	0.0000	pseudogenic_transcript	22000	30337471	440	2.00	225063	0.74	2.6959	4	4	0	
8	0.8668	satellite	22000	30337471	1153	5.24	1902769	6.27	0.8356	5	0	3	
8	0.0000	snoRNA	22000	30337471	0	0.00	2174	0.01	0.0000	0	8	0	
8	6.5029	tRNA	22000	30337471	0	0.00	15340	0.05	0.0000	0	0	8	*****
8	1.4142	three_prime_UTR	22000	30337471	713	3.24	1317031	4.34	0.7465	1	0	7	
8	0.7588	transposable_element	22000	30337471	4102	18.65	5067143	16.70	1.1163	8	0	0	*****
8	1.2190	transposable_element_gene	22000	30337471	1094	4.97	1697316	5.59	0.8888	6	0	2	
8	0.6669	transposon_fragment	22000	30337471	3549	16.13	4938828	16.28	0.9909	8	0	0	*****
8	1.1461	open_chromatin_state_1	22000	30337471	2268	10.31	3445332	11.36	0.9078	0	0	8	*****
8	2.0830	open_chromatin_state_2	22000	30337471	608	2.76	3093706	10.20	0.2710	0	0	8	*****
8	0.8601	open_chromatin_state_3	22000	30337471	3494	15.88	3116656	10.27	1.5459	6	0	2	
8	1.0696	open_chromatin_state_4	22000	30337471	2067	9.40	4763883	15.70	0.5983	1	0	7	
8	0.8413	open_chromatin_state_5	22000	30337471	3651	16.60	4414749	14.55	1.1404	2	0	6	
8	0.8344	open_chromatin_state_6	22000	30337471	1810	8.23	3305540	10.90	0.7551	5	0	3	
8	0.7803	open_chromatin_state_7	22000	30337471	3137	14.26	3124813	10.30	1.3844	6	0	2	
8	1.0308	open_chromatin_state_8	22000	30337471	2504	11.38	2397946	7.90	1.4400	3	0	5	
8	0.2962	open_chromatin_state_9	22000	30337471	2461	11.19	2674739	8.82	1.2688	8	0	0	*****
9	0.9572	CDS	22000	30337471	6545	29.75	8869789	29.24	1.0175	6	0	3	
9	1.7201	DNAseI_hypersensitive_site	22000	30337471	3933	17.88	3973393	13.10	1.3650	0	0	9	*****
9	1.8882	DNA_replication_origin	22000	30337471	1000	4.55	1059390	3.49	1.3017	0	0	9	*****
9	0.9926	exon	22000	30337471	9515	43.25	12595368	41.52	1.0417	6	0	3	
9	0.9068	five_prime_UTR	22000	30337471	124	0.56	849003	2.80	0.2014	1	0	8	
9	0.9880	gene	22000	30337471	10924	49.65	15992845	52.72	0.9419	5	0	4	
9	1.0116	mRNA	22000	30337471	13278	60.35	17565147	57.90	1.0424	6	0	3	
9	0.0000	miRNA	22000	30337471	0	0.00	9336	0.03	0.0000	0	9	0	
9	0.0000	ncRNA	22000	30337471	0	0.00	183696	0.61	0.0000	5	4	0	
9	1.0081	protein	22000	30337471	9926	45.12	13589853	44.80	1.0072	3	0	6	
9	0.0000	pseudogene	22000	30337471	689	3.13	224814	0.74	4.2262	5	4	0	
9	0.0000	pseudogenic_exon	22000	30337471	689	3.13	206798	0.68	4.5944	5	4	0	
9	0.0000	pseudogenic_transcript	22000	30337471	689	3.13	224814	0.74	4.2262	5	4	0	
9	0.8668	satellite	22000	30337471	893	4.06	1903029	6.27	0.6471	5	0	4	
9	0.0000	snoRNA	22000	30337471	0	0.00	2174	0.01	0.0000	0	9	0	
9	6.5029	tRNA	22000	30337471	0	0.00	15340	0.05	0.0000	0	0	9	*****
9	1.4142	three_prime_UTR	22000	30337471	874	3.97	1316870	4.34	0.9152	1	0	8	
9	0.7588	transposable_element	22000	30337471	4371	19.87	5066874	16.70	1.1896	9	0	0	*****
9	1.2190	transposable_element_gene	22000	30337471	2354	10.70	1696056	5.59	1.9139	7	0	2	
9	0.6669	transposon_fragment	22000	30337471	4332	19.69	4938045	16.28	1.2097	9	0	0	*****
