Run	Real_ratio	Bp	Feature	Breakpoint_region_bp	Non_breakpoint_region_bp	Feature_bp_inside	%Inside	Feature_bp_outside	%Outside	Shuffled_ratio	Above	Same	Below
1	0.9598	5000	open_chromatin_state_7	230000	30170252	25195	10.95	3105305	10.29	1.0643	1	0	0	*****
1	0.8101	5000	open_chromatin_state_8	230000	30170252	18749	8.15	2381701	7.89	1.0326	1	0	0	*****
1	0.3437	5000	open_chromatin_state_9	230000	30170252	9621	4.18	2667579	8.84	0.4731	1	0	0	*****
1	0.0000	5000	pseudogene	230000	30170252	3721	1.62	221782	0.74	2.2008	1	0	0	
1	0.7351	5000	satellite	230000	30170252	12180	5.30	1893399	6.28	0.8438	1	0	0	*****
1	0.6469	5000	transposable_element	230000	30170252	33217	14.44	5039113	16.70	0.8647	1	0	0	*****
2	2.0999	5000	DNA_replication_origin	220724	30179528	9236	4.18	1051154	3.48	1.2014	1	0	1	
2	1.0192	5000	DNAseI_hypersensitive_site	220724	30179528	26698	12.10	3956104	13.11	0.9227	1	0	1	
2	1.0986	5000	gene	220724	30179528	121196	54.91	15903261	52.70	1.0420	0	0	2	*****
2	0.9511	5000	open_chromatin_state_1	220724	30179528	23307	10.56	3431193	11.37	0.9288	1	0	1	
2	1.6352	5000	open_chromatin_state_2	220724	30179528	22895	10.37	3077755	10.20	1.0171	0	0	2	*****
2	1.0817	5000	open_chromatin_state_3	220724	30179528	17790	8.06	3105060	10.29	0.7834	0	0	2	*****
2	1.0706	5000	open_chromatin_state_4	220724	30179528	30323	13.74	4748077	15.73	0.8732	1	0	1	
2	1.0293	5000	open_chromatin_state_5	220724	30179528	30929	14.01	4391521	14.55	0.9630	1	0	1	
2	0.9500	5000	open_chromatin_state_6	220724	30179528	26481	12.00	3285289	10.89	1.1021	2	0	0	*****
2	0.9598	5000	open_chromatin_state_7	220724	30179528	27925	12.65	3102575	10.28	1.2306	2	0	0	*****
2	0.8101	5000	open_chromatin_state_8	220724	30179528	19369	8.78	2381081	7.89	1.1122	2	0	0	*****
2	0.3437	5000	open_chromatin_state_9	220724	30179528	21705	9.83	2655495	8.80	1.1176	2	0	0	*****
2	0.0000	5000	pseudogene	220724	30179528	1694	0.77	223809	0.74	1.0349	2	0	0	
2	0.7351	5000	satellite	220724	30179528	12953	5.87	1892626	6.27	0.9358	2	0	0	*****
2	0.6469	5000	transposable_element	220724	30179528	34849	15.79	5037481	16.69	0.9459	2	0	0	*****
3	2.0999	5000	DNA_replication_origin	227657	30172595	9634	4.23	1050756	3.48	1.2152	1	0	2	
3	1.0192	5000	DNAseI_hypersensitive_site	227657	30172595	28698	12.61	3954104	13.10	0.9619	1	0	2	
3	1.0986	5000	gene	227657	30172595	103982	45.67	15920475	52.76	0.8656	0	0	3	*****
3	0.9511	5000	open_chromatin_state_1	227657	30172595	25616	11.25	3428884	11.36	0.9901	2	0	1	
3	1.6352	5000	open_chromatin_state_2	227657	30172595	30633	13.46	3070017	10.17	1.3225	0	0	3	*****
3	1.0817	5000	open_chromatin_state_3	227657	30172595	20367	8.95	3102483	10.28	0.8701	0	0	3	*****
3	1.0706	5000	open_chromatin_state_4	227657	30172595	28381	12.47	4750019	15.74	0.7919	1	0	2	
3	1.0293	5000	open_chromatin_state_5	227657	30172595	36187	15.90	4386263	14.54	1.0934	2	0	1	
3	0.9500	5000	open_chromatin_state_6	227657	30172595	17008	7.47	3294762	10.92	0.6842	2	0	1	
3	0.9598	5000	open_chromatin_state_7	227657	30172595	16097	7.07	3114403	10.32	0.6850	2	0	1	
3	0.8101	5000	open_chromatin_state_8	227657	30172595	30070	13.21	2370380	7.86	1.6813	3	0	0	*****
3	0.3437	5000	open_chromatin_state_9	227657	30172595	23298	10.23	2653902	8.80	1.1635	3	0	0	*****
3	0.0000	5000	pseudogene	227657	30172595	5133	2.25	220370	0.73	3.0871	3	0	0	
3	0.7351	5000	satellite	227657	30172595	20115	8.84	1885464	6.25	1.4139	3	0	0	*****
3	0.6469	5000	transposable_element	227657	30172595	35392	15.55	5036938	16.69	0.9313	3	0	0	*****
4	2.0999	5000	DNA_replication_origin	230000	30170252	8508	3.70	1051882	3.49	1.0610	1	0	3	
4	1.0192	5000	DNAseI_hypersensitive_site	230000	30170252	44578	19.38	3938224	13.05	1.4848	2	0	2	
4	1.0986	5000	gene	230000	30170252	125019	54.36	15899438	52.70	1.0314	0	0	4	*****
4	0.9511	5000	open_chromatin_state_1	230000	30170252	34343	14.93	3420157	11.34	1.3172	3	0	1	
4	1.6352	5000	open_chromatin_state_2	230000	30170252	32935	14.32	3067715	10.17	1.4083	0	0	4	*****
4	1.0817	5000	open_chromatin_state_3	230000	30170252	32091	13.95	3090759	10.24	1.3620	1	0	3	
4	1.0706	5000	open_chromatin_state_4	230000	30170252	33200	14.43	4745200	15.73	0.9178	1	0	3	
4	1.0293	5000	open_chromatin_state_5	230000	30170252	26475	11.51	4395975	14.57	0.7900	2	0	2	
4	0.9500	5000	open_chromatin_state_6	230000	30170252	19003	8.26	3292767	10.91	0.7570	2	0	2	
4	0.9598	5000	open_chromatin_state_7	230000	30170252	19017	8.27	3111483	10.31	0.8017	2	0	2	
4	0.8101	5000	open_chromatin_state_8	230000	30170252	20463	8.90	2379987	7.89	1.1278	4	0	0	*****
4	0.3437	5000	open_chromatin_state_9	230000	30170252	12473	5.42	2664727	8.83	0.6140	4	0	0	*****
4	0.0000	5000	pseudogene	230000	30170252	1573	0.68	223930	0.74	0.9214	4	0	0	
4	0.7351	5000	satellite	230000	30170252	18363	7.98	1887216	6.26	1.2764	4	0	0	*****
4	0.6469	5000	transposable_element	230000	30170252	33081	14.38	5039249	16.70	0.8611	4	0	0	*****
5	2.0999	5000	DNA_replication_origin	230000	30170252	11622	5.05	1048768	3.48	1.4536	1	0	4	
5	1.0192	5000	DNAseI_hypersensitive_site	230000	30170252	23620	10.27	3959182	13.12	0.7826	2	0	3	
5	1.0986	5000	gene	230000	30170252	120910	52.57	15903547	52.71	0.9973	0	0	5	*****
5	0.9511	5000	open_chromatin_state_1	230000	30170252	21018	9.14	3433482	11.38	0.8030	3	0	2	
5	1.6352	5000	open_chromatin_state_2	230000	30170252	18746	8.15	3081904	10.22	0.7979	0	0	5	*****
5	1.0817	5000	open_chromatin_state_3	230000	30170252	19881	8.64	3102969	10.28	0.8405	1	0	4	
5	1.0706	5000	open_chromatin_state_4	230000	30170252	28162	12.24	4750238	15.74	0.7777	1	0	4	
5	1.0293	5000	open_chromatin_state_5	230000	30170252	21221	9.23	4401229	14.59	0.6325	2	0	3	
5	0.9500	5000	open_chromatin_state_6	230000	30170252	35032	15.23	3276738	10.86	1.4024	3	0	2	
5	0.9598	5000	open_chromatin_state_7	230000	30170252	26330	11.45	3104170	10.29	1.1126	3	0	2	
5	0.8101	5000	open_chromatin_state_8	230000	30170252	23684	10.30	2376766	7.88	1.3071	5	0	0	*****
5	0.3437	5000	open_chromatin_state_9	230000	30170252	35926	15.62	2641274	8.75	1.7842	5	0	0	*****
5	0.0000	5000	pseudogene	230000	30170252	267	0.12	225236	0.75	0.1555	5	0	0	
5	0.7351	5000	satellite	230000	30170252	12912	5.61	1892667	6.27	0.8949	5	0	0	*****
5	0.6469	5000	transposable_element	230000	30170252	52352	22.76	5019978	16.64	1.3680	5	0	0	*****
6	2.0999	5000	DNA_replication_origin	230000	30170252	7638	3.32	1052752	3.49	0.9517	1	0	5	
6	1.0192	5000	DNAseI_hypersensitive_site	230000	30170252	31655	13.76	3951147	13.10	1.0509	3	0	3	
6	1.0986	5000	gene	230000	30170252	126945	55.19	15897512	52.69	1.0475	0	0	6	*****
6	0.9511	5000	open_chromatin_state_1	230000	30170252	24868	10.81	3429632	11.37	0.9511	3	1	2	
6	1.6352	5000	open_chromatin_state_2	230000	30170252	29785	12.95	3070865	10.18	1.2723	0	0	6	*****
6	1.0817	5000	open_chromatin_state_3	230000	30170252	24274	10.55	3098576	10.27	1.0276	1	0	5	
6	1.0706	5000	open_chromatin_state_4	230000	30170252	29408	12.79	4748992	15.74	0.8123	1	0	5	
6	1.0293	5000	open_chromatin_state_5	230000	30170252	38762	16.85	4383688	14.53	1.1599	3	0	3	
6	0.9500	5000	open_chromatin_state_6	230000	30170252	32559	14.16	3279211	10.87	1.3024	4	0	2	
6	0.9598	5000	open_chromatin_state_7	230000	30170252	24824	10.79	3105676	10.29	1.0485	4	0	2	
6	0.8101	5000	open_chromatin_state_8	230000	30170252	18950	8.24	2381500	7.89	1.0438	6	0	0	*****
6	0.3437	5000	open_chromatin_state_9	230000	30170252	6570	2.86	2670630	8.85	0.3227	5	0	1	
6	0.0000	5000	pseudogene	230000	30170252	3187	1.39	222316	0.74	1.8805	6	0	0	
6	0.7351	5000	satellite	230000	30170252	13141	5.71	1892438	6.27	0.9109	6	0	0	*****
6	0.6469	5000	transposable_element	230000	30170252	28002	12.17	5044328	16.72	0.7282	6	0	0	*****
7	2.0999	5000	DNA_replication_origin	230000	30170252	2793	1.21	1057597	3.51	0.3464	1	0	6	
7	1.0192	5000	DNAseI_hypersensitive_site	230000	30170252	23131	10.06	3959671	13.12	0.7663	3	0	4	
7	1.0986	5000	gene	230000	30170252	107798	46.87	15916659	52.76	0.8884	0	0	7	*****
7	0.9511	5000	open_chromatin_state_1	230000	30170252	20364	8.85	3434136	11.38	0.7779	3	1	3	
7	1.6352	5000	open_chromatin_state_2	230000	30170252	23921	10.40	3076729	10.20	1.0199	0	0	7	*****
7	1.0817	5000	open_chromatin_state_3	230000	30170252	21437	9.32	3101413	10.28	0.9067	1	0	6	
7	1.0706	5000	open_chromatin_state_4	230000	30170252	29317	12.75	4749083	15.74	0.8098	1	0	6	
7	1.0293	5000	open_chromatin_state_5	230000	30170252	44876	19.51	4377574	14.51	1.3447	4	0	3	
7	0.9500	5000	open_chromatin_state_6	230000	30170252	13339	5.80	3298431	10.93	0.5305	4	0	3	
7	0.9598	5000	open_chromatin_state_7	230000	30170252	21713	9.44	3108787	10.30	0.9162	4	0	3	
7	0.8101	5000	open_chromatin_state_8	230000	30170252	23684	10.30	2376766	7.88	1.3071	7	0	0	*****
7	0.3437	5000	open_chromatin_state_9	230000	30170252	31349	13.63	2645851	8.77	1.5542	6	0	1	
7	0.0000	5000	pseudogene	230000	30170252	4589	2.00	220914	0.73	2.7249	7	0	0	
7	0.7351	5000	satellite	230000	30170252	21092	9.17	1884487	6.25	1.4682	7	0	0	*****
7	0.6469	5000	transposable_element	230000	30170252	56581	24.60	5015749	16.62	1.4797	7	0	0	*****
8	2.0999	5000	DNA_replication_origin	230000	30170252	3235	1.41	1057155	3.50	0.4014	1	0	7	
8	1.0192	5000	DNAseI_hypersensitive_site	230000	30170252	24275	10.55	3958527	13.12	0.8044	3	0	5	
8	1.0986	5000	gene	230000	30170252	138422	60.18	15886035	52.65	1.1430	1	0	7	
8	0.9511	5000	open_chromatin_state_1	230000	30170252	19460	8.46	3435040	11.39	0.7431	3	1	4	
8	1.6352	5000	open_chromatin_state_2	230000	30170252	20396	8.87	3080254	10.21	0.8686	0	0	8	*****
8	1.0817	5000	open_chromatin_state_3	230000	30170252	23218	10.09	3099632	10.27	0.9826	1	0	7	
8	1.0706	5000	open_chromatin_state_4	230000	30170252	26127	11.36	4752273	15.75	0.7212	1	0	7	
8	1.0293	5000	open_chromatin_state_5	230000	30170252	46639	20.28	4375811	14.50	1.3981	5	0	3	
8	0.9500	5000	open_chromatin_state_6	230000	30170252	24465	10.64	3287305	10.90	0.9762	5	0	3	
8	0.9598	5000	open_chromatin_state_7	230000	30170252	38362	16.68	3092138	10.25	1.6274	5	0	3	
8	0.8101	5000	open_chromatin_state_8	230000	30170252	17551	7.63	2382899	7.90	0.9662	8	0	0	*****
8	0.3437	5000	open_chromatin_state_9	230000	30170252	13782	5.99	2663418	8.83	0.6788	7	0	1	
8	0.0000	5000	pseudogene	230000	30170252	3028	1.32	222475	0.74	1.7854	8	0	0	
8	0.7351	5000	satellite	230000	30170252	15648	6.80	1889931	6.26	1.0861	8	0	0	*****
8	0.6469	5000	transposable_element	230000	30170252	24336	10.58	5047994	16.73	0.6324	7	0	1	
9	2.0999	5000	DNA_replication_origin	230000	30170252	5413	2.35	1054977	3.50	0.6730	1	0	8	
9	1.0192	5000	DNAseI_hypersensitive_site	230000	30170252	31594	13.74	3951208	13.10	1.0489	4	0	5	
9	1.0986	5000	gene	230000	30170252	123479	53.69	15900978	52.70	1.0186	1	0	8	
9	0.9511	5000	open_chromatin_state_1	230000	30170252	19794	8.61	3434706	11.38	0.7560	3	1	5	
9	1.6352	5000	open_chromatin_state_2	230000	30170252	28834	12.54	3071816	10.18	1.2313	0	0	9	*****
9	1.0817	5000	open_chromatin_state_3	230000	30170252	19262	8.37	3103588	10.29	0.8141	1	0	8	
9	1.0706	5000	open_chromatin_state_4	230000	30170252	40699	17.70	4737701	15.70	1.1269	2	0	7	
9	1.0293	5000	open_chromatin_state_5	230000	30170252	50070	21.77	4372380	14.49	1.5021	6	0	3	
9	0.9500	5000	open_chromatin_state_6	230000	30170252	20367	8.86	3291403	10.91	0.8117	5	0	4	
9	0.9598	5000	open_chromatin_state_7	230000	30170252	21210	9.22	3109290	10.31	0.8948	5	0	4	
9	0.8101	5000	open_chromatin_state_8	230000	30170252	10213	4.44	2390237	7.92	0.5605	8	0	1	
9	0.3437	5000	open_chromatin_state_9	230000	30170252	19551	8.50	2657649	8.81	0.9650	8	0	1	
9	0.0000	5000	pseudogene	230000	30170252	2134	0.93	223369	0.74	1.2532	9	0	0	
9	0.7351	5000	satellite	230000	30170252	11510	5.00	1894069	6.28	0.7971	9	0	0	*****
9	0.6469	5000	transposable_element	230000	30170252	29563	12.85	5042767	16.71	0.7690	8	0	1	
10	2.0999	5000	DNA_replication_origin	230000	30170252	2014	0.88	1058376	3.51	0.2496	1	0	9	
10	1.0192	5000	DNAseI_hypersensitive_site	230000	30170252	25753	11.20	3957049	13.12	0.8537	4	0	6	
10	1.0986	5000	gene	230000	30170252	114037	49.58	15910420	52.74	0.9402	1	0	9	
10	0.9511	5000	open_chromatin_state_1	230000	30170252	24464	10.64	3430036	11.37	0.9356	3	1	6	
10	1.6352	5000	open_chromatin_state_2	230000	30170252	19806	8.61	3080844	10.21	0.8433	0	0	10	*****
10	1.0817	5000	open_chromatin_state_3	230000	30170252	30882	13.43	3091968	10.25	1.3102	2	0	8	
10	1.0706	5000	open_chromatin_state_4	230000	30170252	31198	13.56	4747202	15.73	0.8621	2	0	8	
10	1.0293	5000	open_chromatin_state_5	230000	30170252	27419	11.92	4395031	14.57	0.8184	6	0	4	
10	0.9500	5000	open_chromatin_state_6	230000	30170252	20288	8.82	3291482	10.91	0.8085	5	0	5	
10	0.9598	5000	open_chromatin_state_7	230000	30170252	20274	8.81	3110226	10.31	0.8551	5	0	5	
10	0.8101	5000	open_chromatin_state_8	230000	30170252	23212	10.09	2377238	7.88	1.2808	9	0	1	
10	0.3437	5000	open_chromatin_state_9	230000	30170252	32457	14.11	2644743	8.77	1.6098	9	0	1	
10	0.0000	5000	pseudogene	230000	30170252	1127	0.49	224376	0.74	0.6589	10	0	0	
10	0.7351	5000	satellite	230000	30170252	19493	8.48	1886086	6.25	1.3557	10	0	0	*****
10	0.6469	5000	transposable_element	230000	30170252	46610	20.27	5025720	16.66	1.2166	9	0	1	
11	2.0999	5000	DNA_replication_origin	215414	30184838	3914	1.82	1056476	3.50	0.5191	1	0	10	
11	1.0192	5000	DNAseI_hypersensitive_site	215414	30184838	30200	14.02	3952602	13.09	1.0706	5	0	6	
11	1.0986	5000	gene	215414	30184838	125451	58.24	15899006	52.67	1.1057	2	0	9	
11	0.9511	5000	open_chromatin_state_1	215414	30184838	30953	14.37	3423547	11.34	1.2669	4	1	6	
11	1.6352	5000	open_chromatin_state_2	215414	30184838	30091	13.97	3070559	10.17	1.3732	0	0	11	*****
11	1.0817	5000	open_chromatin_state_3	215414	30184838	28776	13.36	3094074	10.25	1.3032	3	0	8	
11	1.0706	5000	open_chromatin_state_4	215414	30184838	28946	13.44	4749454	15.73	0.8540	2	0	9	
11	1.0293	5000	open_chromatin_state_5	215414	30184838	19852	9.22	4402598	14.59	0.6318	6	0	5	
11	0.9500	5000	open_chromatin_state_6	215414	30184838	15131	7.02	3296639	10.92	0.6431	5	0	6	
11	0.9598	5000	open_chromatin_state_7	215414	30184838	29762	13.82	3100738	10.27	1.3450	6	0	5	
11	0.8101	5000	open_chromatin_state_8	215414	30184838	11036	5.12	2389414	7.92	0.6472	9	0	2	
11	0.3437	5000	open_chromatin_state_9	215414	30184838	20867	9.69	2656333	8.80	1.1008	10	0	1	
11	0.0000	5000	pseudogene	215414	30184838	192	0.09	225311	0.75	0.1194	11	0	0	
11	0.7351	5000	satellite	215414	30184838	8744	4.06	1896835	6.28	0.6459	10	0	1	
11	0.6469	5000	transposable_element	215414	30184838	31713	14.72	5040617	16.70	0.8816	10	0	1	
12	2.0999	5000	DNA_replication_origin	228287	30171965	0	0.00	1060390	3.51	0.0000	1	0	11	
12	1.0192	5000	DNAseI_hypersensitive_site	228287	30171965	32632	14.29	3950170	13.09	1.0918	6	0	6	
12	1.0986	5000	gene	228287	30171965	112191	49.14	15912266	52.74	0.9319	2	0	10	
12	0.9511	5000	open_chromatin_state_1	228287	30171965	29779	13.04	3424721	11.35	1.1492	5	1	6	
12	1.6352	5000	open_chromatin_state_2	228287	30171965	21257	9.31	3079393	10.21	0.9123	0	0	12	*****
12	1.0817	5000	open_chromatin_state_3	228287	30171965	26820	11.75	3096030	10.26	1.1449	4	0	8	
12	1.0706	5000	open_chromatin_state_4	228287	30171965	33112	14.50	4745288	15.73	0.9222	2	0	10	
12	1.0293	5000	open_chromatin_state_5	228287	30171965	28652	12.55	4393798	14.56	0.8619	6	0	6	
12	0.9500	5000	open_chromatin_state_6	228287	30171965	13829	6.06	3297941	10.93	0.5542	5	0	7	
12	0.9598	5000	open_chromatin_state_7	228287	30171965	21079	9.23	3109421	10.31	0.8960	6	0	6	
12	0.8101	5000	open_chromatin_state_8	228287	30171965	27070	11.86	2373380	7.87	1.5075	10	0	2	
12	0.3437	5000	open_chromatin_state_9	228287	30171965	26689	11.69	2650511	8.78	1.3308	11	0	1	
12	0.0000	5000	pseudogene	228287	30171965	2361	1.03	223142	0.74	1.3984	12	0	0	
12	0.7351	5000	satellite	228287	30171965	11800	5.17	1893779	6.28	0.8235	11	0	1	
12	0.6469	5000	transposable_element	228287	30171965	43389	19.01	5028941	16.67	1.1403	11	0	1	
13	2.0999	5000	DNA_replication_origin	230000	30170252	12260	5.33	1048130	3.47	1.5344	1	0	12	
13	1.0192	5000	DNAseI_hypersensitive_site	230000	30170252	28781	12.51	3954021	13.11	0.9548	6	0	7	
13	1.0986	5000	gene	230000	30170252	112866	49.07	15911591	52.74	0.9305	2	0	11	
13	0.9511	5000	open_chromatin_state_1	230000	30170252	24457	10.63	3430043	11.37	0.9353	5	1	7	
13	1.6352	5000	open_chromatin_state_2	230000	30170252	16201	7.04	3084449	10.22	0.6890	0	0	13	*****
13	1.0817	5000	open_chromatin_state_3	230000	30170252	26500	11.52	3096350	10.26	1.1227	5	0	8	
13	1.0706	5000	open_chromatin_state_4	230000	30170252	36993	16.08	4741407	15.72	1.0234	2	0	11	
13	1.0293	5000	open_chromatin_state_5	230000	30170252	44820	19.49	4377630	14.51	1.3430	7	0	6	
13	0.9500	5000	open_chromatin_state_6	230000	30170252	28660	12.46	3283110	10.88	1.1451	6	0	7	
13	0.9598	5000	open_chromatin_state_7	230000	30170252	16618	7.23	3113882	10.32	0.7000	6	0	7	
13	0.8101	5000	open_chromatin_state_8	230000	30170252	16635	7.23	2383815	7.90	0.9154	11	0	2	
13	0.3437	5000	open_chromatin_state_9	230000	30170252	19116	8.31	2658084	8.81	0.9434	12	0	1	
13	0.0000	5000	pseudogene	230000	30170252	2424	1.05	223079	0.74	1.4254	13	0	0	
13	0.7351	5000	satellite	230000	30170252	17890	7.78	1887689	6.26	1.2432	12	0	1	
13	0.6469	5000	transposable_element	230000	30170252	38298	16.65	5034032	16.69	0.9980	12	0	1	
14	2.0999	5000	DNA_replication_origin	230000	30170252	7066	3.07	1053324	3.49	0.8800	1	0	13	
14	1.0192	5000	DNAseI_hypersensitive_site	230000	30170252	26717	11.62	3956085	13.11	0.8859	6	0	8	
14	1.0986	5000	gene	230000	30170252	100579	43.73	15923878	52.78	0.8285	2	0	12	
14	0.9511	5000	open_chromatin_state_1	230000	30170252	16536	7.19	3437964	11.40	0.6309	5	1	8	
14	1.6352	5000	open_chromatin_state_2	230000	30170252	20425	8.88	3080225	10.21	0.8698	0	0	14	*****
14	1.0817	5000	open_chromatin_state_3	230000	30170252	21040	9.15	3101810	10.28	0.8898	5	0	9	
14	1.0706	5000	open_chromatin_state_4	230000	30170252	44345	19.28	4734055	15.69	1.2287	3	0	11	
14	1.0293	5000	open_chromatin_state_5	230000	30170252	32968	14.33	4389482	14.55	0.9852	7	0	7	
14	0.9500	5000	open_chromatin_state_6	230000	30170252	15321	6.66	3296449	10.93	0.6097	6	0	8	
14	0.9598	5000	open_chromatin_state_7	230000	30170252	23762	10.33	3106738	10.30	1.0033	7	0	7	
14	0.8101	5000	open_chromatin_state_8	230000	30170252	29468	12.81	2370982	7.86	1.6303	12	0	2	
14	0.3437	5000	open_chromatin_state_9	230000	30170252	26135	11.36	2651065	8.79	1.2932	13	0	1	
14	0.0000	5000	pseudogene	230000	30170252	6243	2.71	219260	0.73	3.7350	14	0	0	
14	0.7351	5000	satellite	230000	30170252	12403	5.39	1893176	6.27	0.8594	13	0	1	
14	0.6469	5000	transposable_element	230000	30170252	56401	24.52	5015929	16.63	1.4750	13	0	1	
15	2.0999	5000	DNA_replication_origin	230000	30170252	13124	5.71	1047266	3.47	1.6438	1	0	14	
15	1.0192	5000	DNAseI_hypersensitive_site	230000	30170252	34378	14.95	3948424	13.09	1.1421	7	0	8	
15	1.0986	5000	gene	230000	30170252	102299	44.48	15922158	52.77	0.8428	2	0	13	
15	0.9511	5000	open_chromatin_state_1	230000	30170252	24483	10.64	3430017	11.37	0.9363	5	1	9	
15	1.6352	5000	open_chromatin_state_2	230000	30170252	24359	10.59	3076291	10.20	1.0387	0	0	15	*****
15	1.0817	5000	open_chromatin_state_3	230000	30170252	15686	6.82	3107164	10.30	0.6622	5	0	10	
15	1.0706	5000	open_chromatin_state_4	230000	30170252	38127	16.58	4740273	15.71	1.0551	3	0	12	
15	1.0293	5000	open_chromatin_state_5	230000	30170252	31794	13.82	4390656	14.55	0.9499	7	0	8	
15	0.9500	5000	open_chromatin_state_6	230000	30170252	18718	8.14	3293052	10.91	0.7456	6	0	9	
15	0.9598	5000	open_chromatin_state_7	230000	30170252	18979	8.25	3111521	10.31	0.8001	7	0	8	
15	0.8101	5000	open_chromatin_state_8	230000	30170252	23209	10.09	2377241	7.88	1.2807	13	0	2	
15	0.3437	5000	open_chromatin_state_9	230000	30170252	34645	15.06	2642555	8.76	1.7198	14	0	1	
15	0.0000	5000	pseudogene	230000	30170252	6142	2.67	219361	0.73	3.6728	15	0	0	
15	0.7351	5000	satellite	230000	30170252	20736	9.02	1884843	6.25	1.4431	14	0	1	
15	0.6469	5000	transposable_element	230000	30170252	39161	17.03	5033169	16.68	1.0206	14	0	1	
16	2.0999	5000	DNA_replication_origin	230000	30170252	4615	2.01	1055775	3.50	0.5734	1	0	15	
16	1.0192	5000	DNAseI_hypersensitive_site	230000	30170252	26788	11.65	3956014	13.11	0.8882	7	0	9	
16	1.0986	5000	gene	230000	30170252	128386	55.82	15896071	52.69	1.0594	2	0	14	
16	0.9511	5000	open_chromatin_state_1	230000	30170252	23070	10.03	3431430	11.37	0.8819	5	1	10	
16	1.6352	5000	open_chromatin_state_2	230000	30170252	27481	11.95	3073169	10.19	1.1730	0	0	16	*****
16	1.0817	5000	open_chromatin_state_3	230000	30170252	34283	14.91	3088567	10.24	1.4560	6	0	10	
16	1.0706	5000	open_chromatin_state_4	230000	30170252	34848	15.15	4743552	15.72	0.9637	3	0	13	
16	1.0293	5000	open_chromatin_state_5	230000	30170252	38771	16.86	4383679	14.53	1.1602	8	0	8	
16	0.9500	5000	open_chromatin_state_6	230000	30170252	20103	8.74	3291667	10.91	0.8011	6	0	10	
16	0.9598	5000	open_chromatin_state_7	230000	30170252	26147	11.37	3104353	10.29	1.1048	8	0	8	
16	0.8101	5000	open_chromatin_state_8	230000	30170252	14535	6.32	2385915	7.91	0.7991	13	0	3	
16	0.3437	5000	open_chromatin_state_9	230000	30170252	10762	4.68	2666438	8.84	0.5294	15	0	1	
16	0.0000	5000	pseudogene	230000	30170252	3780	1.64	221723	0.73	2.2363	16	0	0	
16	0.7351	5000	satellite	230000	30170252	13710	5.96	1891869	6.27	0.9506	15	0	1	
16	0.6469	5000	transposable_element	230000	30170252	34299	14.91	5038031	16.70	0.8930	15	0	1	
17	2.0999	5000	DNA_replication_origin	228384	30171868	8112	3.55	1052278	3.49	1.0184	1	0	16	
