Run	Real_ratio	Bp	Feature	Breakpoint_region_bp	Non_breakpoint_region_bp	Feature_bp_inside	%Inside	Feature_bp_outside	%Outside	Shuffled_ratio	Above	Same	Below
2	0.8941	10000	open_chromatin_state_1	460000	29940252	43423	9.44	3411077	11.39	0.8286	1	0	1	
2	1.5798	10000	open_chromatin_state_2	460000	29940252	54295	11.80	3046355	10.17	1.1601	0	0	2	*****
2	1.1646	10000	open_chromatin_state_3	460000	29940252	38925	8.46	3083925	10.30	0.8215	0	0	2	*****
2	0.9800	10000	open_chromatin_state_4	460000	29940252	78497	17.06	4699903	15.70	1.0871	2	0	0	*****
2	1.1415	10000	open_chromatin_state_5	460000	29940252	68343	14.86	4354107	14.54	1.0216	0	0	2	*****
2	0.9783	10000	open_chromatin_state_6	460000	29940252	37914	8.24	3273856	10.93	0.7538	0	0	2	
2	1.0610	10000	open_chromatin_state_7	460000	29940252	53090	11.54	3077410	10.28	1.1229	1	0	1	
2	0.6158	10000	open_chromatin_state_8	460000	29940252	16340	3.55	2384110	7.96	0.4461	1	0	1	
2	0.3882	10000	open_chromatin_state_9	460000	29940252	69173	15.04	2608027	8.71	1.7263	2	0	0	*****
2	0.2367	10000	pseudogene	460000	29940252	2701	0.59	222802	0.74	0.7890	2	0	0	*****
2	0.7596	10000	satellite	460000	29940252	24491	5.32	1881088	6.28	0.8474	2	0	0	*****
2	0.6401	10000	transposable_element	460000	29940252	103531	22.51	4968799	16.60	1.3562	2	0	0	*****
3	2.3177	10000	DNA_replication_origin	454101	29946151	7472	1.65	1052918	3.52	0.4680	0	0	3	*****
3	1.0376	10000	DNAseI_hypersensitive_site	454101	29946151	64150	14.13	3918652	13.09	1.0796	2	0	1	
3	1.1333	10000	gene	454101	29946151	223069	49.12	15801388	52.77	0.9310	0	0	3	*****
3	0.8941	10000	open_chromatin_state_1	454101	29946151	38094	8.39	3416406	11.41	0.7353	1	0	2	
3	1.5798	10000	open_chromatin_state_2	454101	29946151	52024	11.46	3048626	10.18	1.1254	0	0	3	*****
3	1.1646	10000	open_chromatin_state_3	454101	29946151	33302	7.33	3089548	10.32	0.7108	0	0	3	*****
3	0.9800	10000	open_chromatin_state_4	454101	29946151	87083	19.18	4691317	15.67	1.2241	3	0	0	*****
3	1.1415	10000	open_chromatin_state_5	454101	29946151	64145	14.13	4358305	14.55	0.9706	0	0	3	*****
3	0.9783	10000	open_chromatin_state_6	454101	29946151	50344	11.09	3261426	10.89	1.0180	1	0	2	
3	1.0610	10000	open_chromatin_state_7	454101	29946151	44522	9.80	3085978	10.31	0.9514	1	0	2	
3	0.6158	10000	open_chromatin_state_8	454101	29946151	37473	8.25	2362977	7.89	1.0458	2	0	1	
3	0.3882	10000	open_chromatin_state_9	454101	29946151	47114	10.38	2630086	8.78	1.1813	3	0	0	*****
3	0.2367	10000	pseudogene	454101	29946151	541	0.12	224962	0.75	0.1586	2	0	1	
3	0.7596	10000	satellite	454101	29946151	32012	7.05	1873567	6.26	1.1268	3	0	0	*****
3	0.6401	10000	transposable_element	454101	29946151	85951	18.93	4986379	16.65	1.1367	3	0	0	*****
4	2.3177	10000	DNA_replication_origin	460000	29940252	15223	3.31	1045167	3.49	0.9480	0	0	4	*****
4	1.0376	10000	DNAseI_hypersensitive_site	460000	29940252	54485	11.84	3928317	13.12	0.9028	2	0	2	
4	1.1333	10000	gene	460000	29940252	239526	52.07	15784931	52.72	0.9877	0	0	4	*****
4	0.8941	10000	open_chromatin_state_1	460000	29940252	46556	10.12	3407944	11.38	0.8892	1	0	3	
4	1.5798	10000	open_chromatin_state_2	460000	29940252	46934	10.20	3053716	10.20	1.0004	0	0	4	*****
4	1.1646	10000	open_chromatin_state_3	460000	29940252	43965	9.56	3078885	10.28	0.9294	0	0	4	*****
4	0.9800	10000	open_chromatin_state_4	460000	29940252	71681	15.58	4706719	15.72	0.9913	4	0	0	*****
4	1.1415	10000	open_chromatin_state_5	460000	29940252	87572	19.04	4334878	14.48	1.3149	1	0	3	
4	0.9783	10000	open_chromatin_state_6	460000	29940252	62949	13.68	3248821	10.85	1.2611	2	0	2	
4	1.0610	10000	open_chromatin_state_7	460000	29940252	37920	8.24	3092580	10.33	0.7981	1	0	3	
4	0.6158	10000	open_chromatin_state_8	460000	29940252	31532	6.85	2368918	7.91	0.8664	3	0	1	
4	0.3882	10000	open_chromatin_state_9	460000	29940252	30891	6.72	2646309	8.84	0.7598	4	0	0	*****
4	0.2367	10000	pseudogene	460000	29940252	2886	0.63	222617	0.74	0.8438	3	0	1	
4	0.7596	10000	satellite	460000	29940252	26305	5.72	1879274	6.28	0.9111	4	0	0	*****
4	0.6401	10000	transposable_element	460000	29940252	70382	15.30	5001948	16.71	0.9158	4	0	0	*****
5	2.3177	10000	DNA_replication_origin	450667	29949585	12149	2.70	1048241	3.50	0.7702	0	0	5	*****
5	1.0376	10000	DNAseI_hypersensitive_site	450667	29949585	66065	14.66	3916737	13.08	1.1209	3	0	2	
5	1.1333	10000	gene	450667	29949585	216477	48.03	15807980	52.78	0.9101	0	0	5	*****
5	0.8941	10000	open_chromatin_state_1	450667	29949585	47255	10.49	3407245	11.38	0.9217	2	0	3	
5	1.5798	10000	open_chromatin_state_2	450667	29949585	41424	9.19	3059226	10.21	0.8999	0	0	5	*****
5	1.1646	10000	open_chromatin_state_3	450667	29949585	41555	9.22	3081295	10.29	0.8962	0	0	5	*****
5	0.9800	10000	open_chromatin_state_4	450667	29949585	86490	19.19	4691910	15.67	1.2250	5	0	0	*****
5	1.1415	10000	open_chromatin_state_5	450667	29949585	76659	17.01	4345791	14.51	1.1723	2	0	3	
5	0.9783	10000	open_chromatin_state_6	450667	29949585	44573	9.89	3267197	10.91	0.9066	2	0	3	
5	1.0610	10000	open_chromatin_state_7	450667	29949585	25603	5.68	3104897	10.37	0.5480	1	0	4	
5	0.6158	10000	open_chromatin_state_8	450667	29949585	45629	10.12	2354821	7.86	1.2877	4	0	1	
5	0.3882	10000	open_chromatin_state_9	450667	29949585	41479	9.20	2635721	8.80	1.0458	5	0	0	*****
5	0.2367	10000	pseudogene	450667	29949585	4850	1.08	220653	0.74	1.4607	4	0	1	
5	0.7596	10000	satellite	450667	29949585	29155	6.47	1876424	6.27	1.0326	5	0	0	*****
5	0.6401	10000	transposable_element	450667	29949585	96371	21.38	4975959	16.61	1.2871	5	0	0	*****
6	2.3177	10000	DNA_replication_origin	460000	29940252	25630	5.57	1034760	3.46	1.6122	0	0	6	*****
6	1.0376	10000	DNAseI_hypersensitive_site	460000	29940252	67198	14.61	3915604	13.08	1.1170	4	0	2	
6	1.1333	10000	gene	460000	29940252	262001	56.96	15762456	52.65	1.0819	0	0	6	*****
6	0.8941	10000	open_chromatin_state_1	460000	29940252	65160	14.17	3389340	11.32	1.2513	3	0	3	
6	1.5798	10000	open_chromatin_state_2	460000	29940252	45266	9.84	3055384	10.20	0.9643	0	0	6	*****
6	1.1646	10000	open_chromatin_state_3	460000	29940252	63927	13.90	3058923	10.22	1.3602	1	0	5	
6	0.9800	10000	open_chromatin_state_4	460000	29940252	81930	17.81	4696470	15.69	1.1355	6	0	0	*****
6	1.1415	10000	open_chromatin_state_5	460000	29940252	63700	13.85	4358750	14.56	0.9512	2	0	4	
6	0.9783	10000	open_chromatin_state_6	460000	29940252	35471	7.71	3276299	10.94	0.7047	2	0	4	
6	1.0610	10000	open_chromatin_state_7	460000	29940252	57538	12.51	3072962	10.26	1.2187	2	0	4	
6	0.6158	10000	open_chromatin_state_8	460000	29940252	20520	4.46	2379930	7.95	0.5612	4	0	2	
6	0.3882	10000	open_chromatin_state_9	460000	29940252	26488	5.76	2650712	8.85	0.6504	6	0	0	*****
6	0.2367	10000	pseudogene	460000	29940252	1236	0.27	224267	0.75	0.3587	5	0	1	
6	0.7596	10000	satellite	460000	29940252	25577	5.56	1880002	6.28	0.8855	6	0	0	*****
6	0.6401	10000	transposable_element	460000	29940252	62160	13.51	5010170	16.73	0.8075	6	0	0	*****
7	2.3177	10000	DNA_replication_origin	456089	29944163	6682	1.47	1053708	3.52	0.4163	0	0	7	*****
7	1.0376	10000	DNAseI_hypersensitive_site	456089	29944163	62021	13.60	3920781	13.09	1.0386	5	0	2	
7	1.1333	10000	gene	456089	29944163	245572	53.84	15778885	52.69	1.0218	0	0	7	*****
7	0.8941	10000	open_chromatin_state_1	456089	29944163	62161	13.63	3392339	11.33	1.2030	4	0	3	
7	1.5798	10000	open_chromatin_state_2	456089	29944163	65050	14.26	3035600	10.14	1.4069	0	0	7	*****
7	1.1646	10000	open_chromatin_state_3	456089	29944163	48035	10.53	3074815	10.27	1.0257	1	0	6	
7	0.9800	10000	open_chromatin_state_4	456089	29944163	73380	16.09	4705020	15.71	1.0240	7	0	0	*****
7	1.1415	10000	open_chromatin_state_5	456089	29944163	38536	8.45	4383914	14.64	0.5771	2	0	5	
7	0.9783	10000	open_chromatin_state_6	456089	29944163	38670	8.48	3273100	10.93	0.7757	2	0	5	
7	1.0610	10000	open_chromatin_state_7	456089	29944163	36447	7.99	3094053	10.33	0.7734	2	0	5	
7	0.6158	10000	open_chromatin_state_8	456089	29944163	21814	4.78	2378636	7.94	0.6021	4	0	3	
7	0.3882	10000	open_chromatin_state_9	456089	29944163	71996	15.79	2605204	8.70	1.8144	7	0	0	*****
7	0.2367	10000	pseudogene	456089	29944163	3944	0.86	221559	0.74	1.1687	6	0	1	
7	0.7596	10000	satellite	456089	29944163	21260	4.66	1884319	6.29	0.7407	6	0	1	
7	0.6401	10000	transposable_element	456089	29944163	100457	22.03	4971873	16.60	1.3265	7	0	0	*****
8	2.3177	10000	DNA_replication_origin	440933	29959319	12111	2.75	1048279	3.50	0.7850	0	0	8	*****
8	1.0376	10000	DNAseI_hypersensitive_site	440933	29959319	68794	15.60	3914008	13.06	1.1942	6	0	2	
8	1.1333	10000	gene	440933	29959319	231887	52.59	15792570	52.71	0.9977	0	0	8	*****
8	0.8941	10000	open_chromatin_state_1	440933	29959319	55200	12.52	3399300	11.35	1.1033	5	0	3	
8	1.5798	10000	open_chromatin_state_2	440933	29959319	54645	12.39	3046005	10.17	1.2189	0	0	8	*****
8	1.1646	10000	open_chromatin_state_3	440933	29959319	52445	11.89	3070405	10.25	1.1606	1	0	7	
8	0.9800	10000	open_chromatin_state_4	440933	29959319	84796	19.23	4693604	15.67	1.2275	8	0	0	*****
8	1.1415	10000	open_chromatin_state_5	440933	29959319	52946	12.01	4369504	14.58	0.8233	2	0	6	
8	0.9783	10000	open_chromatin_state_6	440933	29959319	42531	9.65	3269239	10.91	0.8839	2	0	6	
8	1.0610	10000	open_chromatin_state_7	440933	29959319	47892	10.86	3082608	10.29	1.0556	2	0	6	
8	0.6158	10000	open_chromatin_state_8	440933	29959319	16459	3.73	2383991	7.96	0.4691	4	0	4	
8	0.3882	10000	open_chromatin_state_9	440933	29959319	34019	7.72	2643181	8.82	0.8745	8	0	0	*****
8	0.2367	10000	pseudogene	440933	29959319	781	0.18	224722	0.75	0.2361	6	0	2	
8	0.7596	10000	satellite	440933	29959319	27053	6.14	1878526	6.27	0.9785	7	0	1	
8	0.6401	10000	transposable_element	440933	29959319	57639	13.07	5014691	16.74	0.7810	8	0	0	*****
9	2.3177	10000	DNA_replication_origin	455531	29944721	6387	1.40	1054003	3.52	0.3983	0	0	9	*****
9	1.0376	10000	DNAseI_hypersensitive_site	455531	29944721	60651	13.31	3922151	13.10	1.0165	6	0	3	
9	1.1333	10000	gene	455531	29944721	206379	45.31	15818078	52.82	0.8577	0	0	9	*****
9	0.8941	10000	open_chromatin_state_1	455531	29944721	42108	9.24	3412392	11.40	0.8112	5	0	4	
9	1.5798	10000	open_chromatin_state_2	455531	29944721	38721	8.50	3061929	10.23	0.8313	0	0	9	*****
9	1.1646	10000	open_chromatin_state_3	455531	29944721	33572	7.37	3089278	10.32	0.7144	1	0	8	
9	0.9800	10000	open_chromatin_state_4	455531	29944721	70632	15.51	4707768	15.72	0.9863	9	0	0	*****
9	1.1415	10000	open_chromatin_state_5	455531	29944721	75055	16.48	4347395	14.52	1.1349	2	0	7	
9	0.9783	10000	open_chromatin_state_6	455531	29944721	32095	7.05	3279675	10.95	0.6433	2	0	7	
9	1.0610	10000	open_chromatin_state_7	455531	29944721	39812	8.74	3090688	10.32	0.8468	2	0	7	
9	0.6158	10000	open_chromatin_state_8	455531	29944721	44515	9.77	2355935	7.87	1.2421	5	0	4	
9	0.3882	10000	open_chromatin_state_9	455531	29944721	79021	17.35	2598179	8.68	1.9993	9	0	0	*****
9	0.2367	10000	pseudogene	455531	29944721	2456	0.54	223047	0.74	0.7238	7	0	2	
9	0.7596	10000	satellite	455531	29944721	43452	9.54	1862127	6.22	1.5339	8	0	1	
9	0.6401	10000	transposable_element	455531	29944721	121252	26.62	4951078	16.53	1.6099	9	0	0	*****
10	2.3177	10000	DNA_replication_origin	460000	29940252	15138	3.29	1045252	3.49	0.9426	0	0	10	*****
10	1.0376	10000	DNAseI_hypersensitive_site	460000	29940252	62708	13.63	3920094	13.09	1.0412	7	0	3	
10	1.1333	10000	gene	460000	29940252	237871	51.71	15786586	52.73	0.9807	0	0	10	*****
10	0.8941	10000	open_chromatin_state_1	460000	29940252	50716	11.03	3403784	11.37	0.9698	6	0	4	
10	1.5798	10000	open_chromatin_state_2	460000	29940252	54624	11.87	3046026	10.17	1.1672	0	0	10	*****
10	1.1646	10000	open_chromatin_state_3	460000	29940252	48526	10.55	3074324	10.27	1.0274	1	0	9	
10	0.9800	10000	open_chromatin_state_4	460000	29940252	66336	14.42	4712064	15.74	0.9163	9	0	1	
10	1.1415	10000	open_chromatin_state_5	460000	29940252	62924	13.68	4359526	14.56	0.9395	2	0	8	
10	0.9783	10000	open_chromatin_state_6	460000	29940252	42090	9.15	3269680	10.92	0.8379	2	0	8	
10	1.0610	10000	open_chromatin_state_7	460000	29940252	51830	11.27	3078670	10.28	1.0958	3	0	7	
10	0.6158	10000	open_chromatin_state_8	460000	29940252	42858	9.32	2357592	7.87	1.1832	6	0	4	
10	0.3882	10000	open_chromatin_state_9	460000	29940252	40096	8.72	2637104	8.81	0.9896	10	0	0	*****
10	0.2367	10000	pseudogene	460000	29940252	6267	1.36	219236	0.73	1.8606	8	0	2	
10	0.7596	10000	satellite	460000	29940252	28693	6.24	1876886	6.27	0.9950	9	0	1	
10	0.6401	10000	transposable_element	460000	29940252	86666	18.84	4985664	16.65	1.1314	10	0	0	*****
11	2.3177	10000	DNA_replication_origin	429985	29970267	4519	1.05	1055871	3.52	0.2983	0	0	11	*****
11	1.0376	10000	DNAseI_hypersensitive_site	429985	29970267	64134	14.92	3918668	13.08	1.1407	8	0	3	
11	1.1333	10000	gene	429985	29970267	240045	55.83	15784412	52.67	1.0600	0	0	11	*****
11	0.8941	10000	open_chromatin_state_1	429985	29970267	52699	12.26	3401801	11.35	1.0798	7	0	4	
11	1.5798	10000	open_chromatin_state_2	429985	29970267	48056	11.18	3052594	10.19	1.0973	0	0	11	*****
11	1.1646	10000	open_chromatin_state_3	429985	29970267	55319	12.87	3067531	10.24	1.2570	2	0	9	
11	0.9800	10000	open_chromatin_state_4	429985	29970267	73949	17.20	4704451	15.70	1.0956	10	0	1	
11	1.1415	10000	open_chromatin_state_5	429985	29970267	60623	14.10	4361827	14.55	0.9687	2	0	9	
11	0.9783	10000	open_chromatin_state_6	429985	29970267	33413	7.77	3278357	10.94	0.7104	2	0	9	
11	1.0610	10000	open_chromatin_state_7	429985	29970267	56197	13.07	3074303	10.26	1.2741	4	0	7	
11	0.6158	10000	open_chromatin_state_8	429985	29970267	34238	7.96	2366212	7.90	1.0085	7	0	4	
11	0.3882	10000	open_chromatin_state_9	429985	29970267	15491	3.60	2661709	8.88	0.4057	11	0	0	*****
11	0.2367	10000	pseudogene	429985	29970267	6554	1.52	218949	0.73	2.0864	9	0	2	
11	0.7596	10000	satellite	429985	29970267	29854	6.94	1875725	6.26	1.1094	10	0	1	
11	0.6401	10000	transposable_element	429985	29970267	47081	10.95	5025249	16.77	0.6530	11	0	0	*****
12	2.3177	10000	DNA_replication_origin	460000	29940252	15677	3.41	1044713	3.49	0.9767	0	0	12	*****
12	1.0376	10000	DNAseI_hypersensitive_site	460000	29940252	65515	14.24	3917287	13.08	1.0886	9	0	3	
12	1.1333	10000	gene	460000	29940252	237802	51.70	15786655	52.73	0.9804	0	0	12	*****
12	0.8941	10000	open_chromatin_state_1	460000	29940252	53562	11.64	3400938	11.36	1.0251	8	0	4	
12	1.5798	10000	open_chromatin_state_2	460000	29940252	49272	10.71	3051378	10.19	1.0510	0	0	12	*****
12	1.1646	10000	open_chromatin_state_3	460000	29940252	49103	10.67	3073747	10.27	1.0398	2	0	10	
12	0.9800	10000	open_chromatin_state_4	460000	29940252	72915	15.85	4705485	15.72	1.0086	11	0	1	
12	1.1415	10000	open_chromatin_state_5	460000	29940252	43137	9.38	4379313	14.63	0.6411	2	0	10	
12	0.9783	10000	open_chromatin_state_6	460000	29940252	60829	13.22	3250941	10.86	1.2179	3	0	9	
12	1.0610	10000	open_chromatin_state_7	460000	29940252	43169	9.38	3087331	10.31	0.9101	4	0	8	
12	0.6158	10000	open_chromatin_state_8	460000	29940252	40995	8.91	2359455	7.88	1.1309	8	0	4	
12	0.3882	10000	open_chromatin_state_9	460000	29940252	47018	10.22	2630182	8.78	1.1635	12	0	0	*****
12	0.2367	10000	pseudogene	460000	29940252	2482	0.54	223021	0.74	0.7244	10	0	2	
12	0.7596	10000	satellite	460000	29940252	25633	5.57	1879946	6.28	0.8875	11	0	1	
12	0.6401	10000	transposable_element	460000	29940252	97625	21.22	4974705	16.62	1.2773	12	0	0	*****
13	2.3177	10000	DNA_replication_origin	454938	29945314	7350	1.62	1053040	3.52	0.4594	0	0	13	*****
13	1.0376	10000	DNAseI_hypersensitive_site	454938	29945314	55132	12.12	3927670	13.12	0.9239	9	0	4	
13	1.1333	10000	gene	454938	29945314	223905	49.22	15800552	52.76	0.9328	0	0	13	*****
13	0.8941	10000	open_chromatin_state_1	454938	29945314	56214	12.36	3398286	11.35	1.0888	9	0	4	
13	1.5798	10000	open_chromatin_state_2	454938	29945314	40908	8.99	3059742	10.22	0.8800	0	0	13	*****
13	1.1646	10000	open_chromatin_state_3	454938	29945314	49698	10.92	3073152	10.26	1.0645	2	0	11	
13	0.9800	10000	open_chromatin_state_4	454938	29945314	67363	14.81	4711037	15.73	0.9412	11	0	2	
13	1.1415	10000	open_chromatin_state_5	454938	29945314	70843	15.57	4351607	14.53	1.0716	2	0	11	
13	0.9783	10000	open_chromatin_state_6	454938	29945314	31354	6.89	3280416	10.95	0.6291	3	0	10	
13	1.0610	10000	open_chromatin_state_7	454938	29945314	46808	10.29	3083692	10.30	0.9991	4	0	9	
13	0.6158	10000	open_chromatin_state_8	454938	29945314	55954	12.30	2344496	7.83	1.5709	9	0	4	
13	0.3882	10000	open_chromatin_state_9	454938	29945314	35796	7.87	2641404	8.82	0.8920	13	0	0	*****
13	0.2367	10000	pseudogene	454938	29945314	636	0.14	224867	0.75	0.1862	10	0	3	
13	0.7596	10000	satellite	454938	29945314	35483	7.80	1870096	6.25	1.2489	12	0	1	
13	0.6401	10000	transposable_element	454938	29945314	95505	20.99	4976825	16.62	1.2631	13	0	0	*****
14	2.3177	10000	DNA_replication_origin	460000	29940252	25106	5.46	1035284	3.46	1.5784	0	0	14	*****
14	1.0376	10000	DNAseI_hypersensitive_site	460000	29940252	60605	13.18	3922197	13.10	1.0057	9	0	5	
14	1.1333	10000	gene	460000	29940252	247252	53.75	15777205	52.70	1.0200	0	0	14	*****
14	0.8941	10000	open_chromatin_state_1	460000	29940252	56551	12.29	3397949	11.35	1.0832	10	0	4	
14	1.5798	10000	open_chromatin_state_2	460000	29940252	43104	9.37	3057546	10.21	0.9176	0	0	14	*****
14	1.1646	10000	open_chromatin_state_3	460000	29940252	44126	9.59	3078724	10.28	0.9329	2	0	12	
14	0.9800	10000	open_chromatin_state_4	460000	29940252	69246	15.05	4709154	15.73	0.9571	11	0	3	
14	1.1415	10000	open_chromatin_state_5	460000	29940252	75868	16.49	4346582	14.52	1.1361	2	0	12	
14	0.9783	10000	open_chromatin_state_6	460000	29940252	51346	11.16	3260424	10.89	1.0250	4	0	10	
14	1.0610	10000	open_chromatin_state_7	460000	29940252	47235	10.27	3083265	10.30	0.9971	4	0	10	
14	0.6158	10000	open_chromatin_state_8	460000	29940252	38594	8.39	2361856	7.89	1.0636	10	0	4	
14	0.3882	10000	open_chromatin_state_9	460000	29940252	33930	7.38	2643270	8.83	0.8355	14	0	0	*****
14	0.2367	10000	pseudogene	460000	29940252	2593	0.56	222910	0.74	0.7571	11	0	3	
14	0.7596	10000	satellite	460000	29940252	25515	5.55	1880064	6.28	0.8833	13	0	1	
14	0.6401	10000	transposable_element	460000	29940252	66996	14.56	5005334	16.72	0.8712	14	0	0	*****
15	2.3177	10000	DNA_replication_origin	452338	29947914	8900	1.97	1051490	3.51	0.5604	0	0	15	*****
15	1.0376	10000	DNAseI_hypersensitive_site	452338	29947914	60372	13.35	3922430	13.10	1.0190	9	0	6	
15	1.1333	10000	gene	452338	29947914	221423	48.95	15803034	52.77	0.9277	0	0	15	*****
15	0.8941	10000	open_chromatin_state_1	452338	29947914	45850	10.14	3408650	11.38	0.8906	10	0	5	
15	1.5798	10000	open_chromatin_state_2	452338	29947914	34545	7.64	3066105	10.24	0.7459	0	0	15	*****
15	1.1646	10000	open_chromatin_state_3	452338	29947914	52457	11.60	3070393	10.25	1.1311	2	0	13	
15	0.9800	10000	open_chromatin_state_4	452338	29947914	74858	16.55	4703542	15.71	1.0537	12	0	3	
15	1.1415	10000	open_chromatin_state_5	452338	29947914	67822	14.99	4354628	14.54	1.0312	2	0	13	
15	0.9783	10000	open_chromatin_state_6	452338	29947914	45572	10.07	3266198	10.91	0.9238	4	0	11	
15	1.0610	10000	open_chromatin_state_7	452338	29947914	41652	9.21	3088848	10.31	0.8928	4	0	11	
15	0.6158	10000	open_chromatin_state_8	452338	29947914	28446	6.29	2372004	7.92	0.7940	11	0	4	
15	0.3882	10000	open_chromatin_state_9	452338	29947914	61136	13.52	2616064	8.74	1.5472	15	0	0	*****
15	0.2367	10000	pseudogene	452338	29947914	2199	0.49	223304	0.75	0.6520	12	0	3	
15	0.7596	10000	satellite	452338	29947914	38864	8.59	1866715	6.23	1.3784	14	0	1	
15	0.6401	10000	transposable_element	452338	29947914	92265	20.40	4980065	16.63	1.2266	15	0	0	*****
16	2.3177	10000	DNA_replication_origin	458250	29942002	6678	1.46	1053712	3.52	0.4141	0	0	16	*****
16	1.0376	10000	DNAseI_hypersensitive_site	458250	29942002	55921	12.20	3926881	13.11	0.9305	9	0	7	
16	1.1333	10000	gene	458250	29942002	227945	49.74	15796512	52.76	0.9429	0	0	16	*****
16	0.8941	10000	open_chromatin_state_1	458250	29942002	47859	10.44	3406641	11.38	0.9179	11	0	5	
16	1.5798	10000	open_chromatin_state_2	458250	29942002	38095	8.31	3062555	10.23	0.8128	0	0	16	*****
16	1.1646	10000	open_chromatin_state_3	458250	29942002	44197	9.64	3078653	10.28	0.9380	2	0	14	
16	0.9800	10000	open_chromatin_state_4	458250	29942002	96264	21.01	4682136	15.64	1.3434	13	0	3	
16	1.1415	10000	open_chromatin_state_5	458250	29942002	61630	13.45	4360820	14.56	0.9234	2	0	14	
16	0.9783	10000	open_chromatin_state_6	458250	29942002	47569	10.38	3264201	10.90	0.9522	4	0	12	
16	1.0610	10000	open_chromatin_state_7	458250	29942002	38513	8.40	3091987	10.33	0.8139	4	0	12	
16	0.6158	10000	open_chromatin_state_8	458250	29942002	62501	13.64	2337949	7.81	1.7467	12	0	4	
16	0.3882	10000	open_chromatin_state_9	458250	29942002	21622	4.72	2655578	8.87	0.5320	16	0	0	*****
16	0.2367	10000	pseudogene	458250	29942002	4599	1.00	220904	0.74	1.3603	13	0	3	
16	0.7596	10000	satellite	458250	29942002	26454	5.77	1879125	6.28	0.9198	15	0	1	
