Run	Real_ratio	Bp	Feature	Breakpoint_region_bp	Non_breakpoint_region_bp	Feature_bp_inside	%Inside	Feature_bp_outside	%Outside	Shuffled_ratio	Above	Same	Below
1	1.1372	100	CDS	9000	30350471	1695	18.83	8874639	29.24	0.6441	0	0	1	*****
1	0.9589	100	DNA_replication_origin	9000	30350471	500	5.56	1059890	3.49	1.5909	1	0	0	*****
1	1.4907	100	DNAseI_hypersensitive_site	9000	30350471	815	9.06	3976511	13.10	0.6912	0	0	1	*****
1	1.1628	100	exon	9000	30350471	2905	32.28	12601978	41.52	0.7774	0	0	1	*****
1	1.4412	100	five_prime_UTR	9000	30350471	235	2.61	848892	2.80	0.9336	0	0	1	*****
1	1.1497	100	gene	9000	30350471	4391	48.79	15999378	52.72	0.9255	0	0	1	*****
1	1.0995	100	mRNA	9000	30350471	4591	51.01	17573834	57.90	0.8810	0	0	1	*****
1	0.0000	100	miRNA	9000	30350471	0	0.00	9336	0.03	0.0000	0	1	0	
1	0.0000	100	ncRNA	9000	30350471	100	1.11	183596	0.60	1.8368	1	0	0	
1	1.2536	100	open_chromatin_state_1	9000	30350471	1500	16.67	3446100	11.35	1.4679	1	0	0	
1	2.0929	100	open_chromatin_state_2	9000	30350471	600	6.67	3093714	10.19	0.6540	0	0	1	*****
1	1.1439	100	open_chromatin_state_3	9000	30350471	473	5.26	3119677	10.28	0.5113	0	0	1	*****
1	0.9309	100	open_chromatin_state_4	9000	30350471	1515	16.83	4764435	15.70	1.0723	1	0	0	*****
1	0.6904	100	open_chromatin_state_5	9000	30350471	1250	13.89	4417150	14.55	0.9543	1	0	0	*****
1	0.9582	100	open_chromatin_state_6	9000	30350471	346	3.84	3307004	10.90	0.3528	0	0	1	
1	0.7249	100	open_chromatin_state_7	9000	30350471	1081	12.01	3126869	10.30	1.1658	1	0	0	*****
1	0.9969	100	open_chromatin_state_8	9000	30350471	1220	13.56	2399230	7.91	1.7148	1	0	0	*****
1	0.1266	100	open_chromatin_state_9	9000	30350471	1015	11.28	2676185	8.82	1.2790	1	0	0	*****
1	1.0635	100	protein	9000	30350471	3568	39.64	13596211	44.80	0.8850	0	0	1	*****
1	0.0000	100	pseudogene	9000	30350471	100	1.11	225403	0.74	1.4961	1	0	0	
1	0.0000	100	pseudogenic_exon	9000	30350471	100	1.11	207387	0.68	1.6261	1	0	0	
1	0.0000	100	pseudogenic_transcript	9000	30350471	100	1.11	225403	0.74	1.4961	1	0	0	
1	0.7886	100	satellite	9000	30350471	1188	13.20	1902734	6.27	2.1055	1	0	0	*****
1	0.0000	100	snRNA	9000	30350471	0	0.00	337	0.00	0.0000	0	1	0	
1	0.0000	100	snoRNA	9000	30350471	0	0.00	2174	0.01	0.0000	0	1	0	
1	5.7529	100	tRNA	9000	30350471	0	0.00	15340	0.05	0.0000	0	0	1	*****
1	1.8473	100	three_prime_UTR	9000	30350471	588	6.53	1317156	4.34	1.5054	0	0	1	*****
1	0.5152	100	transposable_element	9000	30350471	1587	17.63	5069658	16.70	1.0557	1	0	0	*****
1	0.5986	100	transposable_element_gene	9000	30350471	300	3.33	1698110	5.60	0.5958	0	0	1	
1	0.4601	100	transposon_fragment	9000	30350471	1574	17.49	4940803	16.28	1.0743	1	0	0	*****
2	1.1372	100	CDS	9000	30350471	2654	29.49	8873680	29.24	1.0086	0	0	2	*****
2	0.9589	100	DNA_replication_origin	9000	30350471	433	4.81	1059957	3.49	1.3776	2	0	0	*****
2	1.4907	100	DNAseI_hypersensitive_site	9000	30350471	1323	14.70	3976003	13.10	1.1221	0	0	2	*****
2	1.1628	100	exon	9000	30350471	3754	41.71	12601129	41.52	1.0046	0	0	2	*****
2	1.4412	100	five_prime_UTR	9000	30350471	296	3.29	848831	2.80	1.1760	0	0	2	*****
2	1.1497	100	gene	9000	30350471	4965	55.17	15998804	52.71	1.0465	0	0	2	*****
2	1.0995	100	mRNA	9000	30350471	5465	60.72	17572960	57.90	1.0487	0	0	2	*****
2	0.0000	100	miRNA	9000	30350471	0	0.00	9336	0.03	0.0000	0	2	0	
2	0.0000	100	ncRNA	9000	30350471	200	2.22	183496	0.60	3.6756	2	0	0	
2	1.2536	100	open_chromatin_state_1	9000	30350471	1096	12.18	3446504	11.36	1.0724	1	0	1	
2	2.0929	100	open_chromatin_state_2	9000	30350471	701	7.79	3093613	10.19	0.7641	0	0	2	*****
2	1.1439	100	open_chromatin_state_3	9000	30350471	1257	13.97	3118893	10.28	1.3591	1	0	1	
2	0.9309	100	open_chromatin_state_4	9000	30350471	1370	15.22	4764580	15.70	0.9697	2	0	0	*****
2	0.6904	100	open_chromatin_state_5	9000	30350471	1100	12.22	4417300	14.55	0.8398	2	0	0	*****
2	0.9582	100	open_chromatin_state_6	9000	30350471	1231	13.68	3306119	10.89	1.2556	1	0	1	
2	0.7249	100	open_chromatin_state_7	9000	30350471	1000	11.11	3126950	10.30	1.0785	2	0	0	*****
2	0.9969	100	open_chromatin_state_8	9000	30350471	645	7.17	2399805	7.91	0.9064	1	0	1	
2	0.1266	100	open_chromatin_state_9	9000	30350471	600	6.67	2676600	8.82	0.7559	2	0	0	*****
2	1.0635	100	protein	9000	30350471	4265	47.39	13595514	44.80	1.0579	0	0	2	*****
2	0.0000	100	pseudogene	9000	30350471	0	0.00	225503	0.74	0.0000	1	1	0	
2	0.0000	100	pseudogenic_exon	9000	30350471	0	0.00	207487	0.68	0.0000	1	1	0	
2	0.0000	100	pseudogenic_transcript	9000	30350471	0	0.00	225503	0.74	0.0000	1	1	0	
2	0.7886	100	satellite	9000	30350471	349	3.88	1903573	6.27	0.6183	1	0	1	
2	0.0000	100	snRNA	9000	30350471	0	0.00	337	0.00	0.0000	0	2	0	
2	0.0000	100	snoRNA	9000	30350471	0	0.00	2174	0.01	0.0000	0	2	0	
2	5.7529	100	tRNA	9000	30350471	0	0.00	15340	0.05	0.0000	0	0	2	*****
2	1.8473	100	three_prime_UTR	9000	30350471	466	5.18	1317278	4.34	1.1930	0	0	2	*****
2	0.5152	100	transposable_element	9000	30350471	1566	17.40	5069679	16.70	1.0417	2	0	0	*****
2	0.5986	100	transposable_element_gene	9000	30350471	500	5.56	1697910	5.59	0.9931	1	0	1	
2	0.4601	100	transposon_fragment	9000	30350471	1566	17.40	4940811	16.28	1.0688	2	0	0	*****
3	1.1372	100	CDS	9000	30350471	2492	27.69	8873842	29.24	0.9470	0	0	3	*****
3	0.9589	100	DNA_replication_origin	9000	30350471	500	5.56	1059890	3.49	1.5909	3	0	0	*****
3	1.4907	100	DNAseI_hypersensitive_site	9000	30350471	1500	16.67	3975826	13.10	1.2723	0	0	3	*****
3	1.1628	100	exon	9000	30350471	3835	42.61	12601048	41.52	1.0263	0	0	3	*****
3	1.4412	100	five_prime_UTR	9000	30350471	352	3.91	848775	2.80	1.3985	0	0	3	*****
3	1.1497	100	gene	9000	30350471	5444	60.49	15998325	52.71	1.1475	0	0	3	*****
3	1.0995	100	mRNA	9000	30350471	5844	64.93	17572581	57.90	1.1215	1	0	2	
3	0.0000	100	miRNA	9000	30350471	0	0.00	9336	0.03	0.0000	0	3	0	
3	0.0000	100	ncRNA	9000	30350471	0	0.00	183696	0.61	0.0000	2	1	0	
3	1.2536	100	open_chromatin_state_1	9000	30350471	1247	13.86	3446353	11.36	1.2202	1	0	2	
3	2.0929	100	open_chromatin_state_2	9000	30350471	993	11.03	3093321	10.19	1.0825	0	0	3	*****
3	1.1439	100	open_chromatin_state_3	9000	30350471	928	10.31	3119222	10.28	1.0033	1	0	2	
3	0.9309	100	open_chromatin_state_4	9000	30350471	1855	20.61	4764095	15.70	1.3131	3	0	0	*****
3	0.6904	100	open_chromatin_state_5	9000	30350471	1145	12.72	4417255	14.55	0.8741	3	0	0	*****
3	0.9582	100	open_chromatin_state_6	9000	30350471	800	8.89	3306550	10.89	0.8159	1	0	2	
3	0.7249	100	open_chromatin_state_7	9000	30350471	1025	11.39	3126925	10.30	1.1054	3	0	0	*****
3	0.9969	100	open_chromatin_state_8	9000	30350471	507	5.63	2399943	7.91	0.7124	1	0	2	
3	0.1266	100	open_chromatin_state_9	9000	30350471	500	5.56	2676700	8.82	0.6299	3	0	0	*****
3	1.0635	100	protein	9000	30350471	4575	50.83	13595204	44.79	1.1348	1	0	2	
3	0.0000	100	pseudogene	9000	30350471	0	0.00	225503	0.74	0.0000	1	2	0	
3	0.0000	100	pseudogenic_exon	9000	30350471	0	0.00	207487	0.68	0.0000	1	2	0	
3	0.0000	100	pseudogenic_transcript	9000	30350471	0	0.00	225503	0.74	0.0000	1	2	0	
3	0.7886	100	satellite	9000	30350471	374	4.16	1903548	6.27	0.6626	1	0	2	
3	0.0000	100	snRNA	9000	30350471	0	0.00	337	0.00	0.0000	0	3	0	
3	0.0000	100	snoRNA	9000	30350471	0	0.00	2174	0.01	0.0000	0	3	0	
3	5.7529	100	tRNA	9000	30350471	0	0.00	15340	0.05	0.0000	0	0	3	*****
3	1.8473	100	three_prime_UTR	9000	30350471	820	9.11	1316924	4.34	2.0998	1	0	2	
3	0.5152	100	transposable_element	9000	30350471	1776	19.73	5069469	16.70	1.1814	3	0	0	*****
3	0.5986	100	transposable_element_gene	9000	30350471	400	4.44	1698010	5.59	0.7944	2	0	1	
3	0.4601	100	transposon_fragment	9000	30350471	1776	19.73	4940601	16.28	1.2122	3	0	0	*****
4	1.1372	100	CDS	9000	30350471	3232	35.91	8873102	29.24	1.2283	1	0	3	
4	0.9589	100	DNA_replication_origin	9000	30350471	204	2.27	1060186	3.49	0.6489	3	0	1	
4	1.4907	100	DNAseI_hypersensitive_site	9000	30350471	1210	13.44	3976116	13.10	1.0262	0	0	4	*****
4	1.1628	100	exon	9000	30350471	4156	46.18	12600727	41.52	1.1123	0	0	4	*****
4	1.4412	100	five_prime_UTR	9000	30350471	38	0.42	849089	2.80	0.1509	0	0	4	*****
4	1.1497	100	gene	9000	30350471	5409	60.10	15998360	52.71	1.1402	0	0	4	*****
4	1.0995	100	mRNA	9000	30350471	5809	64.54	17572616	57.90	1.1148	2	0	2	
4	0.0000	100	miRNA	9000	30350471	0	0.00	9336	0.03	0.0000	0	4	0	
4	0.0000	100	ncRNA	9000	30350471	100	1.11	183596	0.60	1.8368	3	1	0	
4	1.2536	100	open_chromatin_state_1	9000	30350471	728	8.09	3446872	11.36	0.7122	1	0	3	
4	2.0929	100	open_chromatin_state_2	9000	30350471	1087	12.08	3093227	10.19	1.1851	0	0	4	*****
4	1.1439	100	open_chromatin_state_3	9000	30350471	599	6.66	3119551	10.28	0.6475	1	0	3	
4	0.9309	100	open_chromatin_state_4	9000	30350471	1078	11.98	4764872	15.70	0.7629	3	0	1	
4	0.6904	100	open_chromatin_state_5	9000	30350471	1751	19.46	4416649	14.55	1.3370	4	0	0	*****
4	0.9582	100	open_chromatin_state_6	9000	30350471	1371	15.23	3305979	10.89	1.3985	2	0	2	
4	0.7249	100	open_chromatin_state_7	9000	30350471	1086	12.07	3126864	10.30	1.1712	4	0	0	*****
4	0.9969	100	open_chromatin_state_8	9000	30350471	702	7.80	2399748	7.91	0.9865	1	0	3	
4	0.1266	100	open_chromatin_state_9	9000	30350471	598	6.64	2676602	8.82	0.7534	4	0	0	*****
4	1.0635	100	protein	9000	30350471	4834	53.71	13594945	44.79	1.1991	2	0	2	
4	0.0000	100	pseudogene	9000	30350471	100	1.11	225403	0.74	1.4961	2	2	0	
4	0.0000	100	pseudogenic_exon	9000	30350471	100	1.11	207387	0.68	1.6261	2	2	0	
4	0.0000	100	pseudogenic_transcript	9000	30350471	100	1.11	225403	0.74	1.4961	2	2	0	
4	0.7886	100	satellite	9000	30350471	540	6.00	1903382	6.27	0.9567	2	0	2	
4	0.0000	100	snRNA	9000	30350471	0	0.00	337	0.00	0.0000	0	4	0	
4	0.0000	100	snoRNA	9000	30350471	0	0.00	2174	0.01	0.0000	0	4	0	
4	5.7529	100	tRNA	9000	30350471	0	0.00	15340	0.05	0.0000	0	0	4	*****
4	1.8473	100	three_prime_UTR	9000	30350471	320	3.56	1317424	4.34	0.8191	1	0	3	
4	0.5152	100	transposable_element	9000	30350471	1300	14.44	5069945	16.70	0.8647	4	0	0	*****
4	0.5986	100	transposable_element_gene	9000	30350471	500	5.56	1697910	5.59	0.9931	3	0	1	
4	0.4601	100	transposon_fragment	9000	30350471	1300	14.44	4941077	16.28	0.8872	4	0	0	*****
5	1.1372	100	CDS	9000	30350471	2754	30.60	8873580	29.24	1.0466	1	0	4	
5	0.9589	100	DNA_replication_origin	9000	30350471	100	1.11	1060290	3.49	0.3181	3	0	2	
5	1.4907	100	DNAseI_hypersensitive_site	9000	30350471	1570	17.44	3975756	13.10	1.3317	0	0	5	*****
5	1.1628	100	exon	9000	30350471	3362	37.36	12601521	41.52	0.8997	0	0	5	*****
5	1.4412	100	five_prime_UTR	9000	30350471	214	2.38	848913	2.80	0.8501	0	0	5	*****
5	1.1497	100	gene	9000	30350471	5024	55.82	15998745	52.71	1.0590	0	0	5	*****
5	1.0995	100	mRNA	9000	30350471	5124	56.93	17573301	57.90	0.9833	2	0	3	
5	0.0000	100	miRNA	9000	30350471	0	0.00	9336	0.03	0.0000	0	5	0	
5	0.0000	100	ncRNA	9000	30350471	0	0.00	183696	0.61	0.0000	3	2	0	
5	1.2536	100	open_chromatin_state_1	9000	30350471	1305	14.50	3446295	11.35	1.2770	2	0	3	
5	2.0929	100	open_chromatin_state_2	9000	30350471	714	7.93	3093600	10.19	0.7783	0	0	5	*****
5	1.1439	100	open_chromatin_state_3	9000	30350471	1183	13.14	3118967	10.28	1.2791	2	0	3	
5	0.9309	100	open_chromatin_state_4	9000	30350471	1708	18.98	4764242	15.70	1.2090	4	0	1	
5	0.6904	100	open_chromatin_state_5	9000	30350471	799	8.88	4417601	14.56	0.6099	4	0	1	
5	0.9582	100	open_chromatin_state_6	9000	30350471	692	7.69	3306658	10.89	0.7057	2	0	3	
5	0.7249	100	open_chromatin_state_7	9000	30350471	1250	13.89	3126700	10.30	1.3482	5	0	0	*****
5	0.9969	100	open_chromatin_state_8	9000	30350471	691	7.68	2399759	7.91	0.9710	1	0	4	
5	0.1266	100	open_chromatin_state_9	9000	30350471	658	7.31	2676542	8.82	0.8290	5	0	0	*****
5	1.0635	100	protein	9000	30350471	4294	47.71	13595485	44.79	1.0651	3	0	2	
5	0.0000	100	pseudogene	9000	30350471	100	1.11	225403	0.74	1.4961	3	2	0	
5	0.0000	100	pseudogenic_exon	9000	30350471	100	1.11	207387	0.68	1.6261	3	2	0	
5	0.0000	100	pseudogenic_transcript	9000	30350471	100	1.11	225403	0.74	1.4961	3	2	0	
5	0.7886	100	satellite	9000	30350471	729	8.10	1903193	6.27	1.2917	3	0	2	
5	0.0000	100	snRNA	9000	30350471	0	0.00	337	0.00	0.0000	0	5	0	
5	0.0000	100	snoRNA	9000	30350471	0	0.00	2174	0.01	0.0000	0	5	0	
5	5.7529	100	tRNA	9000	30350471	0	0.00	15340	0.05	0.0000	0	0	5	*****
5	1.8473	100	three_prime_UTR	9000	30350471	294	3.27	1317450	4.34	0.7526	1	0	4	
5	0.5152	100	transposable_element	9000	30350471	1197	13.30	5070048	16.71	0.7962	5	0	0	*****
5	0.5986	100	transposable_element_gene	9000	30350471	100	1.11	1698310	5.60	0.1986	3	0	2	
5	0.4601	100	transposon_fragment	9000	30350471	1197	13.30	4941180	16.28	0.8169	5	0	0	*****
6	1.1372	100	CDS	8924	30350547	2477	27.76	8873857	29.24	0.9493	1	0	5	
6	0.9589	100	DNA_replication_origin	8924	30350547	0	0.00	1060390	3.49	0.0000	3	0	3	
6	1.4907	100	DNAseI_hypersensitive_site	8924	30350547	1276	14.30	3976050	13.10	1.0915	0	0	6	*****
6	1.1628	100	exon	8924	30350547	3315	37.15	12601568	41.52	0.8947	0	0	6	*****
6	1.4412	100	five_prime_UTR	8924	30350547	215	2.41	848912	2.80	0.8614	0	0	6	*****
6	1.1497	100	gene	8924	30350547	4939	55.35	15998830	52.71	1.0499	0	0	6	*****
6	1.0995	100	mRNA	8924	30350547	5039	56.47	17573386	57.90	0.9752	2	0	4	
6	0.0000	100	miRNA	8924	30350547	0	0.00	9336	0.03	0.0000	0	6	0	
6	0.0000	100	ncRNA	8924	30350547	100	1.12	183596	0.60	1.8524	4	2	0	
6	1.2536	100	open_chromatin_state_1	8924	30350547	1099	12.32	3446501	11.36	1.0845	2	0	4	
6	2.0929	100	open_chromatin_state_2	8924	30350547	1031	11.55	3093283	10.19	1.1336	0	0	6	*****
6	1.1439	100	open_chromatin_state_3	8924	30350547	931	10.43	3119219	10.28	1.0151	2	0	4	
6	0.9309	100	open_chromatin_state_4	8924	30350547	927	10.39	4765023	15.70	0.6616	4	0	2	
6	0.6904	100	open_chromatin_state_5	8924	30350547	1428	16.00	4416972	14.55	1.0995	5	0	1	
6	0.9582	100	open_chromatin_state_6	8924	30350547	1208	13.54	3306142	10.89	1.2427	3	0	3	
6	0.7249	100	open_chromatin_state_7	8924	30350547	800	8.96	3127150	10.30	0.8701	6	0	0	*****
6	0.9969	100	open_chromatin_state_8	8924	30350547	1000	11.21	2399450	7.91	1.4174	2	0	4	
6	0.1266	100	open_chromatin_state_9	8924	30350547	500	5.60	2676700	8.82	0.6353	6	0	0	*****
6	1.0635	100	protein	8924	30350547	3965	44.43	13595814	44.80	0.9918	3	0	3	
6	0.0000	100	pseudogene	8924	30350547	200	2.24	225303	0.74	3.0190	4	2	0	
6	0.0000	100	pseudogenic_exon	8924	30350547	193	2.16	207294	0.68	3.1665	4	2	0	
6	0.0000	100	pseudogenic_transcript	8924	30350547	200	2.24	225303	0.74	3.0190	4	2	0	
6	0.7886	100	satellite	8924	30350547	505	5.66	1903417	6.27	0.9023	4	0	2	
6	0.0000	100	snRNA	8924	30350547	0	0.00	337	0.00	0.0000	0	6	0	
6	0.0000	100	snoRNA	8924	30350547	0	0.00	2174	0.01	0.0000	0	6	0	
6	5.7529	100	tRNA	8924	30350547	0	0.00	15340	0.05	0.0000	0	0	6	*****
6	1.8473	100	three_prime_UTR	8924	30350547	349	3.91	1317395	4.34	0.9010	1	0	5	
6	0.5152	100	transposable_element	8924	30350547	1624	18.20	5069621	16.70	1.0895	6	0	0	*****
6	0.5986	100	transposable_element_gene	8924	30350547	200	2.24	1698210	5.60	0.4005	3	0	3	
6	0.4601	100	transposon_fragment	8924	30350547	1624	18.20	4940753	16.28	1.1179	6	0	0	*****
7	1.1372	100	CDS	9000	30350471	3297	36.63	8873037	29.24	1.2531	2	0	5	
7	0.9589	100	DNA_replication_origin	9000	30350471	389	4.32	1060001	3.49	1.2376	4	0	3	
7	1.4907	100	DNAseI_hypersensitive_site	9000	30350471	609	6.77	3976717	13.10	0.5164	0	0	7	*****
7	1.1628	100	exon	9000	30350471	3904	43.38	12600979	41.52	1.0448	0	0	7	*****
7	1.4412	100	five_prime_UTR	9000	30350471	243	2.70	848884	2.80	0.9653	0	0	7	*****
7	1.1497	100	gene	9000	30350471	5462	60.69	15998307	52.71	1.1513	1	0	6	
7	1.0995	100	mRNA	9000	30350471	5662	62.91	17572763	57.90	1.0866	2	0	5	
7	0.0000	100	miRNA	9000	30350471	0	0.00	9336	0.03	0.0000	0	7	0	
7	0.0000	100	ncRNA	9000	30350471	0	0.00	183696	0.61	0.0000	4	3	0	
7	1.2536	100	open_chromatin_state_1	9000	30350471	1388	15.42	3446212	11.35	1.3582	3	0	4	
7	2.0929	100	open_chromatin_state_2	9000	30350471	748	8.31	3093566	10.19	0.8154	0	0	7	*****
7	1.1439	100	open_chromatin_state_3	9000	30350471	1012	11.24	3119138	10.28	1.0941	2	0	5	
7	0.9309	100	open_chromatin_state_4	9000	30350471	1684	18.71	4764266	15.70	1.1920	5	0	2	
7	0.6904	100	open_chromatin_state_5	9000	30350471	1200	13.33	4417200	14.55	0.9161	6	0	1	
7	0.9582	100	open_chromatin_state_6	9000	30350471	1168	12.98	3306182	10.89	1.1913	4	0	3	
7	0.7249	100	open_chromatin_state_7	9000	30350471	600	6.67	3127350	10.30	0.6470	6	0	1	
7	0.9969	100	open_chromatin_state_8	9000	30350471	600	6.67	2399850	7.91	0.8431	2	0	5	
7	0.1266	100	open_chromatin_state_9	9000	30350471	600	6.67	2676600	8.82	0.7559	7	0	0	*****
7	1.0635	100	protein	9000	30350471	4884	54.27	13594895	44.79	1.2115	4	0	3	
7	0.0000	100	pseudogene	9000	30350471	100	1.11	225403	0.74	1.4961	5	2	0	
7	0.0000	100	pseudogenic_exon	9000	30350471	100	1.11	207387	0.68	1.6261	5	2	0	
7	0.0000	100	pseudogenic_transcript	9000	30350471	100	1.11	225403	0.74	1.4961	5	2	0	
7	0.7886	100	satellite	9000	30350471	375	4.17	1903547	6.27	0.6643	4	0	3	
7	0.0000	100	snRNA	9000	30350471	0	0.00	337	0.00	0.0000	0	7	0	
7	0.0000	100	snoRNA	9000	30350471	0	0.00	2174	0.01	0.0000	0	7	0	
7	5.7529	100	tRNA	9000	30350471	0	0.00	15340	0.05	0.0000	0	0	7	*****
7	1.8473	100	three_prime_UTR	9000	30350471	294	3.27	1317450	4.34	0.7526	1	0	6	
7	0.5152	100	transposable_element	9000	30350471	878	9.76	5070367	16.71	0.5840	7	0	0	*****
7	0.5986	100	transposable_element_gene	9000	30350471	200	2.22	1698210	5.60	0.3972	3	0	4	
7	0.4601	100	transposon_fragment	9000	30350471	878	9.76	4941499	16.28	0.5992	7	0	0	*****
8	1.1372	100	CDS	9000	30350471	3076	34.18	8873258	29.24	1.1690	3	0	5	
8	0.9589	100	DNA_replication_origin	9000	30350471	0	0.00	1060390	3.49	0.0000	4	0	4	
8	1.4907	100	DNAseI_hypersensitive_site	9000	30350471	1672	18.58	3975654	13.10	1.4182	0	0	8	*****
8	1.1628	100	exon	9000	30350471	4300	47.78	12600583	41.52	1.1508	0	0	8	*****
8	1.4412	100	five_prime_UTR	9000	30350471	112	1.24	849015	2.80	0.4449	0	0	8	*****
8	1.1497	100	gene	9000	30350471	4602	51.13	15999167	52.71	0.9700	1	0	7	
8	1.0995	100	mRNA	9000	30350471	4987	55.41	17573438	57.90	0.9570	2	0	6	
8	0.0000	100	miRNA	9000	30350471	0	0.00	9336	0.03	0.0000	0	8	0	
8	0.0000	100	ncRNA	9000	30350471	300	3.33	183396	0.60	5.5164	5	3	0	
8	1.2536	100	open_chromatin_state_1	9000	30350471	1442	16.02	3446158	11.35	1.4111	4	0	4	
8	2.0929	100	open_chromatin_state_2	9000	30350471	776	8.62	3093538	10.19	0.8459	0	0	8	*****
8	1.1439	100	open_chromatin_state_3	9000	30350471	1209	13.43	3118941	10.28	1.3072	3	0	5	
8	0.9309	100	open_chromatin_state_4	9000	30350471	1543	17.14	4764407	15.70	1.0921	6	0	2	
8	0.6904	100	open_chromatin_state_5	9000	30350471	1293	14.37	4417107	14.55	0.9872	7	0	1	
8	0.9582	100	open_chromatin_state_6	9000	30350471	1159	12.88	3306191	10.89	1.1822	5	0	3	
8	0.7249	100	open_chromatin_state_7	9000	30350471	600	6.67	3127350	10.30	0.6470	6	0	2	
8	0.9969	100	open_chromatin_state_8	9000	30350471	412	4.58	2400038	7.91	0.5789	2	0	6	
8	0.1266	100	open_chromatin_state_9	9000	30350471	566	6.29	2676634	8.82	0.7131	8	0	0	*****
8	1.0635	100	protein	9000	30350471	3578	39.76	13596201	44.80	0.8875	4	0	4	
8	0.0000	100	pseudogene	9000	30350471	100	1.11	225403	0.74	1.4961	6	2	0	
8	0.0000	100	pseudogenic_exon	9000	30350471	100	1.11	207387	0.68	1.6261	6	2	0	
8	0.0000	100	pseudogenic_transcript	9000	30350471	100	1.11	225403	0.74	1.4961	6	2	0	
8	0.7886	100	satellite	9000	30350471	677	7.52	1903245	6.27	1.1995	5	0	3	
8	0.0000	100	snRNA	9000	30350471	0	0.00	337	0.00	0.0000	0	8	0	
8	0.0000	100	snoRNA	9000	30350471	0	0.00	2174	0.01	0.0000	0	8	0	
8	5.7529	100	tRNA	9000	30350471	0	0.00	15340	0.05	0.0000	0	0	8	*****
8	1.8473	100	three_prime_UTR	9000	30350471	829	9.21	1316915	4.34	2.1229	2	0	6	
8	0.5152	100	transposable_element	9000	30350471	1307	14.52	5069938	16.70	0.8694	8	0	0	*****
8	0.5986	100	transposable_element_gene	9000	30350471	500	5.56	1697910	5.59	0.9931	4	0	4	
8	0.4601	100	transposon_fragment	9000	30350471	1307	14.52	4941070	16.28	0.8920	8	0	0	*****
9	1.1372	100	CDS	9000	30350471	2611	29.01	8873723	29.24	0.9923	3	0	6	
